family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR14234	PTN000369471	GO:0002177	C	IBD	false	MGI:MGI:2685449	taxon:32525	20170420
PTHR14234	PTN000369471	GO:0005634	C	IBD	false	MGI:MGI:2685449	taxon:32525	20170420
PTHR14234	PTN000369471	GO:0007286	P	IBD	false	MGI:MGI:2685449	taxon:32525	20170420
PTHR14234	PTN000369471	GO:0009566	P	IBD	false	MGI:MGI:2685449	taxon:32525	20170420
PTHR14234	PTN001022784	GO:0005739	C	IBD	false	UniProtKB:O95153	taxon:32525	20230603
PTHR14234	PTN002681836	GO:0098831	C	IBD	false	MGI:MGI:2443235	taxon:117571	20260204
PTHR14234	PTN002681836	GO:0098978	C	IBD	false	MGI:MGI:2443235	taxon:117571	20260204
PTHR14234	PTN002681836	GO:0030674	F	IBD	false	RGD:708533	taxon:117571	20260204
PTHR14234	PTN002681836	GO:0150037	P	IBD	false	MGI:MGI:2443235	taxon:117571	20260204
PTHR14234	PTN008554881	GO:0030156	F	IBD	false	UniProtKB:O95153	taxon:32523	20170420
