id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A1D5NSM8,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",protein,7955,Danio rerio,Danio rerio (Zebrafish),svep1,3615,PTHR46393:SF7,COMPLEMENT C2,False
P00751,Complement factor B,protein,9606,Homo sapiens,Homo sapiens (Human),CFB,764,PTHR46393:SF1,COMPLEMENT FACTOR B,True
P02749,Beta-2-glycoprotein 1,protein,9606,Homo sapiens,Homo sapiens (Human),APOH,345,PTHR46393:SF7,COMPLEMENT C2,True
P04186,Complement factor B,protein,10090,Mus musculus,Mus musculus (Mouse),Cfb,761,PTHR46393:SF1,COMPLEMENT FACTOR B,True
P06681,Complement C2,protein,9606,Homo sapiens,Homo sapiens (Human),C2,752,PTHR46393:SF2,COMPLEMENT C2,True
P08607,C4b-binding protein,protein,10090,Mus musculus,Mus musculus (Mouse),C4bpa,469,PTHR46393:SF7,COMPLEMENT C2,True
P16581,E-selectin,protein,9606,Homo sapiens,Homo sapiens (Human),SELE,610,PTHR46393:SF7,COMPLEMENT C2,True
P17690,Beta-2-glycoprotein 1,protein,9913,Bos taurus,Bos taurus (Bovine),APOH,345,PTHR46393:SF7,COMPLEMENT C2,True
P20851,C4b-binding protein beta chain,protein,9606,Homo sapiens,Homo sapiens (Human),C4BPB,252,PTHR46393:SF7,COMPLEMENT C2,True
P21180,Complement C2,protein,10090,Mus musculus,Mus musculus (Mouse),C2,760,PTHR46393:SF2,COMPLEMENT C2,True
P28175,Clotting factor C,protein,6853,Tachypleus tridentatus,Tachypleus tridentatus (Japanese horseshoe crab),,1019,PTHR46393:SF7,COMPLEMENT C2,True
P81187,Complement factor B,protein,9913,Bos taurus,Bos taurus (Bovine),CFB,761,PTHR46393:SF1,COMPLEMENT FACTOR B,True
P81475,Complement factor B-like protease,protein,9031,Gallus gallus,Gallus gallus (Chicken),,250,PTHR46393:SF2,COMPLEMENT C2,False
Q03710,Complement factor B,protein,9823,Sus scrofa,Sus scrofa (Pig),CFB,765,PTHR46393:SF1,COMPLEMENT FACTOR B,True
Q26422,Limulus clotting factor C,protein,6848,Carcinoscorpius rotundicauda,Carcinoscorpius rotundicauda (Mangrove horseshoe crab),,1019,PTHR46393:SF7,COMPLEMENT C2,True
Q28066,C4b-binding protein beta chain,protein,9913,Bos taurus,Bos taurus (Bovine),C4BPB,198,PTHR46393:SF7,COMPLEMENT C2,True
Q3SYW2,Complement C2,protein,9913,Bos taurus,Bos taurus (Bovine),C2,750,PTHR46393:SF2,COMPLEMENT C2,True
Q6VE48,Membrane cofactor protein,protein,9913,Bos taurus,Bos taurus (Bovine),CD46,361,PTHR46393:SF7,COMPLEMENT C2,True
Q863A0,Complement C2,protein,9595,Gorilla gorilla gorilla,Gorilla gorilla gorilla (Western lowland gorilla),C2,752,PTHR46393:SF2,COMPLEMENT C2,True
Q864V9,Complement factor B,protein,9595,Gorilla gorilla gorilla,Gorilla gorilla gorilla (Western lowland gorilla),CFB,764,PTHR46393:SF1,COMPLEMENT FACTOR B,True
Q864W0,Complement factor B,protein,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),CFB,764,PTHR46393:SF1,COMPLEMENT FACTOR B,True
Q864W1,Complement factor B,protein,9600,Pongo pygmaeus,Pongo pygmaeus (Bornean orangutan),CFB,764,PTHR46393:SF1,COMPLEMENT FACTOR B,True
Q8SQ74,Complement C2,protein,9598,Pan troglodytes,Pan troglodytes (Chimpanzee),C2,752,PTHR46393:SF2,COMPLEMENT C2,True
Q8SQ75,Complement C2,protein,9600,Pongo pygmaeus,Pongo pygmaeus (Bornean orangutan),C2,752,PTHR46393:SF2,COMPLEMENT C2,True
