GOA_LINE	GO_ID	GO_NAME	EVIDENCE_CODE	REFERENCE	ACTION	REASON	SUPPORTING_TEXT	CORE_OR_NON_CORE	REPLACEMENT_TERMS
2	GO:0004407	histone deacetylase activity	IBA	GO_REF:0000033	ACCEPT	Phylogenetic inference of highly conserved HDAC function; RPD3 definitively a Class I HDAC	Zinc-dependent catalytic deacetylation is RPD3's defining molecular function	CORE
5	GO:0004407	histone deacetylase activity	IEA	GO_REF:0000120	ACCEPT	InterPro/RHEA EC mapping to EC:3.5.1.98; valid automatic annotation	Combined automated annotation using EC classification	CORE
6	GO:0005634	nucleus	IEA	GO_REF:0000044	ACCEPT	Primary localization annotation from UniProt; non-redundant	UniProt subcellular location mapping	CORE
7	GO:0005737	cytoplasm	IEA	GO_REF:0000044	REMOVE	Inaccurate; RPD3 is nuclear protein; artifact of automatic annotation	UniProt does not list cytoplasmic localization; contradicts nuclear localization	CORE
8	GO:0006325	chromatin organization	IEA	GO_REF:0000043	ACCEPT	Valid functional classification; captures Rpd3's role in chromatin state regulation	UniProtKB keyword "chromatin organization" correctly applied	CORE
9	GO:0006351	DNA-templated transcription	IEA	GO_REF:0000043	ACCEPT	Appropriate parent term; all Rpd3 functions ultimately involve transcription	Broad but accurate classification	CORE
10	GO:0006355	regulation of DNA-templated transcription	IEA	GO_REF:0000117	ACCEPT	ARBA machine learning inference; valid general classification	Electronic annotation with reasonable inference	CORE
11	GO:0010557	positive regulation of macromolecule biosynthetic process	IEA	GO_REF:0000117	ACCEPT	Rpd3-mediated gene activation increases protein synthesis of target genes	ARBA inference appropriate for this broad function	CORE
12	GO:0016787	hydrolase activity	IEA	GO_REF:0000043	ACCEPT	Appropriate parent term for deacetylase activity; not redundant	Valid hierarchical classification	CORE
13	GO:0032221	Rpd3S complex	IEA	GO_REF:0000117	ACCEPT	ARBA inference; supported by IDA evidence in lines 142-143	Known complex membership; electronic annotation reasonable	CORE
14	GO:0033698	Rpd3L complex	IEA	GO_REF:0000117	ACCEPT	ARBA inference; supported by IDA/HDA evidence in other lines	Known complex membership; electronic annotation reasonable	CORE
15	GO:0141221	histone deacetylase activity, hydrolytic mechanism	IEA	GO_REF:0000120	ACCEPT	InterPro/RHEA mapping correctly identifies hydrolytic zinc-dependent mechanism	More specific than GO:0004407; good mechanistic annotation	CORE
16	GO:0005515	protein binding	IPI	PMID:11069890	REMOVE	Generic binding term without functional specificity; 61 annotations like this are uninformative	GO curation guidelines discourage generic "protein binding" terms	CORE	GO:0070822
17	GO:0005515	protein binding	IPI	PMID:11069890	REMOVE	Generic binding; see line 16 rationale	IPI with P16649	CORE	GO:0070822
18	GO:0005515	protein binding	IPI	PMID:11805837	REMOVE	Generic binding; see line 16 rationale	IPI with Q03010; mass spec data should be tied to functional roles	CORE
19	GO:0005515	protein binding	IPI	PMID:12672825	REMOVE	Generic binding; see line 16 rationale	IPI with P50947; ING family protein interaction	CORE
20	GO:0005515	protein binding	IPI	PMID:14525981	REMOVE	Generic binding; see line 16 rationale	IPI with P14922 (Sin3); complex membership more appropriate	CORE	GO:0070822
21	GO:0005515	protein binding	IPI	PMID:14525981	REMOVE	Generic binding; see line 16 rationale	IPI with P16649; complex membership more appropriate	CORE	GO:0070822
22	GO:0005515	protein binding	IPI	PMID:14737171	REMOVE	Generic binding; see line 16 rationale	IPI with Q03213	CORE
23	GO:0005515	protein binding	IPI	PMID:16275642	REMOVE	Generic binding; see line 16 rationale	IPI with P22579 (Raf60)	CORE	GO:0033698
24	GO:0005515	protein binding	IPI	PMID:16275642	REMOVE	Generic binding; see line 16 rationale	IPI with P38255	CORE	GO:0033698
25	GO:0005515	protein binding	IPI	PMID:16429126	REMOVE	Generic binding; see line 16 rationale	IPI with P22579	CORE	GO:0033698
26	GO:0005515	protein binding	IPI	PMID:16429126	REMOVE	Generic binding; see line 16 rationale	IPI with P38255	CORE	GO:0033698
27	GO:0005515	protein binding	IPI	PMID:16429126	REMOVE	Generic binding; see line 16 rationale	IPI with P38429	CORE	GO:0033698
