id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A4II96,CCR4-NOT transcription complex subunit 7,protein,8364,Xenopus tropicalis,Xenopus tropicalis (Western clawed frog),cnot7,285,,,True
O64773,Probable CCR4-associated factor 1 homolog 5,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-5,278,,,True
O74856,Poly(A) ribonuclease pop2,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),caf1,335,,,True
P39008,Poly(A) ribonuclease POP2,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),POP2,433,,,True
Q08BM8,CCR4-NOT transcription complex subunit 7,protein,7955,Danio rerio,Danio rerio (Zebrafish),cnot7,286,,,True
Q17345,CCR4-NOT transcription complex subunit 7,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,ccf-1,310,,,True
Q3KQ85,CCR4-NOT transcription complex subunit 7,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),cnot7,285,,,True
Q3ZC01,CCR4-NOT transcription complex subunit 7,protein,9913,Bos taurus,Bos taurus (Bovine),CNOT7,285,,,True
Q5ZJV9,CCR4-NOT transcription complex subunit 7,protein,9031,Gallus gallus,Gallus gallus (Chicken),CNOT7,285,,,True
Q60809,CCR4-NOT transcription complex subunit 7,protein,10090,Mus musculus,Mus musculus (Mouse),Cnot7,285,,,True
Q9C6M9,Putative CCR4-associated factor 1 homolog 4,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-4,302,,,True
Q9D8X5,CCR4-NOT transcription complex subunit 8,protein,10090,Mus musculus,Mus musculus (Mouse),Cnot8,292,,,True
Q9FMS6,Probable CCR4-associated factor 1 homolog 11,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-11,278,,,True
Q9LEU4,Probable CCR4-associated factor 1 homolog 10,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-10,277,,,True
Q9LXM2,Probable CCR4-associated factor 1 homolog 9,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-9,280,,,True
Q9LXM4,Putative CCR4-associated factor 1 homolog 8,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-8,239,,,True
Q9S9P2,Probable CCR4-associated factor 1 homolog 2,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-2,286,,,True
Q9SAI2,Probable CCR4-associated factor 1 homolog 6,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-6,274,,,True
Q9SFX6,Putative CCR4-associated factor 1 homolog 3,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-3,310,,,True
Q9SHJ0,Probable CCR4-associated factor 1 homolog 1,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-1,360,,,True
Q9SKZ2,Probable CCR4-associated factor 1 homolog 7,protein,3702,Arabidopsis thaliana,Arabidopsis thaliana (Mouse-ear cress),CAF1-7,275,,,True
Q9UFF9,CCR4-NOT transcription complex subunit 8,protein,9606,Homo sapiens,Homo sapiens (Human),CNOT8,292,,,True
Q9UIV1,CCR4-NOT transcription complex subunit 7,protein,9606,Homo sapiens,Homo sapiens (Human),CNOT7,285,,,True
