id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
G5ECS8,A disintegrin and metalloproteinase with thrombospondin motifs adt-1,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,adt-1,1461,PTHR13723:SF315,"NO LONG NERVE CORD, ISOFORM C",True
O15072,A disintegrin and metalloproteinase with thrombospondin motifs 3,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS3,1205,PTHR13723:SF158,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 3,True
O75173,A disintegrin and metalloproteinase with thrombospondin motifs 4,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS4,837,PTHR13723:SF38,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 4,True
O95428,Papilin,protein,9606,Homo sapiens,Homo sapiens (Human),PAPLN,1278,PTHR13723:SF281,PAPILIN,True
O95450,A disintegrin and metalloproteinase with thrombospondin motifs 2,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS2,1211,PTHR13723:SF141,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 2,True
P57110,A disintegrin and metalloproteinase with thrombospondin motifs 8,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts8,905,PTHR13723:SF41,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 8,True
P58397,A disintegrin and metalloproteinase with thrombospondin motifs 12,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS12,1594,PTHR13723:SF189,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 12,True
P58459,A disintegrin and metalloproteinase with thrombospondin motifs 10,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts10,1104,PTHR13723:SF26,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 10,True
P59384,A disintegrin and metalloproteinase with thrombospondin motifs 15,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts15,950,PTHR13723:SF39,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 15,True
P59509,A disintegrin and metalloproteinase with thrombospondin motifs 19,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts19,1210,PTHR13723:SF197,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 19,True
P59510,A disintegrin and metalloproteinase with thrombospondin motifs 20,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS20,1910,PTHR13723:SF165,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 20,True
P59511,A disintegrin and metalloproteinase with thrombospondin motifs 20,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts20,1906,PTHR13723:SF165,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 20,True
P79331,A disintegrin and metalloproteinase with thrombospondin motifs 2,protein,9913,Bos taurus,Bos taurus (Bovine),ADAMTS2,1205,PTHR13723:SF141,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 2,True
P82987,ADAMTS-like protein 3,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTSL3,1691,PTHR13723:SF169,ADAMTS-LIKE PROTEIN 3,True
P90884,Protein madd-4,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,madd-4,1045,PTHR13723:SF305,PROTEIN MADD-4,True
P97857,A disintegrin and metalloproteinase with thrombospondin motifs 1,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts1,968,PTHR13723:SF40,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 1,True
Q19204,A disintegrin and metalloproteinase with thrombospondin motifs adt-2,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,adt-2,1020,PTHR13723:SF200,"ADAM METALLOPEPTIDASE WITH THROMBOSPONDIN TYPE 1 MOTIF B, ISOFORM B",True
Q19791,A disintegrin and metalloproteinase with thrombospondin motifs gon-1,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,gon-1,2150,PTHR13723:SF278,"ADAM METALLOPEPTIDASE WITH THROMBOSPONDIN TYPE 1 MOTIF A, ISOFORM B",True
Q1EHB3,A disintegrin and metalloproteinase with thrombospondin motifs 7,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Adamts7,1595,PTHR13723:SF142,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 7,True
Q3UTY6,Thrombospondin type-1 domain-containing protein 4,protein,10090,Mus musculus,Mus musculus (Mouse),Thsd4,1018,PTHR13723:SF16,THROMBOSPONDIN TYPE-1 DOMAIN-CONTAINING PROTEIN 4,True
Q4FZU4,ADAMTS-like protein 4,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Adamtsl4,1030,PTHR13723:SF144,ADAMTS-LIKE PROTEIN 4,True
Q4VC17,A disintegrin and metalloproteinase with thrombospondin motifs 18,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts18,1219,PTHR13723:SF167,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 18,True
Q5RFQ8,A disintegrin and metalloproteinase with thrombospondin motifs 4,protein,9601,Pongo abelii,Pongo abelii (Sumatran orangutan),ADAMTS4,837,PTHR13723:SF38,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 4,True
Q5W7F4,A disintegrin and metalloproteinase with thrombospondin motifs 1,protein,7091,Bombyx mori,Bombyx mori (Silk moth),ADAMTS-1,1007,PTHR13723:SF304,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 2-LIKE PROTEIN,True
Q68SA9,A disintegrin and metalloproteinase with thrombospondin motifs 7,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts7,1657,PTHR13723:SF142,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 7,True
Q69Z28,A disintegrin and metalloproteinase with thrombospondin motifs 16,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts16,1222,PTHR13723:SF140,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 16,True
Q6UY14,ADAMTS-like protein 4,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTSL4,1074,PTHR13723:SF144,ADAMTS-LIKE PROTEIN 4,True
Q6ZMM2,ADAMTS-like protein 5,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTSL5,481,PTHR13723:SF173,ADAMTS-LIKE PROTEIN 5,True
Q6ZMP0,Thrombospondin type-1 domain-containing protein 4,protein,9606,Homo sapiens,Homo sapiens (Human),THSD4,1018,PTHR13723:SF16,THROMBOSPONDIN TYPE-1 DOMAIN-CONTAINING PROTEIN 4,True
Q769J6,A disintegrin and metalloproteinase with thrombospondin motifs 13,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts13,1426,PTHR13723:SF20,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 13,True
Q76LX8,A disintegrin and metalloproteinase with thrombospondin motifs 13,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS13,1427,PTHR13723:SF20,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 13,True
Q7TSK7,ADAMTS-like protein 2,protein,10090,Mus musculus,Mus musculus (Mouse),Adamtsl2,957,PTHR13723:SF147,ADAMTS-LIKE PROTEIN 2,True
Q80T21,ADAMTS-like protein 4,protein,10090,Mus musculus,Mus musculus (Mouse),Adamtsl4,1036,PTHR13723:SF144,ADAMTS-LIKE PROTEIN 4,True
Q811B3,A disintegrin and metalloproteinase with thrombospondin motifs 12,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts12,1600,PTHR13723:SF189,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 12,True
Q86TH1,ADAMTS-like protein 2,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTSL2,951,PTHR13723:SF147,ADAMTS-LIKE PROTEIN 2,True
Q8BLI0,ADAMTS-like protein 1,protein,10090,Mus musculus,Mus musculus (Mouse),Adamtsl1,1745,PTHR13723:SF157,ADAMTS-LIKE PROTEIN 1,True
Q8BNJ2,A disintegrin and metalloproteinase with thrombospondin motifs 4,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts4,833,PTHR13723:SF38,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 4,True
Q8C9W3,A disintegrin and metalloproteinase with thrombospondin motifs 2,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts2,1213,PTHR13723:SF141,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 2,True
Q8N6G6,ADAMTS-like protein 1,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTSL1,1762,PTHR13723:SF157,ADAMTS-LIKE PROTEIN 1,True
Q8TE56,A disintegrin and metalloproteinase with thrombospondin motifs 17,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS17,1095,PTHR13723:SF151,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 17,True
Q8TE57,A disintegrin and metalloproteinase with thrombospondin motifs 16,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS16,1224,PTHR13723:SF140,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 16,True
Q8TE58,A disintegrin and metalloproteinase with thrombospondin motifs 15,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS15,950,PTHR13723:SF39,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 15,True
Q8TE59,A disintegrin and metalloproteinase with thrombospondin motifs 19,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS19,1213,PTHR13723:SF197,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 19,True
Q8TE60,A disintegrin and metalloproteinase with thrombospondin motifs 18,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS18,1221,PTHR13723:SF167,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 18,True
Q8WXS8,A disintegrin and metalloproteinase with thrombospondin motifs 14,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS14,1223,PTHR13723:SF24,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 14,True
Q9EPX2,Papilin,protein,10090,Mus musculus,Mus musculus (Mouse),Papln,1280,PTHR13723:SF281,PAPILIN,True
Q9ESP7,A disintegrin and metalloproteinase with thrombospondin motifs 4,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Adamts4,630,PTHR13723:SF38,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 4,True
Q9H324,A disintegrin and metalloproteinase with thrombospondin motifs 10,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS10,1103,PTHR13723:SF26,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 10,True
Q9P2N4,A disintegrin and metalloproteinase with thrombospondin motifs 9,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS9,1935,PTHR13723:SF33,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 9,True
Q9R001,A disintegrin and metalloproteinase with thrombospondin motifs 5,protein,10090,Mus musculus,Mus musculus (Mouse),Adamts5,930,PTHR13723:SF37,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 5,True
Q9TT92,A disintegrin and metalloproteinase with thrombospondin motifs 5,protein,9913,Bos taurus,Bos taurus (Bovine),ADAMTS5,207,PTHR13723:SF37,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 5,True
Q9TT93,A disintegrin and metalloproteinase with thrombospondin motifs 4,protein,9913,Bos taurus,Bos taurus (Bovine),ADAMTS4,839,PTHR13723:SF38,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 4,True
Q9UHI8,A disintegrin and metalloproteinase with thrombospondin motifs 1,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS1,967,PTHR13723:SF40,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 1,True
Q9UKP4,A disintegrin and metalloproteinase with thrombospondin motifs 7,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS7,1686,PTHR13723:SF142,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 7,True
Q9UKP5,A disintegrin and metalloproteinase with thrombospondin motifs 6,protein,9606,Homo sapiens,Homo sapiens (Human),ADAMTS6,1117,PTHR13723:SF27,A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 6,True
