family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR10491	PTN000051855	GO:0005829	C	IBD	false	UniProtKB:P37760	taxon:2	20180619
PTHR10491	PTN000051855	GO:0008831	F	IBD	false	UniProtKB:P9WH09|UniProtKB:P26392	taxon:2	20180619
PTHR10491	PTN000051855	GO:0000271	P	IBD	false	UniProtKB:P9WH09|UniProtKB:P37760|UniProtKB:P26392	taxon:2	20241119
PTHR10491	PTN000051855	GO:0019305	P	IBD	false	UniProtKB:P9WH09	taxon:2	20180619
PTHR10491	PTN000051875	GO:0048269	C	IBD	false	UniProtKB:Q9NZL9	taxon:2759	20180619
PTHR10491	PTN000051875	GO:0006556	P	IBD	false	UniProtKB:Q9NZL9	taxon:2759	20180619
PTHR10491	PTN000051877	GO:0030234	F	IBD	false	UniProtKB:Q9NZL9	taxon:33154	20260508
PTHR10491	PTN002233786	GO:0008830	F	IBD	false	AGI_LocusCode:AT1G63000	taxon:33090	20180112
PTHR10491	PTN002233786	GO:0008831	F	IBD	false	AGI_LocusCode:AT1G63000	taxon:33090	20180112
PTHR10491	PTN002233786	GO:0010253	P	IBD	false	AGI_LocusCode:AT1G63000	taxon:33090	20180112
PTHR10491	PTN002233786	GO:0019305	P	IBD	false	AGI_LocusCode:AT1G63000	taxon:33090	20180112
