id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A1AF88,tRNA-modifying protein YgfZ,protein,405955,Escherichia coli O1:K1 / APEC,Escherichia coli O1:K1 / APEC,ygfZ,326,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A1CBI9,"Iron-sulfur cluster assembly factor IBA57 homolog, mitochondrial",protein,344612,Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107),Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1 / QM 1276 / 107),caf17,450,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A1DDV0,"Iron-sulfur cluster assembly factor IBA57 homolog, mitochondrial",protein,331117,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181),Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181),caf17,447,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A1JPM8,tRNA-modifying protein YgfZ,protein,393305,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),YE3387,330,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A2R472,"Iron-sulfur cluster assembly factor IBA57 homolog, mitochondrial",protein,425011,Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513),Aspergillus niger (strain ATCC MYA-4892 / CBS 513.88 / FGSC A1513),caf17,444,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A3LNW4,"Iron-sulfur cluster assembly factor IBA57 homolog, mitochondrial",protein,322104,Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545),Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast),CAF17,469,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A4R8F9,"Iron-sulfur cluster assembly factor IBA57 homolog, mitochondrial",protein,242507,Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958),Pyricularia oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus),CAF17,389,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A4TIB4,tRNA-modifying protein YgfZ,protein,386656,Yersinia pestis (strain Pestoides F),Yersinia pestis (strain Pestoides F),YPDSF_0617,330,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A4WE49,tRNA-modifying protein YgfZ,protein,399742,Enterobacter sp. (strain 638),Enterobacter sp. (strain 638),Ent638_3316,326,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
A5DQ50,"Iron-sulfur cluster assembly factor IBA57 homolog, mitochondrial",protein,294746,Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324),Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast),CAF17,436,PTHR22602:SF0,"TRANSFERASE CAF17, MITOCHONDRIAL-RELATED",True
