id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0B738,DNA primase DnaG,protein,349307,Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT),Methanothrix thermoacetophila (strain DSM 6194 / JCM 14653 / NBRC 101360 / PT),dnaG,438,PTHR30313:SF2,DNA PRIMASE,True
A1RT54,DNA primase DnaG,protein,384616,Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),dnaG,405,PTHR30313:SF2,DNA PRIMASE,True
A1RXH8,DNA primase DnaG,protein,368408,Thermofilum pendens (strain DSM 2475 / Hrk 5),Thermofilum pendens (strain DSM 2475 / Hrk 5),dnaG,426,PTHR30313:SF2,DNA PRIMASE,True
A2BL78,DNA primase DnaG,protein,415426,Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5),Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5),dnaG,426,PTHR30313:SF2,DNA PRIMASE,True
A2SQD1,DNA primase DnaG,protein,410358,Methanocorpusculum labreanum (strain ATCC 43576 / DSM 4855 / Z),Methanocorpusculum labreanum (strain ATCC 43576 / DSM 4855 / Z),dnaG,434,PTHR30313:SF2,DNA PRIMASE,True
A3CUA0,DNA primase DnaG,protein,368407,Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1),Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1),dnaG,408,PTHR30313:SF2,DNA PRIMASE,True
A3DMX9,DNA primase DnaG,protein,399550,Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1),Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1),dnaG,424,PTHR30313:SF2,DNA PRIMASE,True
A3MV08,DNA primase DnaG,protein,410359,Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1),Pyrobaculum calidifontis (strain DSM 21063 / JCM 11548 / VA1),dnaG,407,PTHR30313:SF2,DNA PRIMASE,True
A4FWP8,DNA primase DnaG,protein,402880,Methanococcus maripaludis (strain C5 / ATCC BAA-1333),Methanococcus maripaludis (strain C5 / ATCC BAA-1333),dnaG,438,PTHR30313:SF2,DNA PRIMASE,True
A4WM20,DNA primase DnaG,protein,340102,Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321 / PZ6),Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321 / PZ6),dnaG,405,PTHR30313:SF2,DNA PRIMASE,True
