id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
G9M8X1,Calcium-binding protein SP84,protein,94400,Nephotettix cincticeps,Nephotettix cincticeps (Green rice leafhopper),,687,PTHR34524:SF6,CALCYPHOSINE LIKE,True
P10463,Calcyphosin,protein,9615,Canis lupus familiaris,Canis lupus familiaris (Dog),CAPS,189,PTHR34524:SF2,CALCYPHOSIN,True
P41150,Calcyphosin,protein,9986,Oryctolagus cuniculus,Oryctolagus cuniculus (Rabbit),CAPS,189,PTHR34524:SF2,CALCYPHOSIN,True
P80363,Crustacean calcium-binding protein 23,protein,28379,Faxonius limosus,Faxonius limosus (Spinycheek crayfish),,202,PTHR34524:SF6,CALCYPHOSINE LIKE,False
P80364,Crustacean calcium-binding protein 23,protein,6706,Homarus americanus,Homarus americanus (American lobster),,137,PTHR34524:SF6,CALCYPHOSINE LIKE,True
Q07167,16 kDa calcium-binding protein,protein,6183,Schistosoma mansoni,Schistosoma mansoni (Blood fluke),,143,PTHR34524:SF6,CALCYPHOSINE LIKE,True
Q0VCC0,Calcyphosin,protein,9913,Bos taurus,Bos taurus (Bovine),CAPS,189,PTHR34524:SF2,CALCYPHOSIN,True
Q13938,Calcyphosin,protein,9606,Homo sapiens,Homo sapiens (Human),CAPS,275,PTHR34524:SF2,CALCYPHOSIN,True
Q26678,Flagellar calcium-binding protein TB-44A,protein,5702,Trypanosoma brucei brucei,Trypanosoma brucei brucei,,407,PTHR34524:SF6,CALCYPHOSINE LIKE,True
Q26680,Flagellar calcium-binding protein TB-24,protein,5702,Trypanosoma brucei brucei,Trypanosoma brucei brucei,,218,PTHR34524:SF6,CALCYPHOSINE LIKE,True
Q6P8Y1,Calcyphosin-like protein,protein,10090,Mus musculus,Mus musculus (Mouse),Capsl,208,PTHR34524:SF5,CALCYPHOSIN-LIKE PROTEIN,True
Q8BUG5,Calcyphosin-2,protein,10090,Mus musculus,Mus musculus (Mouse),Caps2,550,PTHR34524:SF3,CALCYPHOSIN-2,True
Q8WWF8,Calcyphosin-like protein,protein,9606,Homo sapiens,Homo sapiens (Human),CAPSL,208,PTHR34524:SF5,CALCYPHOSIN-LIKE PROTEIN,True
Q9BXY5,Calcyphosin-2,protein,9606,Homo sapiens,Homo sapiens (Human),CAPS2,538,PTHR34524:SF3,CALCYPHOSIN-2,True
Q9GKR6,Calcyphosin-2,protein,9541,Macaca fascicularis,Macaca fascicularis (Crab-eating macaque),CAPS2,313,PTHR34524:SF3,CALCYPHOSIN-2,True
