family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR19855	PTN000458044	GO:0030687	C	IBD	false	UniProtKB:Q9GZL7	taxon:33511	20220406
PTHR19855	PTN000458044	GO:0070545	C	IBD	false	UniProtKB:Q9GZL7	taxon:33511	20200217
PTHR19855	PTN000458044	GO:0000463	P	IBD	false	UniProtKB:Q9GZL7	taxon:33511	20200217
PTHR19855	PTN000458044	GO:0000466	P	IBD	false	UniProtKB:Q9GZL7	taxon:33511	20200217
PTHR19855	PTN000458086	GO:0030687	C	IBD	false	SGD:S000005798	taxon:4890	20220406
PTHR19855	PTN000458086	GO:0070545	C	IBD	false	SGD:S000005798	taxon:4890	20220406
PTHR19855	PTN000458086	GO:0042273	P	IBD	false	PomBase:SPAC890.04c|SGD:S000005798	taxon:4890	20240731
PTHR19855	PTN002336496	GO:0005739	C	IBD	false	SGD:S000001744	taxon:4890	20171018
PTHR19855	PTN002336496	GO:0000266	P	IBD	false	SGD:S000001744	taxon:4890	20171018
PTHR19855	PTN002336496	GO:0016559	P	IBD	false	SGD:S000001744	taxon:4890	20171018
PTHR19855	PTN002337139	GO:0005634	C	IBD	false	PomBase:SPAC18B11.10|SGD:S000001308|PomBase:SPAC630.14c	taxon:2759	20251030
