family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR12086	PTN000250050	GO:0072686	C	IBD	false	UniProtKB:Q5JVL4	taxon:2759	20190221
PTHR12086	PTN000250050	GO:0043014	F	IBD	false	UniProtKB:Q5JVL4	taxon:2759	20190221
PTHR12086	PTN000250050	GO:0000281	P	IBD	false	UniProtKB:Q5JVL4	taxon:2759	20190221
PTHR12086	PTN000250050	GO:0007052	P	IBD	false	UniProtKB:Q5JVL4	taxon:2759	20190221
PTHR12086	PTN000250050	GO:0060285	P	IBD	false	UniProtKB:Q38AJ5|MGI:MGI:1919127|UniProtKB:Q8LKK4	taxon:2759	20250903
PTHR12086	PTN000250051	GO:0005879	C	IBD	false	UniProtKB:Q5JVL4|MGI:MGI:1919127|UniProtKB:A0A3Q1N1R0|UniProtKB:Q8N7U6|UniProtKB:Q5JST6|UniProtKB:F1MMV1|MGI:MGI:1921655|MGI:MGI:3045296|UniProtKB:E1BKH1	taxon:	20250701
PTHR12086	PTN000949412	GO:0030317	P	IBD	false	MGI:MGI:3045296	taxon:6072	20260304
PTHR12086	PTN000949412	GO:0070884	P	IBD	false	UniProtKB:Q8N7U6	taxon:6072	20260304
PTHR12086	PTN000949418	GO:0048814	P	IBD	false	FB:FBgn0030691	taxon:6072	20260304
PTHR12086	PTN000949418	GO:0051124	P	IBD	false	FB:FBgn0030691	taxon:6072	20260304
PTHR12086	PTN004335498	GO:0061891	F	IBD	false	UniProtKB:Q8N7U6	taxon:2759	20250701
PTHR12086	PTN004335498	GO:2001256	P	IBD	false	UniProtKB:Q8N7U6	taxon:2759	20250701
