ida_id	representative_accession	tmhelix_count	tmhelix_ranges	signal_peptide_count	signal_peptide_ranges	feature_keys
4c82d335440f124823d8aa6a746a64cc06ebd464	Q10180	0		0		
8521cb79a85c1cb48aa40bf1544d4df9e5d001f0	Q7V2T1	0		0		Coil
451a8ab99e3cbcff1f7bbd0286b81bdc50e4b0af	Q6AMX9	1	7-24	0		CYTOPLASMIC_DOMAIN,Coil,NON_CYTOPLASMIC_DOMAIN,TMhelix,TRANSMEMBRANE
ef75773c72ccc437f252f5812e44186ca8cee3fe	Q9YVP4	0		0		Coil
1aafa636c25be2a7d1936d801a1bb0910c7e4116	Q65143	0		0		
388346fcb3fd47fc6c2bc7d27728290f5281dbf3	Q91FN5	0		0		Coil
0a7f01bbc5adf7aca67616f1edaa5fa18e85c126	B2KAM9	0		0		Coil
778fb04fe3d2f4f9ef349b447e18d9c355c525ef	E6LME2	0		0		
8f3e86c5c075a9faf9d8e497cd5a51aa7a67eaf6	S4TRP1	0		0		
1daffb163f7eab0c03947f6f942f51a8cc9d4239	A0A0M7RDZ6	0		0		
772469a4056a022c0d006704050e24292ff5bd35	A0A4Y5TXG0	0		0		
f00d123d9e24920553a6dbe92dfa01e5d2a3dd13	F4HBT7	0		0		Coil
5f4cb1d7dd5471edd3a04ca678e1e551a6904f90	A0A4E9ECI1	0		0		Coil,mobidb-lite
8287a1b2b1aa19785d12ae4dc6367c4e9a5adb43	A0A1P8DRH2	0		0		
bed25a3be652917ec9569915c12ff2ab13bec5ff	Q5P8Q1	0		0		
cb5357cd8a396399ed14296cc7fec6f5b0189282	V5GSQ5	0		0		
c54d58ab5b9f13d8f7469b59d5c87f36f2ce7920	A0A1L9PAV6	3	404-426;430-452;556-578	0		CYTOPLASMIC_DOMAIN,NON_CYTOPLASMIC_DOMAIN,TMhelix,TRANSMEMBRANE,mobidb-lite
91881632bfab8dedcd7d6a851e48ad940402de9e	A0A162E9M1	0		0		
0c9eb69c9c0499427c57f0de84099e18afe813d8	A0A1L9NI65	0		0		mobidb-lite
7c4c9044aeeb491dda9fce9b5023d2177c46195f	A0A164ZII2	0		0		mobidb-lite
