id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0A391NGM7,Cytochrome-c peroxidase IdrP1,protein,412955,Pseudomonas sp. (strain SCT),Pseudomonas sp. (strain SCT),idrP1,379,PTHR30600:SF10,BLL6722 PROTEIN,True
A0A391NKV7,Cytochrome-c peroxidase IdrP2,protein,412955,Pseudomonas sp. (strain SCT),Pseudomonas sp. (strain SCT),idrP2,368,PTHR30600:SF10,BLL6722 PROTEIN,True
P0DV68,Cytochrome-c peroxidase IdrP1,protein,2795389,Denitromonas iodatirespirans,Denitromonas iodatirespirans,idrP1,376,PTHR30600:SF10,BLL6722 PROTEIN,True
P0DV69,Cytochrome-c peroxidase IdrP2,protein,2795389,Denitromonas iodatirespirans,Denitromonas iodatirespirans,idrP2,367,PTHR30600:SF10,BLL6722 PROTEIN,True
P14532,Cytochrome c551 peroxidase,protein,208964,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),ccpA,346,PTHR30600:SF7,CYTOCHROME C PEROXIDASE-RELATED,True
P37197,Cytochrome c peroxidase Ccp,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),ccp,465,PTHR30600:SF7,CYTOCHROME C PEROXIDASE-RELATED,True
P55493,Uncharacterized protein y4iJ,protein,394,Sinorhizobium fredii (strain NBRC 101917 / NGR234),Sinorhizobium fredii (strain NBRC 101917 / NGR234),NGR_a03230,596,PTHR30600:SF9,BLR7738 PROTEIN,True
P55496,Uncharacterized protein y4iM,protein,394,Sinorhizobium fredii (strain NBRC 101917 / NGR234),Sinorhizobium fredii (strain NBRC 101917 / NGR234),NGR_a03200,432,PTHR30600:SF9,BLR7738 PROTEIN,True
P55929,Cytochrome c551 peroxidase,protein,228410,Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298),Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298),ccp,334,PTHR30600:SF7,CYTOCHROME C PEROXIDASE-RELATED,True
Q1Q0T3,Hydrazine synthase subunit gamma,protein,174633,Kuenenia stuttgartiensis,Kuenenia stuttgartiensis,kuste2860,353,PTHR30600:SF10,BLL6722 PROTEIN,True
Q49128,Methylamine utilization protein MauG,protein,272630,Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1),Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1),mauG,353,PTHR30600:SF10,BLL6722 PROTEIN,True
Q50233,Methylamine utilization protein MauG,protein,17,Methylophilus methylotrophus,Methylophilus methylotrophus,mauG,335,PTHR30600:SF10,BLL6722 PROTEIN,True
Q50426,Methylamine utilization protein MauG,protein,265072,Methylobacillus flagellatus (strain ATCC 51484 / DSM 6875 / VKM B-1610 / KT),Methylobacillus flagellatus (strain ATCC 51484 / DSM 6875 / VKM B-1610 / KT),mauG,333,PTHR30600:SF10,BLL6722 PROTEIN,True
Q51658,Methylamine utilization protein MauG,protein,318586,Paracoccus denitrificans (strain Pd 1222),Paracoccus denitrificans (strain Pd 1222),mauG,387,PTHR30600:SF10,BLL6722 PROTEIN,True
