family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR24240	PTN000662150	GO:0001750	C	IBD	false	MGI:MGI:1097692|MGI:MGI:97914|MGI:MGI:99438|RGD:3573|RGD:620978|RGD:621033|UniProtKB:F1NEY2|UniProtKB:F1P3Y2|UniProtKB:P02699|UniProtKB:P08100|UniProtKB:P22328|UniProtKB:P22329|ZFIN:ZDB-GENE-990415-271|ZFIN:ZDB-GENE-990604-40|ZFIN:ZDB-GENE-990604-42	taxon:33213	20260828
PTHR24240	PTN000662180	GO:0016038	P	IBD	false	UniProtKB:O12948|UniProtKB:P02699|UniProtKB:P03999|UniProtKB:P04000|UniProtKB:P04001|UniProtKB:P08100|UniProtKB:P0DN77|UniProtKB:P0DN78|UniProtKB:P22329|UniProtKB:P28682|UniProtKB:P28683|UniProtKB:P28684|UniProtKB:P51475|ZFIN:ZDB-GENE-990415-271|ZFIN:ZDB-GENE-991229-12	taxon:7711	20260828
PTHR24240	PTN001203169	GO:0005886	C	IBD	false	FB:FBgn0035610|FB:FBgn0050106|MGI:MGI:2441887|MGI:MGI:95836|RGD:2750|UniProtKB:P28336|UniProtKB:P30550	taxon:6072	20260530
PTHR24240	PTN001203169	GO:0004930	F	IBD	false	FB:FBgn0003248|FB:FBgn0033058|FB:FBgn0050106|MGI:MGI:95836|RGD:2750|RGD:3181|UniProtKB:P30550|UniProtKB:Q8TDV0	taxon:6072	20200810
PTHR24240	PTN001203169	GO:0007186	P	IBD	false	FB:FBgn0033058|FB:FBgn0035610|FB:FBgn0050106|MGI:MGI:95836|RGD:2750|UniProtKB:Q8TDV0	taxon:6072	20210601
PTHR24240	PTN002517669	GO:0005886	C	IBD	false	MGI:MGI:2148258|MGI:MGI:2685995|MGI:MGI:3527454|RGD:631395|UniProtKB:O14804|UniProtKB:Q969N4|UniProtKB:Q96RI8	taxon:	20241120
PTHR24240	PTN002517669	GO:0004930	F	IBD	false	FB:FBgn0029909|MGI:MGI:2148258|MGI:MGI:2685072|MGI:MGI:2685073|MGI:MGI:2685074|MGI:MGI:3527427|MGI:MGI:3527438|MGI:MGI:3527443|MGI:MGI:3527445|MGI:MGI:3527447|MGI:MGI:3527452|MGI:MGI:3527454|RGD:1359185|RGD:631382|RGD:631383|RGD:631385|RGD:631390|RGD:631392|RGD:631395|UniProtKB:O14804|UniProtKB:Q96RJ0|ZFIN:ZDB-GENE-041014-54|ZFIN:ZDB-GENE-041014-55|ZFIN:ZDB-GENE-041014-60|ZFIN:ZDB-GENE-041014-61|ZFIN:ZDB-GENE-041014-62|ZFIN:ZDB-GENE-041014-67|ZFIN:ZDB-GENE-041014-70|ZFIN:ZDB-GENE-041210-315|ZFIN:ZDB-GENE-060413-20|ZFIN:ZDB-GENE-070424-256	taxon:	20260828
PTHR24240	PTN002517669	GO:0007186	P	IBD	false	FB:FBgn0029909|MGI:MGI:2148258|MGI:MGI:2685073|MGI:MGI:2685074|MGI:MGI:3527443|MGI:MGI:3527454|UniProtKB:O14804|UniProtKB:Q96RJ0	taxon:	20241120
PTHR24240	PTN002797189	GO:0042752	P	IBD	false	MGI:MGI:1353425|ZFIN:ZDB-GENE-030314-2	taxon:117571	20250903
PTHR24240	PTN008398221	GO:0005886	C	IBD	false	FB:FBgn0002940|MGI:MGI:1353425|MGI:MGI:1929473|MGI:MGI:97914|RGD:3573|RGD:61921|RGD:621701|UniProtKB:P02699|UniProtKB:P03999|UniProtKB:P04001|UniProtKB:P08100|UniProtKB:P22329|UniProtKB:Q6U736|UniProtKB:Q9GZN0|UniProtKB:Q9H1Y3|UniProtKB:Q9UHM6	taxon:	20260529
PTHR24240	PTN008398221	GO:0008020	F	IBD	false	FB:FBgn0002940|FB:FBgn0003249|FB:FBgn0003250|FB:FBgn0014019|FB:FBgn0019940|MGI:MGI:1353425|MGI:MGI:2662912|RGD:621701|UniProtKB:F1NEY2|UniProtKB:P02699|UniProtKB:P04000|UniProtKB:P04001|UniProtKB:P0DN77|UniProtKB:P0DN78|UniProtKB:Q9H1Y3|UniProtKB:Q9UHM6|ZFIN:ZDB-GENE-101129-1|ZFIN:ZDB-GENE-990415-271|ZFIN:ZDB-GENE-991229-12	taxon:	20260828
PTHR24240	PTN008398221	GO:0007186	P	IBD	false	FB:FBgn0002940|MGI:MGI:1353425|RGD:3573|UniProtKB:P02699|UniProtKB:P04000|UniProtKB:P04001|UniProtKB:P08100|UniProtKB:P0DN77|UniProtKB:P0DN78|UniProtKB:Q9GZN0|UniProtKB:Q9H1Y3|UniProtKB:Q9UHM6|WB:WBGene00007006|ZFIN:ZDB-GENE-030314-2|ZFIN:ZDB-GENE-070111-2|ZFIN:ZDB-GENE-080415-3|ZFIN:ZDB-GENE-110622-1	taxon:	20260828
PTHR24240	PTN008398221	GO:0007602	P	IBD	false	FB:FBgn0002940|FB:FBgn0003249|FB:FBgn0003250|FB:FBgn0014019|FB:FBgn0019940|MGI:MGI:1353425|MGI:MGI:2662912|MGI:MGI:97914|RGD:3573|RGD:621701|UniProtKB:P02699|UniProtKB:P04000|UniProtKB:P04001|UniProtKB:P0DN77|UniProtKB:P0DN78|UniProtKB:Q6U736|UniProtKB:Q9UHM6|ZFIN:ZDB-GENE-030314-2|ZFIN:ZDB-GENE-030616-402|ZFIN:ZDB-GENE-040724-51|ZFIN:ZDB-GENE-061201-30|ZFIN:ZDB-GENE-081105-91|ZFIN:ZDB-GENE-101129-1|ZFIN:ZDB-GENE-130530-850|ZFIN:ZDB-GENE-140106-15|ZFIN:ZDB-GENE-151029-1	taxon:	20260828
PTHR24240	PTN008398221	GO:0071482	P	IBD	false	FB:FBgn0002940|FB:FBgn0003249|FB:FBgn0003250|MGI:MGI:1353425|MGI:MGI:2662912|MGI:MGI:97914|RGD:3573|UniProtKB:P02699|UniProtKB:P03999|UniProtKB:P04000|UniProtKB:P04001|UniProtKB:P0DN77|UniProtKB:P0DN78|UniProtKB:Q6U736|UniProtKB:Q9H1Y3|ZFIN:ZDB-GENE-030314-2|ZFIN:ZDB-GENE-101129-1	taxon:	20260828
