id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0K5J0,"Fructose-1,6-bisphosphatase class 1",protein,331272,Burkholderia cenocepacia (strain HI2424),Burkholderia cenocepacia (strain HI2424),fbp,337,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A0KJT2,"Fructose-1,6-bisphosphatase class 1",protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),fbp,344,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A0KSW7,"Fructose-1,6-bisphosphatase class 1",protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),fbp,330,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A0M0J2,"Fructose-1,6-bisphosphatase class 1 1",protein,411154,Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),fbp1,332,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A0M764,"Fructose-1,6-bisphosphatase class 1 2",protein,411154,Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),fbp2,348,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A0RP36,"Fructose-1,6-bisphosphatase class 1",protein,360106,Campylobacter fetus subsp. fetus (strain 82-40),Campylobacter fetus subsp. fetus (strain 82-40),fbp,286,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1AJD7,"Fructose-1,6-bisphosphatase class 1",protein,405955,Escherichia coli O1:K1 / APEC,Escherichia coli O1:K1 / APEC,fbp,332,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1APW8,"Fructose-1,6-bisphosphatase class 1",protein,338966,Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),fbp,323,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1B2P8,"Fructose-1,6-bisphosphatase class 1",protein,318586,Paracoccus denitrificans (strain Pd 1222),Paracoccus denitrificans (strain Pd 1222),fbp,330,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1BEB4,"Fructose-1,6-bisphosphatase class 1",protein,290317,Chlorobium phaeobacteroides (strain DSM 266 / SMG 266 / 2430),Chlorobium phaeobacteroides (strain DSM 266 / SMG 266 / 2430),fbp,332,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1IRQ3,"Fructose-1,6-bisphosphatase class 1",protein,122587,Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491),Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491),fbp,324,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1JIU6,"Fructose-1,6-bisphosphatase class 1",protein,393305,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),fbp,337,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1K430,"Fructose-1,6-bisphosphatase class 1",protein,418699,Azoarcus sp. (strain BH72),Azoarcus sp. (strain BH72),fbp,333,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1KTU6,"Fructose-1,6-bisphosphatase class 1",protein,272831,Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18),Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18),fbp,324,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1RNR2,"Fructose-1,6-bisphosphatase class 1",protein,351745,Shewanella sp. (strain W3-18-1),Shewanella sp. (strain W3-18-1),fbp,330,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1S351,"Fructose-1,6-bisphosphatase class 1",protein,326297,Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),fbp,320,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
A1T0H3,"Fructose-1,6-bisphosphatase class 1",protein,357804,Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37),Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37),fbp,337,PTHR11556:SF35,"SEDOHEPTULOSE-1,7-BISPHOSPHATASE, CHLOROPLASTIC",True
