id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0AJ57,UDP-N-acetylmuramate--L-alanine ligase,protein,386043,Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CCUG 15529 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8),murC,447,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0JV95,UDP-N-acetylmuramate--L-alanine ligase,protein,290399,Arthrobacter sp. (strain FB24),Arthrobacter sp. (strain FB24),murC,467,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0K487,UDP-N-acetylmuramate--L-alanine ligase,protein,331272,Burkholderia cenocepacia (strain HI2424),Burkholderia cenocepacia (strain HI2424),murC,465,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0KPX1,UDP-N-acetylmuramate--L-alanine ligase,protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),murC,484,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0L1P1,UDP-N-acetylmuramate--L-alanine ligase,protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),murC,488,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0L5N0,UDP-N-acetylmuramate--L-alanine ligase,protein,156889,Magnetococcus marinus (strain ATCC BAA-1437 / JCM 17883 / MC-1),Magnetococcus marinus (strain ATCC BAA-1437 / JCM 17883 / MC-1),murC,476,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0LNY9,UDP-N-acetylmuramate--L-alanine ligase,protein,335543,Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB),Syntrophobacter fumaroxidans (strain DSM 10017 / MPOB),murC,469,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0LTM4,UDP-N-acetylmuramate--L-alanine ligase,protein,351607,Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),Acidothermus cellulolyticus (strain ATCC 43068 / DSM 8971 / 11B),murC,477,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0M526,UDP-N-acetylmuramate--L-alanine ligase,protein,411154,Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),Christiangramia forsetii (strain DSM 17595 / CGMCC 1.15422 / KT0803),murC,452,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0PTI6,UDP-N-acetylmuramate--L-alanine ligase,protein,362242,Mycobacterium ulcerans (strain Agy99),Mycobacterium ulcerans (strain Agy99),murC,488,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0PXK5,UDP-N-acetylmuramate--L-alanine ligase,protein,386415,Clostridium novyi (strain NT),Clostridium novyi (strain NT),murC,458,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0Q425,UDP-N-acetylmuramate--L-alanine ligase,protein,401614,Francisella tularensis subsp. novicida (strain ATCC 15482 / CCUG 33449 / U112),Francisella tularensis subsp. novicida (strain ATCC 15482 / CCUG 33449 / U112),murC,451,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0QF53,UDP-N-acetylmuramate--L-alanine ligase,protein,243243,Mycobacterium avium (strain 104),Mycobacterium avium (strain 104),murC,496,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0R015,UDP-N-acetylmuramate--L-alanine ligase,protein,246196,Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155),Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155),murC,482,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A0RJS6,UDP-N-acetylmuramate--L-alanine ligase,protein,412694,Bacillus thuringiensis (strain Al Hakam),Bacillus thuringiensis (strain Al Hakam),murC,436,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A1A2E8,UDP-N-acetylmuramate--L-alanine ligase,protein,367928,Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a),Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a),murC,521,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A1A7D6,UDP-N-acetylmuramate--L-alanine ligase,protein,405955,Escherichia coli O1:K1 / APEC,Escherichia coli O1:K1 / APEC,murC,491,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
A1AU60,UDP-N-acetylmuramate--L-alanine ligase,protein,338966,Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),murC,460,PTHR43445:SF3,UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE,True
