id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
O31488,Uncharacterized protein YdaN,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),ydaN,703,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
O82860,Cyclic di-GMP-binding protein,protein,1307942,Komagataeibacter sucrofermentans (strain ATCC 700178 / DSM 15973 / CECT 7291 / JCM 9730 / LMG 18788 / BPR 2001),Komagataeibacter sucrofermentans (strain ATCC 700178 / DSM 15973 / CECT 7291 / JCM 9730 / LMG 18788 / BPR 2001),bcsB,802,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
P37652,Cyclic di-GMP-binding protein,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),bcsB,779,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
P37716,Cyclic di-GMP-binding protein,protein,28448,Komagataeibacter xylinus,Komagataeibacter xylinus,bcsB,802,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
P58933,Cyclic di-GMP-binding protein,protein,190486,Xanthomonas citri pv. citri (strain 306),Xanthomonas citri pv. citri (strain 306),bcsB,788,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
P58934,Cyclic di-GMP-binding protein,protein,216595,Pseudomonas fluorescens (strain SBW25),Pseudomonas fluorescens (strain SBW25),bcsB,755,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
Q8X5L8,Cyclic di-GMP-binding protein,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,bcsB,785,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
Q8Z290,Cyclic di-GMP-binding protein,protein,90370,Salmonella typhi,Salmonella typhi,bcsB,766,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
Q93IN1,Cyclic di-GMP-binding protein,protein,99287,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),bcsB,766,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
Q9WX62,Cyclic di-GMP-binding protein,protein,28448,Komagataeibacter xylinus,Komagataeibacter xylinus,bcsBI,804,PTHR39083:SF1,CYCLIC DI-GMP-BINDING PROTEIN,True
