id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
P04816,Leucine-specific-binding protein,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),livK,369,PTHR47151:SF3,LEUCINE-SPECIFIC-BINDING PROTEIN,True
P0A1W6,Leucine-specific-binding protein,protein,99287,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),livK,369,PTHR47151:SF3,LEUCINE-SPECIFIC-BINDING PROTEIN,True
P0A1W7,Leucine-specific-binding protein,protein,90370,Salmonella typhi,Salmonella typhi,livK,369,PTHR47151:SF3,LEUCINE-SPECIFIC-BINDING PROTEIN,True
P0AD96,Leu/Ile/Val-binding protein,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),livJ,367,PTHR47151:SF1,LEU_ILE_VAL-BINDING PROTEIN,True
P0AD97,Leu/Ile/Val-binding protein,protein,199310,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),livJ,367,PTHR47151:SF1,LEU_ILE_VAL-BINDING PROTEIN,True
P0AD98,Leu/Ile/Val-binding protein,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,livJ,367,PTHR47151:SF1,LEU_ILE_VAL-BINDING PROTEIN,True
P17215,Leu/Ile/Val/Thr-binding protein,protein,99287,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),livJ,365,PTHR47151:SF1,LEU_ILE_VAL-BINDING PROTEIN,True
P21175,"Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein",protein,208964,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),braC,373,PTHR47151:SF3,LEUCINE-SPECIFIC-BINDING PROTEIN,True
P25399,Leu/Ile/Val-binding protein,protein,546,Citrobacter freundii,Citrobacter freundii,livJ,367,PTHR47151:SF1,LEU_ILE_VAL-BINDING PROTEIN,True
Q1MDE9,Leu/Ile/Val-binding protein BraC3,protein,216596,Rhizobium johnstonii (strain DSM 114642 / LMG 32736 / 3841),Rhizobium johnstonii (strain DSM 114642 / LMG 32736 / 3841),braC3,367,PTHR47151:SF2,AMINO ACID BINDING PROTEIN,True
Q2YLF8,Leu/Ile/Val-binding protein homolog 1,protein,359391,Brucella abortus (strain 2308),Brucella abortus (strain 2308),BAB1_1794,371,PTHR47151:SF2,AMINO ACID BINDING PROTEIN,True
