id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A8WHR3,Splicing factor YJU2,protein,7955,Danio rerio,Danio rerio (Zebrafish),yju2,345,PTHR12111:SF1,SPLICING FACTOR YJU2,True
O60141,Protein saf4,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),saf4,299,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
P13994,Probable splicing factor YJU2B,protein,9606,Homo sapiens,Homo sapiens (Human),YJU2B,396,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
P28320,Splicing factor YJU2,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),YJU2,278,PTHR12111:SF1,SPLICING FACTOR YJU2,True
Q09651,Coiled-coil domain-containing protein 130 homolog,protein,6239,Caenorhabditis elegans,Caenorhabditis elegans,ZK1307.9,369,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q32PZ9,Probable splicing factor YJU2B,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Yju2b,385,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q54TR4,Coiled-coil domain-containing protein 130 homolog,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),DDB_G0281599,325,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q54WR5,Splicing factor YJU2,protein,44689,Dictyostelium discoideum,Dictyostelium discoideum (Social amoeba),yju2,324,PTHR12111:SF1,SPLICING FACTOR YJU2,True
Q5EA37,Probable splicing factor YJU2B,protein,9913,Bos taurus,Bos taurus (Bovine),YJU2B,400,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q66I85,Probable splicing factor YJU2B,protein,7955,Danio rerio,Danio rerio (Zebrafish),yju2b,390,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q6DJK9,Probable splicing factor YJU2B,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),yju2b,384,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q7K0F0,Coiled-coil domain-containing protein 130 homolog,protein,7227,Drosophila melanogaster,Drosophila melanogaster (Fruit fly),CG15084,316,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q9BW85,Splicing factor YJU2,protein,9606,Homo sapiens,Homo sapiens (Human),YJU2,323,PTHR12111:SF1,SPLICING FACTOR YJU2,True
Q9D516,Probable splicing factor YJU2B,protein,10090,Mus musculus,Mus musculus (Mouse),Yju2b,385,PTHR12111:SF2,SPLICING FACTOR YJU2B-RELATED,True
Q9D6J3,Splicing factor YJU2,protein,10090,Mus musculus,Mus musculus (Mouse),Yju2,314,PTHR12111:SF1,SPLICING FACTOR YJU2,True
Q9P7C5,Splicing factor YJU2,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),cwf16,270,PTHR12111:SF1,SPLICING FACTOR YJU2,True
