family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR11584	PTN000172316	GO:0004672	F	IBD	false	FB:FBgn0014006|MGI:MGI:1346876|MGI:MGI:1855691|PomBase:SPBC1D7.05|RGD:1306565|SGD:S000004354|UniProtKB:O95382|UniProtKB:Q6ZN16|UniProtKB:Q99683|WB:WBGene00003822	taxon:2759	20260528
PTHR11584	PTN000172316	GO:0007254	P	IBD	false	FB:FBgn0014006|RGD:1306565|UniProtKB:Q99683	taxon:2759	20240729
PTHR11584	PTN000172316	GO:0038066	P	IBD	false	MGI:MGI:1346876|SGD:S000004354|WB:WBGene00003822	taxon:2759	20240709
PTHR11584	PTN000684847	GO:0004709	F	IBD	false	MGI:MGI:1346876|RGD:1306565|UniProtKB:O95382|UniProtKB:Q6ZN16|UniProtKB:Q99683	taxon:33511	20231108
PTHR11584	PTN001969282	GO:0005829	C	IBD	false	AGI_LocusCode:AT3G13530|UniProtKB:Q5B4Z3|UniProtKB:Q9Y2U5	taxon:2759	20250603
PTHR11584	PTN001969282	GO:0000165	P	IBD	false	MGI:MGI:1346872|PomBase:SPAC1F3.02c|RGD:620966	taxon:2759	20250603
PTHR11584	PTN001969686	GO:0004672	F	IBD	false	AGI_LocusCode:AT1G05100|AGI_LocusCode:AT1G07150|AGI_LocusCode:AT3G50310|AGI_LocusCode:AT4G26890	taxon:2759	20260828
PTHR11584	PTN001969686	GO:0007165	P	IBD	false	AGI_LocusCode:AT1G05100|AGI_LocusCode:AT2G32510|AGI_LocusCode:AT3G50310	taxon:2759	20220309
PTHR11584	PTN002519176	GO:0005737	C	IBD	false	FB:FBgn0038167|FB:FBgn0260934|MGI:MGI:2446296|MGI:MGI:99638|RGD:619882|SGD:S000000015|UniProtKB:P27448|UniProtKB:Q6DE87|UniProtKB:Q7KZI7|UniProtKB:Q91821|UniProtKB:Q96L34|UniProtKB:Q96RG2|UniProtKB:Q9IA88|UniProtKB:Q9P0L2|UniProtKB:Q9Y2K2|WB:WBGene00003916	taxon:	20260529
PTHR11584	PTN002519176	GO:0004674	F	IBD	false	AGI_LocusCode:AT3G45240|CGD:CAL0000201729|FB:FBgn0038167|FB:FBgn0260934|RGD:619882|RGD:62023|RGD:708483|SGD:S000000015|SGD:S000005405|UniProtKB:P27448|UniProtKB:Q7KZI7|UniProtKB:Q96L34|UniProtKB:Q96RG2|UniProtKB:Q9IA88|UniProtKB:Q9P0L2|UniProtKB:Q9Y2K2|WB:WBGene00003916	taxon:	20250903
