family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR11482	PTN000159726	GO:0005737	C	IBD	false	MGI:MGI:2442093|MGI:MGI:97402|RGD:1564776|RGD:3227|UniProtKB:Q96A70|dictyBase:DDB_G0281109	taxon:	20250902
PTHR11482	PTN000159726	GO:0004586	F	IBD	false	CGD:CAL0000182839|MGI:MGI:97402|RGD:3227|SGD:S000001667|UniProtKB:P11926|UniProtKB:Q8IJ77|UniProtKB:Q9HVQ3|WB:WBGene00003844	taxon:	20230110
PTHR11482	PTN000159726	GO:0009446	P	IBD	false	FB:FBgn0013307|FB:FBgn0013308|MGI:MGI:97402|RGD:3227|SGD:S000001667|WB:WBGene00003844|dictyBase:DDB_G0281109	taxon:	20260528
PTHR11482	PTN000159772	GO:0004586	F	IKR	true	PANTHER:PTN000159726	taxon:32524	20260828
PTHR11482	PTN000159772	GO:0042177	P	IBD	false	UniProtKB:Q96A70	taxon:32524	20240709
PTHR11482	PTN000159772	GO:1902269	P	IBD	false	MGI:MGI:2442093	taxon:32524	20240709
PTHR11482	PTN000159789	GO:0042978	F	IBD	false	MGI:MGI:2442093|UniProtKB:Q96A70	taxon:40674	20200313
PTHR11482	PTN002608075	GO:0042978	F	IBD	false	MGI:MGI:1859169|UniProtKB:O14977	taxon:117571	20200313
PTHR11482	PTN002608075	GO:0042177	P	IBD	false	RGD:61934|UniProtKB:O14977	taxon:117571	20200313
PTHR11482	PTN002608075	GO:1902269	P	IBD	false	MGI:MGI:1859169|UniProtKB:O14977	taxon:117571	20200313
