family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR11405	PTN000150222	GO:0005737	C	IBD	false	UniProtKB:Q57U84|UniProtKB:P22572|SGD:S000005829|UniProtKB:Q7SH52|SGD:S000003666|AGI_LocusCode:AT1G29900|RGD:2395|UniProtKB:P31327|UniProtKB:P0A786|UniProtKB:P00968|UniProtKB:P0A6F1|PomBase:SPBC215.08c|AGI_LocusCode:AT3G27740|MGI:MGI:891996|UniProtKB:P27708|PomBase:SPBC56F2.09c|UniProtKB:Q57U86|SGD:S000003870	taxon:	20260528
PTHR11405	PTN000150223	GO:0004088	F	IBD	false	SGD:S000003870|UniProtKB:P00968	taxon:	20181129
PTHR11405	PTN000150223	GO:0006541	P	IBD	false	dictyBase:DDB_G0276335	taxon:	20260528
PTHR11405	PTN000150227	GO:0005829	C	IBD	false	UniProtKB:P27708	taxon:33154	20230602
PTHR11405	PTN000150227	GO:0004070	F	IBD	false	RGD:1588606|UniProtKB:P27708|SGD:S000003666|UniProtKB:Q7S8A6|PomBase:SPAC22G7.06c|MGI:MGI:1916969|FB:FBgn0003189	taxon:33154	20260528
PTHR11405	PTN000150227	GO:0004151	F	IBD	false	FB:FBgn0003189|UniProtKB:P27708|RGD:1588606|MGI:MGI:1916969	taxon:33154	20211110
PTHR11405	PTN000150227	GO:0006207	P	IBD	false	PomBase:SPAC22G7.06c|FB:FBgn0003189|RGD:1588606|SGD:S000003666|UniProtKB:P27708|ZFIN:ZDB-GENE-021030-4	taxon:33154	20220922
PTHR11405	PTN000150382	GO:0005951	C	IBD	false	SGD:S000005829|UniProtKB:P0A6F1|AGI_LocusCode:AT3G27740	taxon:	20170228
PTHR11405	PTN000150382	GO:0004088	F	IBD	false	SGD:S000005829|UniProtKB:P0A6F1	taxon:	20170228
PTHR11405	PTN000150382	GO:0006526	P	IBD	false	SGD:S000005829|UniProtKB:P0A6F1|PomBase:SPBC56F2.09c	taxon:	20260528
PTHR11405	PTN000892150	GO:0004088	F	IRD	true	PANTHER:PTN000150223	taxon:451864	20181129
PTHR11405	PTN000892150	GO:0006526	P	IBD	false	PomBase:SPBC215.08c|SGD:S000003870	taxon:451864	20260528
PTHR11405	PTN000892150	GO:0006541	P	IRD	true	PANTHER:PTN000150223	taxon:451864	20260528
PTHR11405	PTN008517424	GO:0004087	F	IBD	false	UniProtKB:Q7SH52|SGD:S000003870|UniProtKB:P31327|ZFIN:ZDB-GENE-081105-17|RGD:2395|MGI:MGI:891996	taxon:2759	20260828
