family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR11654	PTN000183270	GO:0016324	C	IBD	false	RGD:61972|RGD:621736|UniProtKB:P46059|WB:WBGene00003877	taxon:33213	20230831
PTHR11654	PTN000183355	GO:0000324	C	IBD	false	PomBase:SPBC13A2.04c	taxon:4890	20250411
PTHR11654	PTN000183355	GO:0042937	F	IBD	false	CGD:CAL0000177961|SGD:S000001801	taxon:4890	20170619
PTHR11654	PTN000183402	GO:0005290	F	IBD	false	MGI:MGI:2140796|RGD:708469|UniProtKB:Q8N697	taxon:32524	20200929
PTHR11654	PTN000183402	GO:0015817	P	IBD	false	RGD:708469	taxon:32524	20250902
PTHR11654	PTN000183463	GO:0015112	F	IBD	false	AGI_LocusCode:AT1G12110	taxon:3398	20170619
PTHR11654	PTN000183463	GO:0010167	P	IBD	false	AGI_LocusCode:AT1G12110	taxon:3398	20170619
PTHR11654	PTN000910018	GO:0005886	C	IBD	false	AGI_LocusCode:AT1G18880|AGI_LocusCode:AT1G27080|AGI_LocusCode:AT1G68570|AGI_LocusCode:AT1G69870|AGI_LocusCode:AT3G45650|AGI_LocusCode:AT3G45680|AGI_LocusCode:AT3G45700|AGI_LocusCode:AT3G47960|AGI_LocusCode:AT5G28470|AGI_LocusCode:AT5G62680	taxon:3193	20210904
PTHR11654	PTN000910039	GO:0005886	C	IBD	false	FB:FBgn0265575|MGI:MGI:1890457|PomBase:SPBC13A2.04c|RGD:61972|RGD:621736|SGD:S000001801|UniProtKB:P46059|UniProtKB:Q16348|WB:WBGene00003877|dictyBase:DDB_G0272550	taxon:2759	20260528
PTHR11654	PTN000910039	GO:0071916	F	IBD	false	CGD:CAL0000177961|CGD:CAL0000200802|MGI:MGI:1861376|MGI:MGI:1890457|PomBase:SPBC13A2.04c|RGD:61972|SGD:S000001801|UniProtKB:P46059|UniProtKB:Q16348|WB:WBGene00003877|WB:WBGene00003878|ZFIN:ZDB-GENE-030131-5866	taxon:2759	20240205
PTHR11654	PTN000910039	GO:0140206	P	IBD	false	MGI:MGI:1861376|MGI:MGI:1890457|PomBase:SPBC13A2.04c|RGD:61972|UniProtKB:P46059|UniProtKB:Q16348	taxon:2759	20220422
PTHR11654	PTN001361396	GO:0005765	C	IBD	false	MGI:MGI:1929691|RGD:628663	taxon:32524	20200929
PTHR11654	PTN001703614	GO:0042937	F	IBD	false	AGI_LocusCode:AT5G46050	taxon:1437201	20170619
PTHR11654	PTN001703849	GO:0042937	F	IBD	false	AGI_LocusCode:AT3G54140	taxon:1437201	20170619
PTHR11654	PTN001703849	GO:0071916	F	IBD	false	AGI_LocusCode:AT3G54140|AGI_LocusCode:AT5G01180	taxon:1437201	20220422
PTHR11654	PTN001703849	GO:0042938	P	IBD	false	AGI_LocusCode:AT3G54140|AGI_LocusCode:AT5G01180	taxon:1437201	20220422
PTHR11654	PTN001703971	GO:0009705	C	IBD	false	AGI_LocusCode:AT1G62200|AGI_LocusCode:AT2G02020|AGI_LocusCode:AT2G02040	taxon:1437201	20170619
PTHR11654	PTN002616504	GO:0071916	F	IBD	false	UniProtKB:Q8IY34|UniProtKB:Q8N697	taxon:117571	20220422
PTHR11654	PTN002616504	GO:0140206	P	IBD	false	UniProtKB:Q8IY34|UniProtKB:Q8N697	taxon:117571	20220422
PTHR11654	PTN008522918	GO:0016020	C	IBD	false	AGI_LocusCode:AT1G12110|AGI_LocusCode:AT1G18880|AGI_LocusCode:AT1G22550|AGI_LocusCode:AT1G27080|AGI_LocusCode:AT1G32450|AGI_LocusCode:AT1G62200|AGI_LocusCode:AT1G68570|AGI_LocusCode:AT1G69850|AGI_LocusCode:AT1G69870|AGI_LocusCode:AT1G72130|AGI_LocusCode:AT1G72140|AGI_LocusCode:AT2G02020|AGI_LocusCode:AT2G02040|AGI_LocusCode:AT3G45650|AGI_LocusCode:AT3G45680|AGI_LocusCode:AT3G45700|AGI_LocusCode:AT3G47960|AGI_LocusCode:AT3G54140|AGI_LocusCode:AT4G21680|AGI_LocusCode:AT5G01180|AGI_LocusCode:AT5G19640|AGI_LocusCode:AT5G28470|AGI_LocusCode:AT5G62680|FB:FBgn0265575|MGI:MGI:1861376|MGI:MGI:1890457|MGI:MGI:1929691|MGI:MGI:2140796|PomBase:SPBC13A2.04c|RGD:61972|RGD:621736|RGD:628663|SGD:S000001801|UniProtKB:P36837|UniProtKB:P39276|UniProtKB:P46059|UniProtKB:P75742|UniProtKB:P77304|UniProtKB:Q16348|UniProtKB:Q8N697|WB:WBGene00003877|dictyBase:DDB_G0272550	taxon:	20260528
PTHR11654	PTN008522918	GO:0022857	F	IBD	false	AGI_LocusCode:AT1G12110|AGI_LocusCode:AT1G18880|AGI_LocusCode:AT1G22550|AGI_LocusCode:AT1G27080|AGI_LocusCode:AT1G32450|AGI_LocusCode:AT1G52190|AGI_LocusCode:AT1G69850|AGI_LocusCode:AT1G69870|AGI_LocusCode:AT1G72130|AGI_LocusCode:AT1G72140|AGI_LocusCode:AT2G02040|AGI_LocusCode:AT3G16180|AGI_LocusCode:AT3G45650|AGI_LocusCode:AT3G45680|AGI_LocusCode:AT3G45700|AGI_LocusCode:AT3G45710|AGI_LocusCode:AT3G47960|AGI_LocusCode:AT3G54140|AGI_LocusCode:AT4G21680|AGI_LocusCode:AT5G01180|AGI_LocusCode:AT5G28470|AGI_LocusCode:AT5G46050|AGI_LocusCode:AT5G62680|CGD:CAL0000177961|CGD:CAL0000200802|FB:FBgn0265575|MGI:MGI:1861376|MGI:MGI:1890457|MGI:MGI:1929691|MGI:MGI:2140796|PomBase:SPBC13A2.04c|RGD:61972|RGD:708469|SGD:S000001801|UniProtKB:D2IU94|UniProtKB:P36837|UniProtKB:P39276|UniProtKB:P46059|UniProtKB:P75742|UniProtKB:P77304|UniProtKB:Q16348|UniProtKB:Q8IY34|UniProtKB:Q8N697|WB:WBGene00003877|WB:WBGene00003878|ZFIN:ZDB-GENE-030131-4661|ZFIN:ZDB-GENE-030131-5866|dictyBase:DDB_G0272550	taxon:	20260828
PTHR11654	PTN008522918	GO:0055085	P	IBD	false	AGI_LocusCode:AT1G12110|AGI_LocusCode:AT1G18880|AGI_LocusCode:AT1G22550|AGI_LocusCode:AT1G27080|AGI_LocusCode:AT1G32450|AGI_LocusCode:AT1G52190|AGI_LocusCode:AT1G69870|AGI_LocusCode:AT1G72130|AGI_LocusCode:AT1G72140|AGI_LocusCode:AT3G16180|AGI_LocusCode:AT3G45650|AGI_LocusCode:AT3G45680|AGI_LocusCode:AT3G45700|FB:FBgn0265575|MGI:MGI:1861376|MGI:MGI:1890457|MGI:MGI:2140796|PomBase:SPBC13A2.04c|RGD:61972|UniProtKB:P36837|UniProtKB:P39276|UniProtKB:P46059|UniProtKB:P75742|UniProtKB:P77304|UniProtKB:Q16348|UniProtKB:Q8IY34|UniProtKB:Q8N697|WB:WBGene00003878|dictyBase:DDB_G0272550	taxon:	20250902
