id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A1TJT4,Small ribosomal subunit protein uS5,protein,397945,Paracidovorax citrulli (strain AAC00-1),Paracidovorax citrulli (strain AAC00-1),rpsE,172,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
A1TYL4,Small ribosomal subunit protein uS5,protein,351348,Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8),Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8),rpsE,166,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
A4VHP7,Small ribosomal subunit protein uS5,protein,379731,Stutzerimonas stutzeri (strain A1501),Stutzerimonas stutzeri (strain A1501),rpsE,166,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
A4XZ73,Small ribosomal subunit protein uS5,protein,399739,Ectopseudomonas mendocina (strain ymp),Ectopseudomonas mendocina (strain ymp),rpsE,166,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
A5VXR4,Small ribosomal subunit protein uS5,protein,351746,Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1),Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1),rpsE,166,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
A8Z683,Small ribosomal subunit protein uS5,protein,444179,Karelsulcia muelleri (strain GWSS),Karelsulcia muelleri (strain GWSS),rpsE,171,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
B0KK84,Small ribosomal subunit protein uS5,protein,76869,Pseudomonas putida (strain GB-1),Pseudomonas putida (strain GB-1),rpsE,166,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
B1JAJ5,Small ribosomal subunit protein uS5,protein,390235,Pseudomonas putida (strain W619),Pseudomonas putida (strain W619),rpsE,166,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
B3QYE1,Small ribosomal subunit protein uS5,protein,517418,Chloroherpeton thalassium (strain ATCC 35110 / GB-78),Chloroherpeton thalassium (strain ATCC 35110 / GB-78),rpsE,172,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
C1DKN0,Small ribosomal subunit protein uS5,protein,322710,Azotobacter vinelandii (strain DJ / ATCC BAA-1303),Azotobacter vinelandii (strain DJ / ATCC BAA-1303),rpsE,166,PTHR48432:SF1,S5 DRBM DOMAIN-CONTAINING PROTEIN,True
