id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
B8H3C3,RNA polymerase sigma factor RpoH,protein,565050,Caulobacter vibrioides (strain NA1000 / CB15N),Caulobacter vibrioides (strain NA1000 / CB15N),rpoH,295,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
O05385,RNA polymerase sigma factor RpoH,protein,107806,Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS),Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS),rpoH,284,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P06222,RNA polymerase sigma-E factor,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),sigE,239,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P0AGB3,RNA polymerase sigma factor RpoH,protein,83333,Escherichia coli (strain K12),Escherichia coli (strain K12),rpoH,284,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P0AGB4,RNA polymerase sigma factor RpoH,protein,199310,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),rpoH,284,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P0AGB5,RNA polymerase sigma factor RpoH,protein,83334,Escherichia coli O157:H7,Escherichia coli O157:H7,rpoH,284,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P0CAW9,RNA polymerase sigma factor RpoH,protein,190650,Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15),Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15),rpoH,295,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P11539,RNA polymerase sigma factor RpoH,protein,546,Citrobacter freundii,Citrobacter freundii,rpoH,284,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P12254,RNA polymerase sigma-K factor,protein,224308,Bacillus subtilis (strain 168),Bacillus subtilis (strain 168),sigK,294,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P19433,RNA polymerase sigma-B factor,protein,34,Myxococcus xanthus,Myxococcus xanthus,sigB,246,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P33657,RNA polymerase sigma-E factor,protein,272562,Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM 19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W),Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM 19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W),sigE,235,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P42378,RNA polymerase sigma factor RpoH,protein,208964,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1),rpoH,284,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P44404,RNA polymerase sigma factor RpoH,protein,71421,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),rpoH,281,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P50507,RNA polymerase sigma factor RpoH,protein,358,Agrobacterium tumefaciens,Agrobacterium tumefaciens,rpoH,300,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P50508,RNA polymerase sigma factor RpoH,protein,550,Enterobacter cloacae,Enterobacter cloacae,rpoH,285,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P50509,RNA polymerase sigma factor RpoH,protein,584,Proteus mirabilis,Proteus mirabilis,rpoH,284,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P50510,RNA polymerase sigma factor RpoH,protein,615,Serratia marcescens,Serratia marcescens,rpoH,285,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P50511,RNA polymerase sigma factor RpoH,protein,243277,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),rpoH,286,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P50512,RNA polymerase sigma factor RpoH,protein,264203,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),rpoH,302,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P62177,RNA polymerase sigma-35 factor,protein,1392,Bacillus anthracis,Bacillus anthracis,sigE,239,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P62178,RNA polymerase sigma-35 factor,protein,226900,Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711),Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711),sigE,239,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P62179,RNA polymerase sigma-35 factor,protein,29339,Bacillus thuringiensis subsp. kurstaki,Bacillus thuringiensis subsp. kurstaki,sigE,239,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P62180,RNA polymerase sigma-28 factor,protein,226900,Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711),Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711),sigK,237,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
P62181,RNA polymerase sigma-28 factor,protein,29339,Bacillus thuringiensis subsp. kurstaki,Bacillus thuringiensis subsp. kurstaki,sigK,237,PTHR30376:SF3,RNA POLYMERASE SIGMA FACTOR RPOH,True
