family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR43161	PTN000190703	GO:0005829	C	IBD	false	AGI_LocusCode:AT5G51970|MGI:MGI:98266	taxon:2759	20250703
PTHR43161	PTN000190705	GO:0003939	F	IBD	false	FB:FBgn0022359|FB:FBgn0024289|MGI:MGI:98266|RGD:3734|SGD:S000002405|SGD:S000003920|UniProtKB:P0DMQ6|UniProtKB:Q00796|UniProtKB:Q58D31	taxon:33154	20260530
PTHR43161	PTN000190705	GO:0006062	P	IBD	false	FB:FBgn0022359|FB:FBgn0024289|UniProtKB:P0DMQ6|UniProtKB:Q00796	taxon:33154	20240801
PTHR43161	PTN000190705	GO:0046370	P	IBD	false	FB:FBgn0022359|FB:FBgn0024289|MGI:MGI:98266|UniProtKB:Q00796	taxon:33154	20250703
PTHR43161	PTN001363931	GO:0000721	F	IBD	false	SGD:S000000056	taxon:2759	20200207
PTHR43161	PTN001363931	GO:0034079	P	IBD	false	SGD:S000000056	taxon:2759	20200207
PTHR43161	PTN001707508	GO:0046526	F	IBD	false	AGI_LocusCode:AT5G51970	taxon:1437201	20250703
PTHR43161	PTN001707508	GO:0006060	P	IBD	false	AGI_LocusCode:AT5G51970	taxon:1437201	20250703
PTHR43161	PTN001707533	GO:0000721	F	IBD	false	UniProtKB:O34788	taxon:1239	20200207
PTHR43161	PTN002455918	GO:0050572	F	IBD	false	UniProtKB:P39346	taxon:2	20241203
PTHR43161	PTN002455918	GO:0046183	P	IBD	false	UniProtKB:P39346	taxon:2	20241203
