id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0KJG4,Putative pterin-4-alpha-carbinolamine dehydratase,protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),AHA_1884,112,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A0KYY8,Putative pterin-4-alpha-carbinolamine dehydratase,protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),Shewana3_2780,112,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A1K7V8,Putative pterin-4-alpha-carbinolamine dehydratase,protein,418699,Azoarcus sp. (strain BH72),Azoarcus sp. (strain BH72),azo2296,117,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A1RLI8,Putative pterin-4-alpha-carbinolamine dehydratase,protein,351745,Shewanella sp. (strain W3-18-1),Shewanella sp. (strain W3-18-1),Sputw3181_2714,112,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A1S7S0,Putative pterin-4-alpha-carbinolamine dehydratase,protein,326297,Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),Sama_2221,112,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A1TZA3,Putative pterin-4-alpha-carbinolamine dehydratase,protein,351348,Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8),Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8),Maqu_0976,111,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A3D2P0,Putative pterin-4-alpha-carbinolamine dehydratase,protein,325240,Shewanella baltica (strain OS155 / ATCC BAA-1091),Shewanella baltica (strain OS155 / ATCC BAA-1091),Sbal_1485,112,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A3QCV5,Putative pterin-4-alpha-carbinolamine dehydratase,protein,323850,Shewanella loihica (strain ATCC BAA-1088 / PV-4),Shewanella loihica (strain ATCC BAA-1088 / PV-4),Shew_1436,112,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A4SNJ1,Putative pterin-4-alpha-carbinolamine dehydratase,protein,382245,Aeromonas salmonicida (strain A449),Aeromonas salmonicida (strain A449),ASA_2419,117,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
A4VQE0,Putative pterin-4-alpha-carbinolamine dehydratase,protein,379731,Stutzerimonas stutzeri (strain A1501),Stutzerimonas stutzeri (strain A1501),PST_3563,118,PTHR42805:SF1,PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE-RELATED,True
