gene_file	priority	status	scope	audit_record
genes/human/ACTL8/ACTL8-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/actin-and-compartments.yaml
genes/human/ABCD4/ABCD4-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/transport-and-chaperone-specificity.yaml
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	1	reviewed	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/exemplars.yaml
genes/ASPRC/fogD/fogD-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/fogd.yaml
genes/DROME/Mst27D/Mst27D-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/transport-and-chaperone-specificity.yaml
genes/human/ATG2A/ATG2A-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/actin-and-compartments.yaml
genes/human/HSPD1/HSPD1-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/actin-and-compartments.yaml
genes/human/KIAA1614/KIAA1614-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/uncharacterized-and-pseudokinase.yaml
genes/yeast/KDX1/KDX1-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/uncharacterized-and-pseudokinase.yaml
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/receptor-and-lipid-claims.yaml
genes/DROME/Dic4/Dic4-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/receptor-and-lipid-claims.yaml
genes/HETGA/Cgas/Cgas-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/substrate-and-lineage.yaml
genes/human/ABHD8/ABHD8-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/receptor-and-lipid-claims.yaml
genes/human/BCL2/BCL2-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/bcl2-apoptosis-and-signaling.yaml
genes/human/HSPA13/HSPA13-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/chaperone-and-silencing-specificity.yaml
genes/human/LPIN3/LPIN3-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/receptor-and-lipid-claims.yaml
genes/human/PIK3C3/PIK3C3-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/localization.yaml
genes/human/SAMD8/SAMD8-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/receptor-and-lipid-claims.yaml
genes/mouse/Bcl2/Bcl2-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/mouse-bcl2-context.yaml
genes/yeast/ACL4/ACL4-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/chaperone-and-silencing-specificity.yaml
genes/yeast/HST1/HST1-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/chaperone-and-silencing-specificity.yaml
genes/DAPPU/DpuGr29/DpuGr29-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/noncanonical-functions.yaml
genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/substrate-and-lineage.yaml
genes/DESRO/K9IMD0/K9IMD0-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/substrate-and-lineage.yaml
genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml	1	reviewed	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/exemplars.yaml
genes/DROME/NtR/NtR-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/noncanonical-functions.yaml
genes/PARTE/A0BFB4/A0BFB4-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/noncanonical-functions.yaml
genes/PSEPK/moeB/moeB-ai-review.yaml	1	reviewed	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/substrate-and-lineage.yaml
genes/PSEPK/pvdD/pvdD-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/TREEGRAFTER/rereview-2026-09-20/substrate-and-lineage.yaml
genes/SCHPO/pmp20/pmp20-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/noncanonical-functions.yaml
genes/SCHPO/trm402/trm402-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/noncanonical-functions.yaml
genes/human/A3GALT2/A3GALT2-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/lipid-reaction-and-transport-scope.yaml
genes/human/AGK/AGK-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/biochemical-specificity.yaml
genes/human/ATG14/ATG14-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/autophagy-complex-functions.yaml
genes/human/ATP13A1/ATP13A1-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/lipid-reaction-and-transport-scope.yaml
genes/human/BAIAP2L2/BAIAP2L2-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/localization.yaml
genes/human/CDH23/CDH23-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/cadherin-and-mitochondrial-architecture.yaml
genes/human/EIF2AK3/EIF2AK3-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/localization.yaml
genes/human/LPGAT1/LPGAT1-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/lipid-reaction-and-transport-scope.yaml
genes/human/PIK3R4/PIK3R4-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/autophagy-complex-functions.yaml
genes/human/ULK1/ULK1-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/ulk1-autophagy-signaling.yaml
genes/human/WIPI2/WIPI2-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/autophagy-complex-functions.yaml
genes/rat/Pnlip/Pnlip-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/lipid-reaction-and-transport-scope.yaml
genes/worm/csr-1/csr-1-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/argonaute-and-tomt-specificity.yaml
genes/worm/eat-3/eat-3-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/cadherin-and-mitochondrial-architecture.yaml
genes/worm/mex-5/mex-5-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/germ-granule-rna-regulation.yaml
genes/worm/mex-6/mex-6-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/germ-granule-rna-regulation.yaml
genes/worm/pgl-1/pgl-1-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/germ-granule-rna-regulation.yaml
genes/yeast/ECM30/ECM30-ai-review.yaml	1	awaiting_adjudication	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/golgi-and-chromatin-inheritance.yaml
genes/yeast/ESL1/ESL1-ai-review.yaml	1	reviewed	full_gene	projects/IBA_REVIEW/rereview-2026-09-20/est1-and-pq-loop-divergence.yaml
