gene_file	annotation_index	method	term_id	term_label	evidence_type	original_reference_id	action	negated	qualifier	isoform
genes/9AVES/TAS1R1/TAS1R1-ai-review.yaml	6	TreeGrafter	GO:0050917	sensory perception of umami taste	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/9AVES/TAS1R3/TAS1R3-ai-review.yaml	6	TreeGrafter	GO:0033041	sweet taste receptor activity	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/9AVES/TAS1R3/TAS1R3-ai-review.yaml	8	TreeGrafter	GO:0050916	sensory perception of sweet taste	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/9AVES/TAS1R3/TAS1R3-ai-review.yaml	9	TreeGrafter	GO:0050917	sensory perception of umami taste	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/9CAUD/dfrP/dfrP-ai-review.yaml	4	TreeGrafter	GO:0046452	dihydrofolate metabolic process	IEA	GO_REF:0000118	ACCEPT	False		
genes/9CAUD/dfrP/dfrP-ai-review.yaml	6	TreeGrafter	GO:0046655	folic acid metabolic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/9CAUD/g022/g022-ai-review.yaml	6	TreeGrafter	GO:0006302	double-strand break repair	IEA	GO_REF:0000118	REMOVE	False		
genes/9POAL/NCGR_LOCUS10166/NCGR_LOCUS10166-ai-review.yaml	11	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False		
genes/9POAL/NCGR_LOCUS10166/NCGR_LOCUS10166-ai-review.yaml	14	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False		
genes/9POAL/NCGR_LOCUS10166/NCGR_LOCUS10166-ai-review.yaml	16	TreeGrafter	GO:0009570	chloroplast stroma	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False		
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	6	TreeGrafter	GO:0005986	sucrose biosynthetic process	IEA	GO_REF:0000118	REMOVE	False		
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	7	TreeGrafter	GO:0006000	fructose metabolic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False		
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	8	TreeGrafter	GO:0006002	fructose 6-phosphate metabolic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False		
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	9	TreeGrafter	GO:0006094	gluconeogenesis	IEA	GO_REF:0000118	REMOVE	False		
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	11	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	REMOVE	False		
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	12	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	REMOVE	False		
genes/9POAL/NCGR_LOCUS1765/NCGR_LOCUS1765-ai-review.yaml	3	TreeGrafter	GO:0003729	mRNA binding	IEA	GO_REF:0000118	ACCEPT	False		
genes/9POAL/NCGR_LOCUS1765/NCGR_LOCUS1765-ai-review.yaml	4	TreeGrafter	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	IEA	GO_REF:0000118	ACCEPT	False		
genes/9POAL/NCGR_LOCUS27674/NCGR_LOCUS27674-ai-review.yaml	1	TreeGrafter	GO:0005504	fatty acid binding	IEA	GO_REF:0000118	REMOVE	False		
genes/9POAL/NCGR_LOCUS27674/NCGR_LOCUS27674-ai-review.yaml	13	TreeGrafter	GO:0009570	chloroplast stroma	IEA	GO_REF:0000118	UNDECIDED	False		
genes/9POAL/NCGR_LOCUS29329/NCGR_LOCUS29329-ai-review.yaml	8	TreeGrafter	GO:0009067	aspartate family amino acid biosynthetic process	IEA	GO_REF:0000118	ACCEPT	False		
genes/9POAL/NCGR_LOCUS29329/NCGR_LOCUS29329-ai-review.yaml	10	TreeGrafter	GO:0009090	L-homoserine biosynthetic process	IEA	GO_REF:0000118	ACCEPT	False		
genes/9POAL/NCGR_LOCUS67308/NCGR_LOCUS67308-ai-review.yaml	9	TreeGrafter	GO:0009060	aerobic respiration	IEA	GO_REF:0000118	ACCEPT	False		
genes/9POAL/NCGR_LOCUS67308/NCGR_LOCUS67308-ai-review.yaml	10	TreeGrafter	GO:0022904	respiratory electron transport chain	IEA	GO_REF:0000118	ACCEPT	False		
genes/9POAL/NCGR_LOCUS67308/NCGR_LOCUS67308-ai-review.yaml	11	TreeGrafter	GO:0005739	mitochondrion	IEA	GO_REF:0000118	ACCEPT	False		
genes/9POAL/psbA/psbA-ai-review.yaml	1	IBA	GO:0009523	photosystem II	IBA	GO_REF:0000033	ACCEPT	False		
genes/9PRIM/A0A8C9H4D2/A0A8C9H4D2-ai-review.yaml	2	TreeGrafter	GO:0007165	signal transduction	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/ACET2/P15329/P15329-ai-review.yaml	3	TreeGrafter	GO:0004622	phosphatidylcholine lysophospholipase A1 activity	IEA	GO_REF:0000118	MODIFY	False		
genes/ACET2/Q70DK5/Q70DK5-ai-review.yaml	3	TreeGrafter	GO:0010411	xyloglucan metabolic process	IEA	GO_REF:0000118	ACCEPT	False		
genes/ACET2/celC/celC-ai-review.yaml	3	TreeGrafter	GO:0005576	extracellular region	IEA	GO_REF:0000118	ACCEPT	False		
genes/ACET2/celC/celC-ai-review.yaml	5	TreeGrafter	GO:0008422	beta-glucosidase activity	IEA	GO_REF:0000118	REMOVE	False		
genes/ACET2/celC/celC-ai-review.yaml	7	TreeGrafter	GO:0009251	glucan catabolic process	IEA	GO_REF:0000118	ACCEPT	False		
genes/ACET2/celC/celC-ai-review.yaml	8	TreeGrafter	GO:0009986	cell surface	IEA	GO_REF:0000118	REMOVE	False		
genes/AERER/ermA/ermA-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/AERER/ermA/ermA-ai-review.yaml	4	TreeGrafter	GO:0031167	rRNA methylation	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/AERME/mcr-3/mcr-3-ai-review.yaml	2	TreeGrafter	GO:0009244	lipopolysaccharide core region biosynthetic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/AERME/mcr-3/mcr-3-ai-review.yaml	5	TreeGrafter	GO:0016776	phosphotransferase activity, phosphate group as acceptor	IEA	GO_REF:0000118	MODIFY	False	enables	
genes/AGKCO/fibrolase/fibrolase-ai-review.yaml	4	TreeGrafter	GO:0005886	plasma membrane	IEA	GO_REF:0000118	REMOVE	False		
genes/ANOGA/CLIPB4/CLIPB4-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/CLIPB4/CLIPB4-ai-review.yaml	2	IBA	GO:0045087	innate immune response	IBA	GO_REF:0000033	MODIFY	False		
genes/ANOGA/D7L1/D7L1-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/D7L1/D7L1-ai-review.yaml	2	IBA	GO:0007608	sensory perception of smell	IBA	GO_REF:0000033	REMOVE	False		
genes/ANOGA/D7r2/D7r2-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/D7r2/D7r2-ai-review.yaml	2	IBA	GO:0007608	sensory perception of smell	IBA	GO_REF:0000033	REMOVE	False		
genes/ANOGA/D7r4/D7r4-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/D7r4/D7r4-ai-review.yaml	2	IBA	GO:0007608	sensory perception of smell	IBA	GO_REF:0000033	REMOVE	False		
genes/ANOGA/D7r5/D7r5-ai-review.yaml	1	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/D7r5/D7r5-ai-review.yaml	2	IBA	GO:0007608	sensory perception of smell	IBA	GO_REF:0000033	REMOVE	False		
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	2	IBA	GO:0070840	dynein complex binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	3	IBA	GO:0007368	determination of left/right symmetry	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	4	IBA	GO:0035082	axoneme assembly	IBA	GO_REF:0000033	ACCEPT	False		
