gene_file	gene_symbol	uniprot_id	named_iba_gene	all_annotations	iba_annotations	treegrafter_annotations	disputed_annotations	priority
genes/human/ACTL8/ACTL8-ai-review.yaml	ACTL8	Q9H568	False	18	11	0	9	1
genes/human/ABCD4/ABCD4-ai-review.yaml	ABCD4	O14678	False	51	8	0	7	1
genes/9POAL/NCGR_LOCUS1270/NCGR_LOCUS1270-ai-review.yaml	NCGR_LOCUS1270	A0A811M8A5	False	13	0	6	6	1
genes/ASPRC/fogD/fogD-ai-review.yaml	fogD	A0A017SE81	False	9	0	6	6	1
genes/DROME/Mst27D/Mst27D-ai-review.yaml	Mst27D	Q8IPI4	False	10	8	0	6	1
genes/human/ATG2A/ATG2A-ai-review.yaml	ATG2A	Q2TAZ0	False	31	9	0	6	1
genes/human/HSPD1/HSPD1-ai-review.yaml	HSPD1	P10809	False	178	12	0	6	1
genes/human/KIAA1614/KIAA1614-ai-review.yaml	KIAA1614	Q5VZ46	False	6	6	0	6	1
genes/yeast/KDX1/KDX1-ai-review.yaml	KDX1	P36005	False	18	8	0	6	1
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	F5HMW5	False	13	7	0	5	1
genes/DROME/Dic4/Dic4-ai-review.yaml	Dic4	Q9VVS1	False	12	6	0	5	1
genes/HETGA/Cgas/Cgas-ai-review.yaml	Cgas	A0AAX6RS70	False	14	0	13	5	1
genes/human/ABHD8/ABHD8-ai-review.yaml	ABHD8	Q96I13	False	16	5	0	5	1
genes/human/BCL2/BCL2-ai-review.yaml	BCL2	P10415	True	200	6	0	5	1
genes/human/HSPA13/HSPA13-ai-review.yaml	HSPA13	P48723	False	20	7	0	5	1
genes/human/LPIN3/LPIN3-ai-review.yaml	LPIN3	Q9BQK8	False	12	7	0	5	1
genes/human/PIK3C3/PIK3C3-ai-review.yaml	PIK3C3	Q8NEB9	True	119	13	0	5	1
genes/human/SAMD8/SAMD8-ai-review.yaml	SAMD8	Q96LT4	True	22	6	0	5	1
genes/mouse/Bcl2/Bcl2-ai-review.yaml	Bcl2	P10417	True	359	6	0	5	1
genes/yeast/ACL4/ACL4-ai-review.yaml	ACL4	Q03771	True	18	5	0	5	1
genes/yeast/HST1/HST1-ai-review.yaml	HST1	P53685	False	38	7	0	5	1
genes/DAPPU/DpuGr29/DpuGr29-ai-review.yaml	DpuGr29	E9FXF3	False	9	5	0	4	1
genes/DESRO/K9IFT7/K9IFT7-ai-review.yaml	K9IFT7	K9IFT7	False	8	0	5	4	1
genes/DESRO/K9IMD0/K9IMD0-ai-review.yaml	K9IMD0	K9IMD0	False	27	0	4	4	1
genes/DESVH/Q72DT2/Q72DT2-ai-review.yaml	aprA	Q72DT2	False	7	0	5	4	1
genes/DROME/NtR/NtR-ai-review.yaml	NtR	Q9W288	False	15	7	0	4	1
genes/PARTE/A0BFB4/A0BFB4-ai-review.yaml	A0BFB4	A0BFB4	False	14	8	0	4	1
genes/PSEPK/moeB/moeB-ai-review.yaml	moeB	Q88PW3	False	8	0	5	4	1
genes/PSEPK/pvdD/pvdD-ai-review.yaml	pvdD	Q88F79	False	10	0	5	4	1
genes/SCHPO/pmp20/pmp20-ai-review.yaml	pmp20	O14313	False	18	7	0	4	1
genes/SCHPO/trm402/trm402-ai-review.yaml	trm4b	O13935	False	19	7	0	4	1
genes/human/A3GALT2/A3GALT2-ai-review.yaml	A3GALT2	U3KPV4	False	11	4	0	4	1
genes/human/AGK/AGK-ai-review.yaml	AGK	Q53H12	True	44	7	0	4	1
genes/human/ATG14/ATG14-ai-review.yaml	ATG14	Q6ZNE5	False	95	10	0	4	1
genes/human/ATP13A1/ATP13A1-ai-review.yaml	ATP13A1	Q9HD20	False	29	7	0	4	1
genes/human/BAIAP2L2/BAIAP2L2-ai-review.yaml	BAIAP2L2	Q6UXY1	True	22	5	0	4	1
genes/human/CDH23/CDH23-ai-review.yaml	CDH23	Q9H251	False	25	6	0	4	1
genes/human/EIF2AK3/EIF2AK3-ai-review.yaml	EIF2AK3	Q9NZJ5	True	96	5	0	4	1
genes/human/LPGAT1/LPGAT1-ai-review.yaml	LPGAT1	Q92604	False	31	4	0	4	1
genes/human/PIK3R4/PIK3R4-ai-review.yaml	PIK3R4	Q99570	False	67	8	0	4	1
genes/human/ULK1/ULK1-ai-review.yaml	ULK1	O75385	False	139	14	0	4	1
genes/human/WIPI2/WIPI2-ai-review.yaml	WIPI2	Q9Y4P8	False	45	9	0	4	1
genes/rat/Pnlip/Pnlip-ai-review.yaml	Pnlip	P27657	False	33	6	0	4	1
genes/worm/csr-1/csr-1-ai-review.yaml	csr-1	Q21992	False	23	4	0	4	1
genes/worm/eat-3/eat-3-ai-review.yaml	eat-3	Q18965	True	26	8	0	4	1
genes/worm/mex-5/mex-5-ai-review.yaml	mex-5	Q9XUB2	False	26	5	0	4	1
genes/worm/mex-6/mex-6-ai-review.yaml	mex-6	Q09436	False	18	5	0	4	1
genes/worm/pgl-1/pgl-1-ai-review.yaml	pgl-1	Q9TZQ3	False	32	4	0	4	1
genes/yeast/ECM30/ECM30-ai-review.yaml	ECM30	Q06673	False	9	5	0	4	1
genes/yeast/ESL1/ESL1-ai-review.yaml	ESL1	P40456	False	9	4	0	4	1
genes/yeast/FUN19/FUN19-ai-review.yaml	FUN19	P28003	False	11	6	0	4	1
genes/yeast/ILT1/ILT1-ai-review.yaml	ILT1	Q03193	False	10	4	0	4	1
genes/yeast/SSZ1/SSZ1-ai-review.yaml	SSZ1	P38788	True	31	8	0	4	1
genes/yeast/YAR1/YAR1-ai-review.yaml	YAR1	P46683	True	19	4	0	4	1
genes/9POAL/NCGR_LOCUS10166/NCGR_LOCUS10166-ai-review.yaml	NCGR_LOCUS10166	A0A811MX19	False	17	0	3	3	1
genes/ANOGA/TOLL9/TOLL9-ai-review.yaml	TOLL9	Q5TWL7	True	9	4	0	3	1
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	AT5G52640	P27323	False	48	10	0	3	1
genes/BACSU/spo0J/spo0J-ai-review.yaml	spo0J	P26497	False	16	6	0	3	1
genes/DANRE/opa1/opa1-ai-review.yaml	opa1	Q5U3A7	True	26	5	0	3	1
genes/DANRE/tomt/tomt-ai-review.yaml	tomt	A0A193KX02	False	20	4	0	3	1
genes/DESRO/K9IJK6/K9IJK6-ai-review.yaml	K9IJK6	K9IJK6	False	12	0	3	3	1
genes/DICDI/statA/statA-ai-review.yaml	statA	O00910	True	33	8	0	3	1
genes/DICDI/statC/statC-ai-review.yaml	statC	Q54BD4	True	38	8	0	3	1
genes/DROME/Egm/Egm-ai-review.yaml	Egm	Q5U117	False	22	5	0	3	1
genes/HYPJE/IRE1/IRE1-ai-review.yaml	IRE1	G0RBE3	False	21	0	3	3	1
genes/METEA/mdcD/mdcD-ai-review.yaml	mdcD	C5APL4	False	9	0	3	3	1
genes/NEUCR/glt-1/glt-1-ai-review.yaml	glt-1	Q1K4S3	False	8	3	0	3	1
genes/POPTR/atpB/atpB-ai-review.yaml	atpB	A4GYR7	False	12	4	0	3	1
genes/POPTR/ndhB1/ndhB1-ai-review.yaml	ndhB1	P0CD34	False	9	3	0	3	1
genes/POPTR/ndhB2/ndhB2-ai-review.yaml	ndhB2	P0CD35	False	9	3	0	3	1
genes/POPTR/ndhD/ndhD-ai-review.yaml	ndhD	A4GYW6	True	8	4	0	3	1
genes/POPTR/ndhK/ndhK-ai-review.yaml	ndhK	A4GYR4	True	13	4	0	3	1
genes/PSEPK/PP_3394/PP_3394-ai-review.yaml	PP_3394	Q88HG4	False	6	0	3	3	1
genes/PSEPK/ahpC/ahpC-ai-review.yaml	ahpC	Q88K52	False	13	0	5	3	1
genes/PSEPK/alg8/alg8-ai-review.yaml	alg8	Q88NC5	False	6	0	3	3	1
genes/PSEPK/ilvA-I/ilvA-I-ai-review.yaml	ilvA-I	Q88HB4	False	7	0	3	3	1
genes/PSEPK/ilvA-II/ilvA-II-ai-review.yaml	ilvA-II	Q88CN1	False	7	0	3	3	1
genes/PSEPK/purM/purM-ai-review.yaml	purM	Q88MA9	False	7	0	4	3	1
genes/PSEPK/ydiJ/ydiJ-ai-review.yaml	ydiJ	Q88EH0	False	8	0	3	3	1
genes/PYROR/PoMZ_10221/PoMZ_10221-ai-review.yaml	PoMZ_10221	F8U970	False	6	0	3	3	1
genes/SCHPO/cps1/cps1-ai-review.yaml	SPAC24C9.08	O13968	False	19	3	0	3	1
genes/STABO/mdr/mdr-ai-review.yaml	mdr	H6TB12	False	10	0	3	3	1
