organism	gene	gene_symbol	uniprot_id	providers	provider_count	report_count	citation_file_count	latest_provider	latest_end_time	latest_file	review_file	target_provider	has_target_provider	target_provider_reports	target_provider_citation_files
BPT4	10	P10928	P10928	falcon	1	1	0	falcon	2026-05-21T15:30:27.070711	genes/BPT4/10/10-deep-research-falcon.md	genes/BPT4/10/10-ai-review.yaml	falcon	yes	1	0
BPT4	11	P10929	P10929	falcon	1	1	0	falcon	2026-05-21T15:41:15.543790	genes/BPT4/11/11-deep-research-falcon.md	genes/BPT4/11/11-ai-review.yaml	falcon	yes	1	0
BPT4	12	P10930	P10930	falcon	1	1	0	falcon	2026-05-21T15:53:20.279887	genes/BPT4/12/12-deep-research-falcon.md	genes/BPT4/12/12-ai-review.yaml	falcon	yes	1	0
BPT4	18	P13332	P13332	falcon	1	1	0	falcon	2026-05-21T16:06:15.391237	genes/BPT4/18/18-deep-research-falcon.md	genes/BPT4/18/18-ai-review.yaml	falcon	yes	1	0
BPT4	19	P13333	P13333	falcon	1	1	0	falcon	2026-05-21T16:22:39.718274	genes/BPT4/19/19-deep-research-falcon.md	genes/BPT4/19/19-ai-review.yaml	falcon	yes	1	0
BPT4	2	P15076	P15076	falcon	1	1	0	falcon	2026-05-21T16:37:39.516193	genes/BPT4/2/2-deep-research-falcon.md	genes/BPT4/2/2-ai-review.yaml	falcon	yes	1	0
BPT4	20	P13334	P13334	falcon	1	1	0	falcon	2026-05-22T02:45:07.460499	genes/BPT4/20/20-deep-research-falcon.md	genes/BPT4/20/20-ai-review.yaml	falcon	yes	1	0
BPT4	25	P09425	P09425	falcon	1	1	0	falcon	2026-05-21T17:17:09.598802	genes/BPT4/25/25-deep-research-falcon.md	genes/BPT4/25/25-ai-review.yaml	falcon	yes	1	0
BPT4	26	P13335	P13335	falcon	1	1	0	falcon	2026-05-21T17:39:46.245399	genes/BPT4/26/26-deep-research-falcon.md	genes/BPT4/26/26-ai-review.yaml	falcon	yes	1	0
BPT4	27	P17172	P17172	falcon	1	1	0	falcon	2026-05-21T17:48:22.294980	genes/BPT4/27/27-deep-research-falcon.md	genes/BPT4/27/27-ai-review.yaml	falcon	yes	1	0
BPT4	28	P13336	P13336	falcon	1	1	0	falcon	2026-05-21T18:01:37.077425	genes/BPT4/28/28-deep-research-falcon.md	genes/BPT4/28/28-ai-review.yaml	falcon	yes	1	0
BPT4	29	P13337	P13337	falcon	1	1	0	falcon	2026-05-21T18:17:18.375309	genes/BPT4/29/29-deep-research-falcon.md	genes/BPT4/29/29-ai-review.yaml	falcon	yes	1	0
BPT4	35	P03742	P03742	falcon	1	1	0	falcon	2026-05-21T18:25:39.703360	genes/BPT4/35/35-deep-research-falcon.md	genes/BPT4/35/35-ai-review.yaml	falcon	yes	1	0
BPT4	36	P03743	P03743	falcon	1	1	0	falcon	2026-05-21T18:36:43.588986	genes/BPT4/36/36-deep-research-falcon.md	genes/BPT4/36/36-ai-review.yaml	falcon	yes	1	0
BPT4	37	P03744	P03744	falcon	1	1	0	falcon	2026-05-21T19:04:00.791321	genes/BPT4/37/37-deep-research-falcon.md	genes/BPT4/37/37-ai-review.yaml	falcon	yes	1	0
BPT4	38	P03739	P03739	falcon	1	1	0	falcon	2026-05-21T19:27:06.996962	genes/BPT4/38/38-deep-research-falcon.md	genes/BPT4/38/38-ai-review.yaml	falcon	yes	1	0
BPT4	41	P04530	P04530	falcon	1	1	0	falcon	2026-05-21T19:56:55.573841	genes/BPT4/41/41-deep-research-falcon.md	genes/BPT4/41/41-ai-review.yaml	falcon	yes	1	0
BPT4	46	P04522	P04522	falcon	1	1	0	falcon	2026-05-21T20:12:15.134949	genes/BPT4/46/46-deep-research-falcon.md	genes/BPT4/46/46-ai-review.yaml	falcon	yes	1	0
BPT4	47	P04521	P04521	falcon	1	1	0	falcon	2026-05-21T20:33:14.751082	genes/BPT4/47/47-deep-research-falcon.md	genes/BPT4/47/47-ai-review.yaml	falcon	yes	1	0
BPT4	48	P13339	P13339	falcon	1	1	0	falcon	2026-05-21T20:48:07.524882	genes/BPT4/48/48-deep-research-falcon.md	genes/BPT4/48/48-ai-review.yaml	falcon	yes	1	0
BPT4	5	P16009	P16009	falcon	1	1	0	falcon	2026-05-21T21:03:21.188778	genes/BPT4/5/5-deep-research-falcon.md	genes/BPT4/5/5-ai-review.yaml	falcon	yes	1	0
BPT4	51	P17173	P17173	falcon	1	1	0	falcon	2026-05-21T21:18:27.485872	genes/BPT4/51/51-deep-research-falcon.md	genes/BPT4/51/51-ai-review.yaml	falcon	yes	1	0
BPT4	53	P16011	P16011	falcon	1	1	0	falcon	2026-05-21T21:36:59.913100	genes/BPT4/53/53-deep-research-falcon.md	genes/BPT4/53/53-ai-review.yaml	falcon	yes	1	0
BPT4	54	P13341	P13341	falcon	1	1	0	falcon	2026-05-21T21:49:25.793730	genes/BPT4/54/54-deep-research-falcon.md	genes/BPT4/54/54-ai-review.yaml	falcon	yes	1	0
BPT4	57	P04532	P04532	falcon	1	1	0	falcon	2026-05-21T22:01:47.164260	genes/BPT4/57/57-deep-research-falcon.md	genes/BPT4/57/57-ai-review.yaml	falcon	yes	1	0
BPT4	6	P19060	P19060	falcon	1	1	0	falcon	2026-05-21T22:26:55.112017	genes/BPT4/6/6-deep-research-falcon.md	genes/BPT4/6/6-ai-review.yaml	falcon	yes	1	0
BPT4	7	P19061	P19061	falcon	1	1	0	falcon	2026-05-21T22:34:09.712387	genes/BPT4/7/7-deep-research-falcon.md	genes/BPT4/7/7-ai-review.yaml	falcon	yes	1	0
BPT4	8	P19062	P19062	falcon	1	1	0	falcon	2026-05-21T22:47:44.855233	genes/BPT4/8/8-deep-research-falcon.md	genes/BPT4/8/8-ai-review.yaml	falcon	yes	1	0
BPT4	9	P10927	P10927	falcon	1	1	0	falcon	2026-05-21T23:05:21.997254	genes/BPT4/9/9-deep-research-falcon.md	genes/BPT4/9/9-ai-review.yaml	falcon	yes	1	0
BPT4	DAM	DAM	P04392	falcon	1	1	0	falcon	2026-01-31T13:38:58.027076	genes/BPT4/DAM/DAM-deep-research-falcon.md	genes/BPT4/DAM/DAM-ai-review.yaml	falcon	yes	1	0
BPT4	E	E	P00720	falcon	1	1	0	falcon	2026-01-31T13:40:26.901299	genes/BPT4/E/E-deep-research-falcon.md	genes/BPT4/E/E-ai-review.yaml	falcon	yes	1	0
BPT4	ac	P18924	P18924	falcon	1	1	0	falcon	2026-05-21T23:28:17.134553	genes/BPT4/ac/ac-deep-research-falcon.md	genes/BPT4/ac/ac-ai-review.yaml	falcon	yes	1	0
BPT4	adfA	P39229	P39229	falcon	1	1	0	falcon	2026-05-21T23:45:12.182811	genes/BPT4/adfA/adfA-deep-research-falcon.md	genes/BPT4/adfA/adfA-ai-review.yaml	falcon	yes	1	0
BPT4	agt	P04519	P04519	falcon	1	1	0	falcon	2026-05-22T00:00:24.540851	genes/BPT4/agt/agt-deep-research-falcon.md	genes/BPT4/agt/agt-ai-review.yaml	falcon	yes	1	0
BPT4	arn	P39510	P39510	falcon	1	1	0	falcon	2026-05-22T00:19:00.378982	genes/BPT4/arn/arn-deep-research-falcon.md	genes/BPT4/arn/arn-ai-review.yaml	falcon	yes	1	0
BPT4	bgt	P04547	P04547	falcon	1	1	0	falcon	2026-05-22T00:28:06.439900	genes/BPT4/bgt/bgt-deep-research-falcon.md	genes/BPT4/bgt/bgt-ai-review.yaml	falcon	yes	1	0
BPT4	dda	P32270	P32270	falcon	1	1	0	falcon	2026-05-22T00:47:25.162832	genes/BPT4/dda/dda-deep-research-falcon.md	genes/BPT4/dda/dda-ai-review.yaml	falcon	yes	1	0
BPT4	denA	P07059	P07059	falcon	1	1	0	falcon	2026-05-22T01:06:58.071082	genes/BPT4/denA/denA-deep-research-falcon.md	genes/BPT4/denA/denA-ai-review.yaml	falcon	yes	1	0
BPT4	frd	frd	P04382	falcon	1	1	0	falcon	2026-01-31T13:40:10.740350	genes/BPT4/frd/frd-deep-research-falcon.md	genes/BPT4/frd/frd-ai-review.yaml	falcon	yes	1	0
BPT4	gp23	P04535	P04535	falcon	1	1	0	falcon	2026-05-22T01:22:24.675944	genes/BPT4/gp23/gp23-deep-research-falcon.md	genes/BPT4/gp23/gp23-ai-review.yaml	falcon	yes	1	0
