file	core_function_index	slot	term_id	yaml_label	go_db_label
genes/METEA/glyA/glyA-ai-review.yaml	0	directly_involved_in	GO:0019264	glycine biosynthetic process from L-serine	obsolete glycine biosynthetic process from L-serine
genes/MISSI/ALS/ALS-ai-review.yaml	0	directly_involved_in	GO:0009097	isoleucine biosynthetic process	obsolete isoleucine biosynthetic process
genes/MISSI/VAT1/VAT1-ai-review.yaml	0	directly_involved_in	GO:0009097	isoleucine biosynthetic process	obsolete isoleucine biosynthetic process
genes/PSEPK/acnB/acnB-ai-review.yaml	1	directly_involved_in	GO:0019629	propionate catabolic process, 2-methylcitrate cycle	obsolete propionate catabolic process, 2-methylcitrate cycle
genes/PSEPK/ilvC/ilvC-ai-review.yaml	0	directly_involved_in	GO:0009097	isoleucine biosynthetic process	obsolete isoleucine biosynthetic process
genes/human/CRISP3/CRISP3-ai-review.yaml	1	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/GAS6/GAS6-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/GAS6/GAS6-ai-review.yaml	1	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/IFNL4/IFNL4-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/IGFBP3/IGFBP3-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/PCSK1N/PCSK1N-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/PCSK1N/PCSK1N-ai-review.yaml	1	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/PDGFA/PDGFA-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/human/PDGFB/PDGFB-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/mouse/Edn1/Edn1-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/mouse/Egf/Egf-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/mouse/Egf/Egf-ai-review.yaml	1	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/mouse/Epo/Epo-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/mouse/Epo/Epo-ai-review.yaml	1	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/mouse/Gas6/Gas6-ai-review.yaml	0	locations	GO:0005615	extracellular space	obsolete extracellular space
genes/mouse/Gas6/Gas6-ai-review.yaml	1	locations	GO:0005615	extracellular space	obsolete extracellular space
