file_path	path	slot_name	parent_class
genes/BPZF4/AcrF8/AcrF8-ai-review.yaml	taxon.description	description	Term
genes/BPZF4/AcrF8/AcrF8-ai-review.yaml	references[0].findings	findings	Reference
genes/BPZF4/ACA2/ACA2-ai-review.yaml	taxon.description	description	Term
genes/BPZF4/ACA2/ACA2-ai-review.yaml	references[0].findings	findings	Reference
genes/BPZF4/ACA2/ACA2-ai-review.yaml	references[1].findings	findings	Reference
genes/BPZF4/ACA2/ACA2-ai-review.yaml	references[2].findings	findings	Reference
genes/BPZF4/ACA2/ACA2-ai-review.yaml	references[7].findings	findings	Reference
genes/AGKCO/fibrolase/fibrolase-ai-review.yaml	taxon.description	description	Term
genes/AGKCO/fibrolase/fibrolase-ai-review.yaml	references[0].findings	findings	Reference
genes/AGKCO/fibrolase/fibrolase-ai-review.yaml	references[1].findings	findings	Reference
genes/AGKCO/fibrolase/fibrolase-ai-review.yaml	references[2].findings	findings	Reference
genes/AGKCO/fibrolase/fibrolase-ai-review.yaml	references[3].findings	findings	Reference
genes/AGKCO/fibrolase/fibrolase-ai-review.yaml	references[4].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	taxon.description	description	Term
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[0].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[1].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[2].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[3].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[4].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[5].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[6].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[7].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[8].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[9].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[10].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[11].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[12].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[13].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[14].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[15].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[16].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[17].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[18].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[19].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[20].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[21].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[22].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[23].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[24].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[25].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[26].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[27].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[28].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[29].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[30].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[31].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[32].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[33].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[34].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[35].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[36].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[37].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[38].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[39].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[40].findings	findings	Reference
genes/ARATH/ETR1/ETR1-ai-review.yaml	references[41].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	suggested_questions	suggested_questions	GeneReview
genes/ARATH/WUS/WUS-ai-review.yaml	suggested_experiments	suggested_experiments	GeneReview
genes/ARATH/WUS/WUS-ai-review.yaml	taxon.description	description	Term
genes/ARATH/WUS/WUS-ai-review.yaml	references[0].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[1].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[2].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[3].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[4].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[5].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[6].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[7].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[8].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[9].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[10].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[11].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[12].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[13].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[14].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[15].findings	findings	Reference
genes/ARATH/WUS/WUS-ai-review.yaml	references[16].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	suggested_questions	suggested_questions	GeneReview
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	suggested_experiments	suggested_experiments	GeneReview
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	taxon.description	description	Term
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[0].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[1].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[2].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[3].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[4].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[5].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[6].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[7].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[8].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[9].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[10].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[11].findings	findings	Reference
genes/ARATH/AT5G52640/AT5G52640-ai-review.yaml	references[12].findings	findings	Reference
