file	gene	term_id	n_lit_refs	lit_refs	has_independent_support	abstract_ok	review_ok	fulltext_ok	tier
genes/9POAL/psbA/psbA-ai-review.yaml	psbA	GO:0009523	0		False	False	False	False	unsupported
genes/ANOGA/CLIPB4/CLIPB4-ai-review.yaml	CLIPB4	GO:0005615	1	PMID:37503117	True	False	False	False	support_not_localized
genes/ANOGA/CLIPB4/CLIPB4-ai-review.yaml	CLIPB4	GO:0045087	1	PMID:37503117	True	False	False	False	support_not_localized
genes/ANOGA/D7L1/D7L1-ai-review.yaml	D7L1	GO:0005615	0		False	False	False	False	unsupported
genes/ANOGA/D7L1/D7L1-ai-review.yaml	D7L1	GO:0007608	1	PMID:35460690	True	True	False	False	abstract
genes/ANOGA/D7r2/D7r2-ai-review.yaml	D7r2	GO:0005615	1	PMID:17913537	True	True	False	False	abstract
genes/ANOGA/D7r2/D7r2-ai-review.yaml	D7r2	GO:0007608	1	PMID:11841502	True	True	False	False	abstract
genes/ANOGA/D7r4/D7r4-ai-review.yaml	D7r4	GO:0005615	1	PMID:17913537	True	True	False	False	abstract
genes/ANOGA/D7r4/D7r4-ai-review.yaml	D7r4	GO:0007608	1	PMID:16301315	True	True	False	False	abstract
genes/ANOGA/D7r5/D7r5-ai-review.yaml	D7r5	GO:0005615	1	PMID:16301315	True	True	False	False	abstract
genes/ANOGA/D7r5/D7r5-ai-review.yaml	D7r5	GO:0007608	2	PMID:16301315;PMID:16301315	True	True	False	False	abstract
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	DNAAF1	GO:0070840	1	PMID:17194703	True	True	False	False	abstract
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	DNAAF1	GO:0007368	1	PMID:29228333	True	True	False	False	abstract
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	DNAAF1	GO:0035082	1	PMID:19944400	True	True	False	False	abstract
genes/ANOGA/DNAAF1/DNAAF1-ai-review.yaml	DNAAF1	GO:0005930	1	PMID:17194703	True	True	False	False	abstract
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	GPRgr22	GO:0004984	1	PMID:17167414	True	True	False	False	abstract
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	GPRgr22	GO:0030424	0		False	False	False	False	unsupported
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	GPRgr22	GO:0030425	1	PMID:17167414	True	True	False	False	abstract
genes/ANOGA/GPRgr22/GPRgr22-ai-review.yaml	GPRgr22	GO:0043025	0		False	False	False	False	unsupported
genes/ANOGA/NPAC/NPAC-ai-review.yaml	NPAC	GO:0003677	1	PMID:29759984	True	True	False	False	abstract
genes/ANOGA/NPAC/NPAC-ai-review.yaml	NPAC	GO:0031491	2	PMID:29759984;PMID:23260659	True	True	False	True	abstract
genes/ANOGA/NPAC/NPAC-ai-review.yaml	NPAC	GO:0140673	2	PMID:29759984;PMID:33676077	True	True	False	False	abstract
genes/ANOGA/NPAC/NPAC-ai-review.yaml	NPAC	GO:0000785	2	PMID:33676077;PMID:29759984	True	True	False	False	abstract
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	GO:0005615	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	GO:0006955	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	GO:0008745	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	GO:0016019	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	GO:0050830	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	GO:0061060	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLB/PGRPLB-ai-review.yaml	PGRPLB	GO:0045824	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	PGRPLC	GO:0005615	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	PGRPLC	GO:0006955	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	PGRPLC	GO:0008745	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	PGRPLC	GO:0016019	0		False	False	False	False	unsupported
genes/ANOGA/PGRPLC/PGRPLC-ai-review.yaml	PGRPLC	GO:0050830	0		False	False	False	False	unsupported
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	PGRPS1	GO:0005615	0		False	False	False	False	unsupported
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	PGRPS1	GO:0006955	0		False	False	False	False	unsupported
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	PGRPS1	GO:0008745	0		False	False	False	False	unsupported
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	PGRPS1	GO:0016019	0		False	False	False	False	unsupported
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	PGRPS1	GO:0050830	0		False	False	False	False	unsupported
genes/ANOGA/PGRPS1/PGRPS1-ai-review.yaml	PGRPS1	GO:0032499	0		False	False	False	False	unsupported
