id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A1L1K1,Proline-rich protein 5-like,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Prr5l,370,PTHR32428:SF3,PROLINE-RICH PROTEIN 5-LIKE,True
A2AVJ5,Proline-rich protein 5-like,protein,10090,Mus musculus,Mus musculus (Mouse),Prr5l,370,PTHR32428:SF3,PROLINE-RICH PROTEIN 5-LIKE,True
O14208,Uncharacterized protein C6B12.03c,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),SPAC6B12.03c,302,PTHR32428:SF2,TARGET OF RAPAMYCIN COMPLEX 2 SUBUNIT BIT61-RELATED,True
O74547,Target of rapamycin complex 2 subunit bit61,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),bit61,422,PTHR32428:SF2,TARGET OF RAPAMYCIN COMPLEX 2 SUBUNIT BIT61-RELATED,True
P38346,Probable target of rapamycin complex 2 subunit BIT2,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),BIT2,545,PTHR32428:SF2,TARGET OF RAPAMYCIN COMPLEX 2 SUBUNIT BIT61-RELATED,True
P47041,Target of rapamycin complex 2 subunit BIT61,protein,559292,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast),BIT61,543,PTHR32428:SF2,TARGET OF RAPAMYCIN COMPLEX 2 SUBUNIT BIT61-RELATED,True
P85299,Proline-rich protein 5,protein,9606,Homo sapiens,Homo sapiens (Human),PRR5,388,PTHR32428:SF4,PROLINE-RICH PROTEIN 5,True
Q5E9R0,Proline-rich protein 5-like,protein,9913,Bos taurus,Bos taurus (Bovine),PRR5L,368,PTHR32428:SF3,PROLINE-RICH PROTEIN 5-LIKE,True
Q5FVG6,Proline-rich protein 5,protein,10116,Rattus norvegicus,Rattus norvegicus (Rat),Prr5,387,PTHR32428:SF4,PROLINE-RICH PROTEIN 5,True
Q6MZQ0,Proline-rich protein 5-like,protein,9606,Homo sapiens,Homo sapiens (Human),PRR5L,368,PTHR32428:SF3,PROLINE-RICH PROTEIN 5-LIKE,True
Q812A5,Proline-rich protein 5,protein,10090,Mus musculus,Mus musculus (Mouse),Prr5,387,PTHR32428:SF4,PROLINE-RICH PROTEIN 5,True
Q8AVJ1,Proline-rich protein 5,protein,8355,Xenopus laevis,Xenopus laevis (African clawed frog),prr5,400,PTHR32428:SF4,PROLINE-RICH PROTEIN 5,True
