family	node	go_id	aspect	evidence	negated	seeds	taxon	date
PTHR24248	PTN000664111	GO:0005886	C	IBD	false	FB:FBgn0000037|FB:FBgn0087012|MGI:MGI:107619|MGI:MGI:109246|MGI:MGI:109323|MGI:MGI:109521|MGI:MGI:88396|MGI:MGI:88398|MGI:MGI:96273|MGI:MGI:96274|MGI:MGI:99842|RGD:2342|RGD:2343|RGD:2344|RGD:2518|RGD:2522|RGD:2830|RGD:2845|RGD:2846|RGD:2847|RGD:2848|RGD:2851|RGD:61800|RGD:61801|RGD:620023|RGD:71034|RGD:71083|UniProtKB:A0A5F7ZKY2|UniProtKB:O46635|UniProtKB:P08172|UniProtKB:P08173|UniProtKB:P08908|UniProtKB:P20309|UniProtKB:P21917|UniProtKB:P28221|UniProtKB:P28222|UniProtKB:P28223|UniProtKB:P28335|UniProtKB:P28566|UniProtKB:P30372|UniProtKB:P30546|UniProtKB:P30939|UniProtKB:P34969|UniProtKB:P35367|UniProtKB:P41595|UniProtKB:P47898|UniProtKB:P50406|UniProtKB:Q13639|UniProtKB:Q9H3N8|WB:WBGene00001517|WB:WBGene00001519	taxon:	20260828
PTHR24248	PTN000664111	GO:0030425	C	IBD	false	RGD:2342|RGD:2343|RGD:2518|RGD:2522|RGD:2851|RGD:61800|RGD:61801|RGD:620023|RGD:62044|RGD:71034	taxon:	20240731
PTHR24248	PTN000664111	GO:0004993	F	IBD	false	FB:FBgn0004168|FB:FBgn0004573|FB:FBgn0087012|FB:FBgn0261929|FB:FBgn0263116|MGI:MGI:109246|MGI:MGI:109323|MGI:MGI:1196627|MGI:MGI:96273|MGI:MGI:96274|MGI:MGI:96276|MGI:MGI:96281|MGI:MGI:96284|MGI:MGI:99841|RGD:2845|RGD:2846|RGD:2848|RGD:2850|RGD:2851|RGD:62044|RGD:71034|UniProtKB:A0A8V0XI02|UniProtKB:E1C3Z3|UniProtKB:O46635|UniProtKB:P08908|UniProtKB:P28221|UniProtKB:P28222|UniProtKB:P28223|UniProtKB:P28335|UniProtKB:P28566|UniProtKB:P30939|UniProtKB:P34969|UniProtKB:P41595|UniProtKB:P47898|UniProtKB:P50406|UniProtKB:Q13639	taxon:	20260828
PTHR24248	PTN000664111	GO:0030594	F	IBD	false	FB:FBgn0000037|FB:FBgn0011582|FB:FBgn0037546|MGI:MGI:88397|MGI:MGI:88398|MGI:MGI:88399|MGI:MGI:94926|RGD:2342|RGD:2343|RGD:2518|RGD:2522|RGD:620023|RGD:620027|RGD:71034|UniProtKB:P08172|UniProtKB:P21917|WB:WBGene00001052|WB:WBGene00001053|WB:WBGene00001517|WB:WBGene00001518|WB:WBGene00001519|WB:WBGene00016872|ZFIN:ZDB-GENE-030314-1|ZFIN:ZDB-GENE-090410-4	taxon:	20230111
PTHR24248	PTN000664111	GO:0007187	P	IBD	false	RGD:2851|RGD:62044|UniProtKB:A0A8V0XI02|UniProtKB:E1C3Z3	taxon:	20260828
PTHR24248	PTN000664111	GO:0007268	P	IBD	false	MGI:MGI:88398|MGI:MGI:94926|RGD:2342|RGD:2522|RGD:2830|RGD:2846|WB:WBGene00001517	taxon:	20240731
PTHR24248	PTN000664387	GO:0004969	F	IBD	false	UniProtKB:P30546|UniProtKB:P35367|ZFIN:ZDB-GENE-070531-3	taxon:33213	20241120
PTHR24248	PTN000664387	GO:0004993	F	IRD	true	PANTHER:PTN000664111	taxon:33213	20260828
PTHR24248	PTN000664387	GO:0008227	F	IBA	false	PANTHER:PTN000664111	taxon:33213	20260828
PTHR24248	PTN000664387	GO:0030594	F	IRD	true	PANTHER:PTN000664111	taxon:33213	20240620
PTHR24248	PTN000664482	GO:0004989	F	IBD	false	FB:FBgn0024944|WB:WBGene00004778|WB:WBGene00021897	taxon:1206794	20170228
PTHR24248	PTN000664482	GO:0004993	F	IRD	true	PANTHER:PTN000664111	taxon:1206794	20260828
PTHR24248	PTN000664503	GO:0071881	P	IBD	false	UniProtKB:P08913|UniProtKB:P18089|ZFIN:ZDB-GENE-021010-1|ZFIN:ZDB-GENE-021010-3|ZFIN:ZDB-GENE-021010-4|ZFIN:ZDB-GENE-021010-5	taxon:33213	20260828
PTHR24248	PTN000664816	GO:0001591	F	IBD	false	FB:FBgn0053517|MGI:MGI:94924|MGI:MGI:94925|RGD:2520|RGD:2521|UniProtKB:P14416|UniProtKB:P35462|WB:WBGene00020506	taxon:33213	20200330
PTHR24248	PTN001205212	GO:0071880	P	IBD	false	MGI:MGI:87938|MGI:MGI:87939|RGD:2061|UniProtKB:P07550|UniProtKB:P08588|UniProtKB:P13945	taxon:6072	20250903
PTHR24248	PTN001206597	GO:0004989	F	IBD	false	FB:FBgn0038063|FB:FBgn0038980|FB:FBgn0250910	taxon:6656	20170228
PTHR24248	PTN001545550	GO:0004937	F	IBD	false	MGI:MGI:104773|MGI:MGI:104774|MGI:MGI:106673|RGD:2054|RGD:62064|UniProtKB:P18130|UniProtKB:P25100|UniProtKB:P35348	taxon:33213	20250903
PTHR24248	PTN001545550	GO:0007200	P	IBD	false	MGI:MGI:104773|RGD:2055|UniProtKB:P35348|UniProtKB:P35368	taxon:33213	20250903
PTHR24248	PTN001545550	GO:0007204	P	IBD	false	RGD:2054|RGD:2055	taxon:33213	20241120
PTHR24248	PTN001545550	GO:0007267	P	IBD	false	MGI:MGI:104773|MGI:MGI:104774|MGI:MGI:106673	taxon:33213	20170228
PTHR24248	PTN002797960	GO:0007198	P	IBD	false	FB:FBgn0004168|FB:FBgn0263116|RGD:2845|UniProtKB:P08908	taxon:33213	20231128
PTHR24248	PTN002798190	GO:0005886	C	IBD	false	FB:FBgn0004514|FB:FBgn0035538|FB:FBgn0038063|FB:FBgn0038541|FB:FBgn0038542|FB:FBgn0038980|FB:FBgn0053517|FB:FBgn0250910|MGI:MGI:87938|MGI:MGI:94924|MGI:MGI:94925|MGI:MGI:94927|MGI:MGI:99578|RGD:2054|RGD:2055|RGD:2056|RGD:2058|RGD:2059|RGD:2060|RGD:2520|RGD:2521|RGD:2523|UniProtKB:P07550|UniProtKB:P08588|UniProtKB:P08913|UniProtKB:P13945|UniProtKB:P14416|UniProtKB:P18089|UniProtKB:P18825|UniProtKB:P18871|UniProtKB:P21728|UniProtKB:P21918|UniProtKB:P35348|UniProtKB:P35368|UniProtKB:P35462|UniProtKB:P56489|UniProtKB:Q98998|WB:WBGene00004777	taxon:	20260529
PTHR24248	PTN002798190	GO:0004930	F	IBD	false	FB:FBgn0004514|FB:FBgn0038063|FB:FBgn0038541|FB:FBgn0038542|FB:FBgn0038653|FB:FBgn0038980|FB:FBgn0250910|FB:FBgn0266137|MGI:MGI:104773|MGI:MGI:104774|MGI:MGI:106673|MGI:MGI:87934|MGI:MGI:87935|MGI:MGI:87936|MGI:MGI:87937|MGI:MGI:87938|MGI:MGI:87939|MGI:MGI:94924|MGI:MGI:99578|RGD:2054|RGD:2056|RGD:2057|RGD:2059|RGD:2060|RGD:2061|RGD:62064|UniProtKB:P07550|UniProtKB:P08588|UniProtKB:P08913|UniProtKB:P13945|UniProtKB:P18089|UniProtKB:P18130|UniProtKB:P18825|UniProtKB:P18871|UniProtKB:P25100|UniProtKB:P35348|WB:WBGene00004777|ZFIN:ZDB-GENE-021010-1|ZFIN:ZDB-GENE-021010-3|ZFIN:ZDB-GENE-021010-4|ZFIN:ZDB-GENE-021010-5|ZFIN:ZDB-GENE-040724-204	taxon:	20260828
PTHR24248	PTN002798212	GO:0001588	F	IBD	false	MGI:MGI:99578|UniProtKB:P21728	taxon:117571	20200330
PTHR24248	PTN002798212	GO:0007191	P	IBD	false	MGI:MGI:99578|UniProtKB:P21728	taxon:117571	20260423
PTHR24248	PTN002798212	GO:0071880	P	IRD	true	PANTHER:PTN001205212	taxon:117571	20260423
PTHR24248	PTN002798289	GO:0042734	C	IBD	false	MGI:MGI:94924|RGD:2520	taxon:117571	20240206
PTHR24248	PTN002798289	GO:0098978	C	IBD	false	MGI:MGI:94924|RGD:2520	taxon:117571	20201206
PTHR24248	PTN002798360	GO:0071880	P	IBD	false	UniProtKB:P08913|UniProtKB:P18871	taxon:117571	20260423
PTHR24248	PTN002798477	GO:0008227	F	IBD	false	FB:FBgn0004514|FB:FBgn0038653|WB:WBGene00004777	taxon:	20200330
PTHR24248	PTN002798485	GO:0004940	F	IBD	false	MGI:MGI:87937|RGD:2059|UniProtKB:P08588	taxon:117571	20231109
PTHR24248	PTN002798485	GO:0002025	P	IBD	false	MGI:MGI:87937	taxon:117571	20200330
PTHR24248	PTN002798499	GO:0004941	F	IBD	false	MGI:MGI:87938|RGD:2060|UniProtKB:P07550	taxon:117571	20200330
PTHR24248	PTN002798499	GO:0051380	F	IBD	false	UniProtKB:P07550	taxon:117571	20200330
PTHR24248	PTN002798499	GO:0002025	P	IBD	false	MGI:MGI:87938	taxon:117571	20200330
PTHR24248	PTN002798518	GO:0015052	F	IBD	false	MGI:MGI:87939|RGD:2061|UniProtKB:P13945	taxon:117571	20250903
PTHR24248	PTN002798518	GO:0051379	F	IBD	false	RGD:2061	taxon:117571	20200330
PTHR24248	PTN002798518	GO:0002025	P	IBD	false	MGI:MGI:87939	taxon:117571	20200330
PTHR24248	PTN002798527	GO:0045907	P	IBD	false	RGD:62064	taxon:117571	20230406
PTHR24248	PTN007782780	GO:0007195	P	IBD	false	MGI:MGI:94924|RGD:2520|RGD:2521|UniProtKB:P14416|UniProtKB:P35462	taxon:	20200809
PTHR24248	PTN007782780	GO:0051967	P	IBD	false	MGI:MGI:94924	taxon:	20170228
PTHR24248	PTN007782806	GO:0004938	F	IBD	false	MGI:MGI:87934|MGI:MGI:87935|RGD:2056|RGD:2057|UniProtKB:P08913|UniProtKB:P18089|UniProtKB:P18825|UniProtKB:P18871|ZFIN:ZDB-GENE-021010-1|ZFIN:ZDB-GENE-021010-3|ZFIN:ZDB-GENE-021010-4|ZFIN:ZDB-GENE-021010-5	taxon:	20260828
PTHR24248	PTN007782806	GO:0051379	F	IBD	false	UniProtKB:P08913|UniProtKB:P18089|UniProtKB:P18825|UniProtKB:P18871	taxon:	20200330
PTHR24248	PTN008398546	GO:0007198	P	IBD	false	UniProtKB:P28221|UniProtKB:P28222|UniProtKB:P28566|UniProtKB:P30939	taxon:33213	20241120
PTHR24248	PTN008398585	GO:0051378	F	IBD	false	RGD:2845	taxon:33511	20200930
PTHR24248	PTN008610711	GO:0007188	P	IBD	false	FB:FBgn0011582|MGI:MGI:94926|RGD:2518|UniProtKB:P21917|UniProtKB:P50406|WB:WBGene00001052	taxon:33213	20260529
PTHR24248	PTN008610765	GO:0001588	F	IBD	false	MGI:MGI:94927|UniProtKB:P21918	taxon:117571	20260529
PTHR24248	PTN008610765	GO:0007212	P	IBD	false	RGD:2523|UniProtKB:P21918	taxon:117571	20231109
