B9GFG6	POPTR	CASPL1F3
B9GGL4	POPTR	CASPL3A2
B9GHX8	POPTR	CASPL2A2
B9GIE4	POPTR	CASPL1B2
B9GXD6	POPTR	CASPL3A1
B9H2V1	POPTR	CASPL1C3
B9HD38	POPTR	CASPL2B2
B9HMF8	POPTR	CASPL4C1
B9HMP5	POPTR	CASPL1D1
B9HMP6	POPTR	CASPL1E1
B9HTK2	POPTR	CASPL4C2
B9HTL5	POPTR	CASPL2D1
B9I0U9	POPTR	CASPL1B1
B9I3X5	POPTR	CASPL1F2
B9IFI5	POPTR	CASPL1F1
B9IH36	POPTR	CASPL2B1
B9IK21	POPTR	CASPL1C1
B9IM09	POPTR	CASPL2C1
B9N2D0	POPTR	CASPL1C2
B9NBE5	POPTR	CASPL4D1
Q8GWD5	ARATH	CASPL4D1
Q8L8Z1	ARATH	CASPL1E1
Q9FE29	ARATH	CASPL1D1
Q9LUL1	ARATH	CASPL2A2
Q9XI72	ARATH	CASPL1A1
Q3EB59	ARATH	CASPL3A1
Q3ECT8	ARATH	CASPL5C3
Q66GI1	ARATH	CASPL5C1
Q9LR57	ARATH	CASPL1C2
O23413	ARATH	CASPL1E2
Q1PFB8	ARATH	CASPL3A2
Q3EA54	ARATH	CASPL4A4
Q56X75	ARATH	CASPL4D2
Q6NPF8	ARATH	CASPL5A1
Q8L8U9	ARATH	CASPL2C1
Q8L9B5	ARATH	CASPL2B1
Q8LE26	ARATH	CASPL4B1
Q945M8	ARATH	CASPL5B2
Q9FNE8	ARATH	CASPL4A1
Q9LZM5	ARATH	CASPL5B1
Q9M0L3	ARATH	CASPL1F1
Q501G6	ARATH	CASPL4A2
Q8L7R5	ARATH	CASPL5B3
Q9SKN3	ARATH	CASPL5A2
P0CB17	ARATH	CASPL5C2
Q8VZQ3	ARATH	CASPL2A1
Q9FFT2	ARATH	CASPL2D1
Q9FI10	ARATH	CASPL1B1
Q9SQU2	ARATH	CASPL1D2
Q9SUP0	ARATH	CASPL1B2
Q9ZT81	ARATH	CASPL1C1
Q84WP5	ARATH	CASPL4A3
Q8L924	ARATH	CASPL2B2
Q9M2U0	ARATH	CASPL4C1
