ppu01100	Metabolic pathways - Pseudomonas putida KT2440
ppu01110	Biosynthesis of secondary metabolites - Pseudomonas putida KT2440
ppu01120	Microbial metabolism in diverse environments - Pseudomonas putida KT2440
ppu01200	Carbon metabolism - Pseudomonas putida KT2440
ppu01210	2-Oxocarboxylic acid metabolism - Pseudomonas putida KT2440
ppu01212	Fatty acid metabolism - Pseudomonas putida KT2440
ppu01230	Biosynthesis of amino acids - Pseudomonas putida KT2440
ppu01232	Nucleotide metabolism - Pseudomonas putida KT2440
ppu01250	Biosynthesis of nucleotide sugars - Pseudomonas putida KT2440
ppu01240	Biosynthesis of cofactors - Pseudomonas putida KT2440
ppu01220	Degradation of aromatic compounds - Pseudomonas putida KT2440
ppu01320	Sulfur cycle - Pseudomonas putida KT2440
ppu00010	Glycolysis / Gluconeogenesis - Pseudomonas putida KT2440
ppu00020	Citrate cycle (TCA cycle) - Pseudomonas putida KT2440
ppu00030	Pentose phosphate pathway - Pseudomonas putida KT2440
ppu00040	Pentose and glucuronate interconversions - Pseudomonas putida KT2440
ppu00051	Fructose and mannose metabolism - Pseudomonas putida KT2440
ppu00052	Galactose metabolism - Pseudomonas putida KT2440
ppu00053	Ascorbate and aldarate metabolism - Pseudomonas putida KT2440
ppu00500	Starch and sucrose metabolism - Pseudomonas putida KT2440
ppu00620	Pyruvate metabolism - Pseudomonas putida KT2440
ppu00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas putida KT2440
ppu00640	Propanoate metabolism - Pseudomonas putida KT2440
ppu00650	Butanoate metabolism - Pseudomonas putida KT2440
ppu00660	C5-Branched dibasic acid metabolism - Pseudomonas putida KT2440
ppu00562	Inositol phosphate metabolism - Pseudomonas putida KT2440
ppu00566	Sulfoquinovose metabolism - Pseudomonas putida KT2440
ppu00190	Oxidative phosphorylation - Pseudomonas putida KT2440
ppu00710	Carbon fixation by Calvin cycle - Pseudomonas putida KT2440
ppu00720	Other carbon fixation pathways - Pseudomonas putida KT2440
ppu00680	Methane metabolism - Pseudomonas putida KT2440
ppu00910	Nitrogen metabolism - Pseudomonas putida KT2440
ppu00920	Sulfur metabolism - Pseudomonas putida KT2440
ppu00061	Fatty acid biosynthesis - Pseudomonas putida KT2440
ppu00071	Fatty acid degradation - Pseudomonas putida KT2440
ppu00074	Mycolic acid biosynthesis - Pseudomonas putida KT2440
ppu00561	Glycerolipid metabolism - Pseudomonas putida KT2440
ppu00564	Glycerophospholipid metabolism - Pseudomonas putida KT2440
ppu00592	alpha-Linolenic acid metabolism - Pseudomonas putida KT2440
ppu01040	Biosynthesis of unsaturated fatty acids - Pseudomonas putida KT2440
ppu00230	Purine metabolism - Pseudomonas putida KT2440
ppu00240	Pyrimidine metabolism - Pseudomonas putida KT2440
ppu00250	Alanine, aspartate and glutamate metabolism - Pseudomonas putida KT2440
ppu00260	Glycine, serine and threonine metabolism - Pseudomonas putida KT2440
ppu00270	Cysteine and methionine metabolism - Pseudomonas putida KT2440
