id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
O25982,Peptidyl-prolyl cis-trans isomerase,protein,85962,Helicobacter pylori (strain ATCC 700392 / 26695),Helicobacter pylori (strain ATCC 700392 / 26695),ppiA,163,PTHR45625:SF4,PEPTIDYLPROLYL ISOMERASE DOMAIN AND WD REPEAT-CONTAINING PROTEIN 1,True
O42941,Peptidylprolyl isomerase cyp7,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),cyp7,463,PTHR45625:SF6,SPLICEOSOME-ASSOCIATED PROTEIN CWC27 HOMOLOG,True
O66105,Probable peptidyl-prolyl cis-trans isomerase,protein,243276,Treponema pallidum (strain Nichols),Treponema pallidum (strain Nichols),ppiB,215,PTHR45625:SF4,PEPTIDYLPROLYL ISOMERASE DOMAIN AND WD REPEAT-CONTAINING PROTEIN 1,True
O74942,Peptidyl-prolyl cis-trans isomerase 9,protein,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843),Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),cyp9,610,PTHR45625:SF4,PEPTIDYLPROLYL ISOMERASE DOMAIN AND WD REPEAT-CONTAINING PROTEIN 1,True
P0C1I4,Peptidyl-prolyl cis-trans isomerase-like 1,protein,246409,Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880),Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) (Mucormycosis agent),cyp3,165,PTHR45625:SF4,PEPTIDYLPROLYL ISOMERASE DOMAIN AND WD REPEAT-CONTAINING PROTEIN 1,True
P0C1I5,Peptidyl-prolyl cis-trans isomerase-like 3,protein,246409,Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880),Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) (Mucormycosis agent),cyp4,170,PTHR45625:SF2,PEPTIDYL-PROLYL CIS-TRANS ISOMERASE-LIKE 3,True
P0C1J0,Peptidyl-prolyl cis-trans isomerase cyp15,protein,246409,Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880),Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) (Mucormycosis agent),cyp15,630,PTHR45625:SF4,PEPTIDYLPROLYL ISOMERASE DOMAIN AND WD REPEAT-CONTAINING PROTEIN 1,True
P0C1J1,Peptidyl-prolyl cis-trans isomerase-like 2,protein,246409,Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880),Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) (Mucormycosis agent),cyp14,533,PTHR45625:SF1,RING-TYPE E3 UBIQUITIN-PROTEIN LIGASE PPIL2,True
P0C1J2,Peptidyl-prolyl isomerase cwc27,protein,246409,Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880),Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880) (Mucormycosis agent),cwc27,524,PTHR45625:SF6,SPLICEOSOME-ASSOCIATED PROTEIN CWC27 HOMOLOG,True
P0CP84,Peptidyl-prolyl cis-trans isomerase-like 1,protein,214684,Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565),Cryptococcus deneoformans (strain JEC21 / ATCC MYA-565),CYP1,174,PTHR45625:SF4,PEPTIDYLPROLYL ISOMERASE DOMAIN AND WD REPEAT-CONTAINING PROTEIN 1,True
