#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Q90WD8               -            974 Trypsin              PF00089.33   220  4.8e-115  370.6   0.0   1   2   5.7e-64   5.7e-64  203.6   0.0     1   219    50   293    50   294 0.91 -
Q90WD8               -            974 Trypsin              PF00089.33   220  4.8e-115  370.6   0.0   2   2   4.5e-52   4.5e-52  164.7   0.0     3   220   592   814   590   814 0.93 -
P00760               -            246 Trypsin              PF00089.33   220   5.7e-83  265.7   9.0   1   1   6.4e-83   6.4e-83  265.5   9.0     1   220    24   239    24   239 0.98 -
A0A0B4K7P3           -            245 Trypsin              PF00089.33   220   1.5e-19   58.4   0.0   1   2   6.4e-19   6.4e-19   56.3   0.0    12   116    38   140    28   149 0.87 -
A0A0B4K7P3           -            245 Trypsin              PF00089.33   220   1.5e-19   58.4   0.0   2   2      0.14      0.14   -0.5   0.0   192   220   202   227   183   227 0.70 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      inputs/PF00089.hmm
# Target file:     results/combined.fasta
# Option settings: hmmsearch -o results/hmmsearch.txt --domtblout results/domains.tsv inputs/PF00089.hmm results/combined.fasta 
# Current dir:     /Users/cjm/worktrees/protnlm-sept/genes/DROME/CG43124/CG43124-bioinformatics
# Date:            Tue Sep  8 16:56:35 2026
# [ok]
