id,name,entry_type,source_tax_id,source_tax_name,full_tax_name,gene,length,subfamily,subfamily_name,in_alphafold
A0KJE6,Outer-membrane lipoprotein carrier protein,protein,380703,Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / BCRC 13018 / CCUG 14551 / JCM 1027 / KCTC 2358 / NCIMB 9240 / NCTC 8049),lolA,202,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A0KWW2,Outer-membrane lipoprotein carrier protein,protein,94122,Shewanella sp. (strain ANA-3),Shewanella sp. (strain ANA-3),lolA,206,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A0Q4N4,Outer-membrane lipoprotein carrier protein,protein,401614,Francisella tularensis subsp. novicida (strain ATCC 15482 / CCUG 33449 / U112),Francisella tularensis subsp. novicida (strain ATCC 15482 / CCUG 33449 / U112),lolA,205,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A1JMF6,Outer-membrane lipoprotein carrier protein,protein,393305,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),lolA,203,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A1KSN0,Outer-membrane lipoprotein carrier protein,protein,272831,Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18),Neisseria meningitidis serogroup C / serotype 2a (strain ATCC 700532 / DSM 15464 / FAM18),lolA,207,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A1RJJ1,Outer-membrane lipoprotein carrier protein,protein,351745,Shewanella sp. (strain W3-18-1),Shewanella sp. (strain W3-18-1),lolA,208,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A1S6H2,Outer-membrane lipoprotein carrier protein,protein,326297,Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),Shewanella amazonensis (strain ATCC BAA-1098 / SB2B),lolA,203,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A1SVE1,Outer-membrane lipoprotein carrier protein,protein,357804,Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37),Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37),lolA,205,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A1WWU9,Outer-membrane lipoprotein carrier protein,protein,349124,Halorhodospira halophila (strain DSM 244 / SL1),Halorhodospira halophila (strain DSM 244 / SL1),lolA,208,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
A2SEU3,Outer-membrane lipoprotein carrier protein,protein,420662,Methylibium petroleiphilum (strain ATCC BAA-1232 / LMG 22953 / PM1),Methylibium petroleiphilum (strain ATCC BAA-1232 / LMG 22953 / PM1),lolA,203,PTHR35869:SF1,OUTER-MEMBRANE LIPOPROTEIN CARRIER PROTEIN,True
