suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_0076	PP_0076	Q88RQ3	Q88RQ3_PSEPK	PP_0076	PP_0076	Choline betaine-binding protein	unreviewed	1.0		GO:0015871; GO:0022857; GO:0033265; GO:0042597; GO:0043190	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/PP_0076	PRESENT	genes/PSEPK/PP_0076/PP_0076-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0076/PP_0076-deep-research-asta.md
metQ	PP_0112	Q88RL7	Q88RL7_PSEPK	metQ	metQ PP_0112	Methionine ABC transporter, periplasmic binding protein	unreviewed	1.0		GO:0016020	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/metQ	PRESENT	genes/PSEPK/metQ/metQ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/metQ/metQ-deep-research-asta.md
metI	PP_0113	Q88RL6	Q88RL6_PSEPK	metI	metI PP_0113	Methionine ABC transporter, permease protein	unreviewed	1.0		GO:0005886; GO:0048473	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/metI	PRESENT	genes/PSEPK/metI/metI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/metI/metI-deep-research-asta.md
metN1	PP_0114	Q88RL5	METN1_PSEPK	metN1	metN1 PP_0114	Methionine import ATP-binding protein MetN 1 (EC 7.4.2.11)	reviewed	3.0	7.4.2.11	GO:0005524; GO:0005886; GO:0016887; GO:0033232	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/metN1	PRESENT	genes/PSEPK/metN1/metN1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/metN1/metN1-deep-research-asta.md
znuB	PP_0117	Q88RL2	Q88RL2_PSEPK	znuB	znuB PP_0117	High-affinity zinc uptake system membrane protein ZnuB	unreviewed	2.0		GO:0006829; GO:0010043; GO:0043190; GO:0055085	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/znuB	PRESENT	genes/PSEPK/znuB/znuB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/znuB/znuB-deep-research-asta.md
znuC	PP_0118	Q88RL1	ZNUC_PSEPK	znuC	znuC PP_0118	Zinc import ATP-binding protein ZnuC (EC 7.2.2.20)	reviewed	3.0	7.2.2.20	GO:0005524; GO:0005886; GO:0010043; GO:0015633; GO:0016887	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/znuC	PRESENT	genes/PSEPK/znuC/znuC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/znuC/znuC-deep-research-asta.md
PP_0120	PP_0120	Q88RK9	Q88RK9_PSEPK	PP_0120	PP_0120	High-affinity zinc uptake system protein ZnuA	unreviewed	2.0		GO:0006829; GO:0007155; GO:0042597; GO:0046872	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/PP_0120	PRESENT	genes/PSEPK/PP_0120/PP_0120-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0120/PP_0120-deep-research-asta.md
PP_0140	PP_0140	Q88RI9	Q88RI9_PSEPK	PP_0140	PP_0140	Mce/MlaD domain-containing protein	unreviewed	1.0			kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/PP_0140	PRESENT	genes/PSEPK/PP_0140/PP_0140-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0140/PP_0140-deep-research-asta.md
PP_0141	PP_0141	Q88RI8	Q88RI8_PSEPK	PP_0141	PP_0141	ABC transporter, ATP-binding protein	unreviewed	1.0		GO:0005524; GO:0016887	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/PP_0141	PRESENT	genes/PSEPK/PP_0141/PP_0141-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0141/PP_0141-deep-research-asta.md
PP_0142	PP_0142	Q88RI7	Q88RI7_PSEPK	PP_0142	PP_0142	ABC transporter, permease protein	unreviewed	1.0		GO:0005548; GO:0043190	kegg:ppu02010	ABC transporters	true	KEGG	ppu02010	ABC transporters	genes/PSEPK/PP_0142	PRESENT	genes/PSEPK/PP_0142/PP_0142-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0142/PP_0142-deep-research-asta.md
