suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_0053	PP_0053	Q88RS6	Q88RS6_PSEPK	PP_0053	PP_0053	Sulfide:quinone oxidoreductase	unreviewed	1.0		GO:0048038; GO:0070221; GO:0070224; GO:0071949	kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/PP_0053	PRESENT	genes/PSEPK/PP_0053/PP_0053-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0053/PP_0053-deep-research-asta.md
PP_0170	PP_0170	Q88RG0	Q88RG0_PSEPK	PP_0170	PP_0170	ABC transporter, periplasmic binding protein	unreviewed	1.0			kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/PP_0170	PRESENT	genes/PSEPK/PP_0170/PP_0170-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0170/PP_0170-deep-research-asta.md
PP_0171	PP_0171	Q88RF9	Q88RF9_PSEPK	PP_0171	PP_0171	ABC transporter, ATP-binding protein	unreviewed	1.0		GO:0005524; GO:0016887	kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/PP_0171	PRESENT	genes/PSEPK/PP_0171/PP_0171-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0171/PP_0171-deep-research-asta.md
PP_0172	PP_0172	Q88RF8	Q88RF8_PSEPK	PP_0172	PP_0172	ABC transporter, permease protein	unreviewed	1.0		GO:0005886; GO:0055085	kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/PP_0172	PRESENT	genes/PSEPK/PP_0172/PP_0172-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0172/PP_0172-deep-research-asta.md
PP_0207	PP_0207	Q88RC5	Q88RC5_PSEPK	PP_0207	PP_0207	Putative aliphatic sulfonates-binding protein	unreviewed	1.0			kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/PP_0207	PRESENT	genes/PSEPK/PP_0207/PP_0207-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0207/PP_0207-deep-research-asta.md
PP_0208	PP_0208	Q88RC4	Q88RC4_PSEPK	PP_0208	PP_0208	Nitrate ABC transporter, permease protein	unreviewed	1.0		GO:0005886; GO:0042918	kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/PP_0208	PRESENT	genes/PSEPK/PP_0208/PP_0208-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0208/PP_0208-deep-research-asta.md
tauB-I	PP_0209	Q88RC3	Q88RC3_PSEPK	tauB-I	tauB-I PP_0209	ATP-binding taurine transporter subunit (EC 3.6.3.36)	unreviewed	1.0	3.6.3.36	GO:0005524; GO:0016887	kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/tauB-I	PRESENT	genes/PSEPK/tauB-I/tauB-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tauB-I/tauB-I-deep-research-asta.md
PP_0228	PP_0228	Q88RA5	Q88RA5_PSEPK	PP_0228	PP_0228	serine O-acetyltransferase (EC 2.3.1.30)	unreviewed	2.0	2.3.1.30	GO:0008652; GO:0009001	kegg:ppu00543	Exopolysaccharide biosynthesis	false	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/PP_0228	PRESENT	genes/PSEPK/PP_0228/PP_0228-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0228/PP_0228-deep-research-asta.md
tauD	PP_0230	Q88RA3	TAUD_PSEPK	tauD	tauD atsK PP_0230	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)	reviewed	4.0	1.14.11.17	GO:0000907; GO:0000908; GO:0005506; GO:0005737; GO:0042802; GO:0044273	kegg:ppu00430	Taurine and hypotaurine metabolism	false	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/tauD	PRESENT	genes/PSEPK/tauD/tauD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tauD/tauD-deep-research-asta.md
tauC	PP_0231	Q88RA2	Q88RA2_PSEPK	tauC	tauC PP_0231	Taurine ABC transporter permease subunit (EC 3.6.3.36)	unreviewed	2.0	3.6.3.36	GO:0005886; GO:0010438; GO:0016787; GO:0042918	kegg:ppu00920	Sulfur metabolism	true	KEGG	ppu00920	Sulfur metabolism	genes/PSEPK/tauC	PRESENT	genes/PSEPK/tauC/tauC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tauC/tauC-deep-research-asta.md
