suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
pbpC	PP_0572	Q88QC2	Q88QC2_PSEPK	pbpC	pbpC PP_0572	peptidoglycan glycosyltransferase (EC 2.4.99.28)	unreviewed	2.0	2.4.99.28	GO:0004180; GO:0006508; GO:0008658; GO:0008955; GO:0009252; GO:0030288	kegg:ppu00550	Peptidoglycan biosynthesis	true	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/pbpC	MISSING		MISSING	MISSING	
murA	PP_0964	Q88P88	MURA_PSEPK	murA	murA PP_0964	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)	reviewed	3.0	2.5.1.7	GO:0005737; GO:0008360; GO:0008760; GO:0009252; GO:0019277; GO:0051301; GO:0071555	kegg:ppu00550	Peptidoglycan biosynthesis	true	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/murA	MISSING		MISSING	MISSING	
ftsI	PP_1331	Q88N82	Q88N82_PSEPK	ftsI	ftsI PP_1331	Peptidoglycan D,D-transpeptidase FtsI (EC 3.4.16.4) (Penicillin-binding protein 3) (PBP-3)	unreviewed	3.0	3.4.16.4	GO:0000917; GO:0005886; GO:0006508; GO:0008360; GO:0008658; GO:0008955; GO:0009002; GO:0009252; GO:0043093; GO:0071555	kegg:ppu01501	beta-Lactam resistance	false	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/ftsI	MISSING		MISSING	MISSING	
murE	PP_1332	Q88N81	MURE_PSEPK	murE	murE PP_1332	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	reviewed	4.0	6.3.2.13	GO:0000287; GO:0005524; GO:0005737; GO:0008360; GO:0008765; GO:0009252; GO:0051301; GO:0071555	kegg:ppu00300	Lysine biosynthesis	false	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/murE	MISSING		MISSING	MISSING	
murF	PP_1333	Q88N80	Q88N80_PSEPK	murF	murF PP_1333	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme)	unreviewed	3.0	6.3.2.10	GO:0005524; GO:0005737; GO:0008360; GO:0008766; GO:0009252; GO:0047480; GO:0051301; GO:0071555	kegg:ppu01502	Vancomycin resistance	false	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/murF	MISSING		MISSING	MISSING	
mraY	PP_1334	Q88N79	MRAY_PSEPK	mraY	mraY PP_1334	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	reviewed	3.0	2.7.8.13	GO:0005886; GO:0008360; GO:0008963; GO:0009252; GO:0046872; GO:0051301; GO:0051992; GO:0071555	kegg:ppu01502	Vancomycin resistance	false	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/mraY	PRESENT	genes/PSEPK/mraY/mraY-ai-review.yaml	CURATED	MISSING	
murD	PP_1335	Q88N78	MURD_PSEPK	murD	murD PP_1335	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	reviewed	3.0	6.3.2.9	GO:0005524; GO:0005737; GO:0008360; GO:0008764; GO:0009252; GO:0051301; GO:0071555	kegg:ppu00470	D-Amino acid metabolism	false	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/murD	MISSING		MISSING	MISSING	
ftsW	PP_1336	Q88N77	Q88N77_PSEPK	ftsW	ftsW PP_1336	Probable peptidoglycan glycosyltransferase FtsW (PGT) (EC 2.4.99.28) (Cell division protein FtsW) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase)	unreviewed	3.0	2.4.99.28	GO:0005886; GO:0008360; GO:0008955; GO:0009252; GO:0015648; GO:0032153; GO:0043093; GO:0071555	kegg:ppu00550	Peptidoglycan biosynthesis	true	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/ftsW	MISSING		MISSING	MISSING	
murG	PP_1337	Q88N76	MURG_PSEPK	murG	murG PP_1337	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	reviewed	3.0	2.4.1.227	GO:0005886; GO:0005975; GO:0008360; GO:0009252; GO:0050511; GO:0051301; GO:0051991; GO:0071555	kegg:ppu01502	Vancomycin resistance	false	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/murG	MISSING		MISSING	MISSING	
murC	PP_1338	Q88N75	MURC_PSEPK	murC	murC PP_1338	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	reviewed	3.0	6.3.2.8	GO:0005524; GO:0005737; GO:0008360; GO:0008763; GO:0009252; GO:0051301; GO:0071555	kegg:ppu00550	Peptidoglycan biosynthesis	true	KEGG	ppu00550	Peptidoglycan biosynthesis	genes/PSEPK/murC	MISSING		MISSING	MISSING	
