suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
davD	PP_0213	Q88RC0	DAVD_PSEPK	davD	davD PP_0213	Glutarate-semialdehyde dehydrogenase (EC 1.2.1.-)	reviewed	3.0	1.2.1.-	GO:0004777; GO:0005829; GO:0009450; GO:0019477; GO:0102810	kegg:ppu00350	Tyrosine metabolism	true	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/davD	PRESENT	genes/PSEPK/davD/davD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/davD/davD-deep-research-asta.md
hisC	PP_0967	Q88P86	HIS8_PSEPK	hisC	hisC PP_0967	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	reviewed	2.0	2.6.1.9	GO:0000105; GO:0004400; GO:0030170	kegg:ppu00401	Novobiocin biosynthesis	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/hisC	PRESENT	genes/PSEPK/hisC/hisC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hisC/hisC-deep-research-asta.md
frmA	PP_1616	Q88MF5	Q88MF5_PSEPK	frmA	frmA PP_1616	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.1) (EC 1.1.1.284) (Alcohol dehydrogenase class-3) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase)	unreviewed	3.0	1.1.1.1; 1.1.1.284	GO:0004022; GO:0005829; GO:0008270; GO:0046294; GO:0080007; GO:0106321; GO:0106322	kegg:ppu00626	Naphthalene degradation	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/frmA	PRESENT	genes/PSEPK/frmA/frmA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/frmA/frmA-deep-research-asta.md
PP_1709	PP_1709	Q88M65	Q88M65_PSEPK	PP_1709	PP_1709	Fumarylacetoacetate hydrolase family protein	unreviewed	1.0		GO:0018773; GO:0046872	kegg:ppu00350	Tyrosine metabolism	true	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/PP_1709	PRESENT	genes/PSEPK/PP_1709/PP_1709-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1709/PP_1709-deep-research-asta.md
tyrB	PP_1972	Q88LG1	Q88LG1_PSEPK	tyrB	tyrB PP_1972	Aminotransferase (EC 2.6.1.-)	unreviewed	2.0	2.6.1.-	GO:0004838; GO:0005829; GO:0030170; GO:0033585; GO:0042802	kegg:ppu00401	Novobiocin biosynthesis	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/tyrB	PRESENT	genes/PSEPK/tyrB/tyrB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tyrB/tyrB-deep-research-asta.md
sad-I	PP_2488	Q88K05	Q88K05_PSEPK	sad-I	sad-I PP_2488	NAD+-dependent succinate semialdehyde dehydrogenase (EC 1.2.1.24)	unreviewed	1.0	1.2.1.24	GO:0004030; GO:0004777	kegg:ppu00350	Tyrosine metabolism	true	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/sad-I	PRESENT	genes/PSEPK/sad-I/sad-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/sad-I/sad-I-deep-research-asta.md
PP_2552	PP_2552	Q88JU5	Q88JU5_PSEPK	PP_2552	PP_2552	DOPA decarboxylase (EC 4.1.1.28)	unreviewed	2.0	4.1.1.28	GO:0004058; GO:0005737; GO:0006520; GO:0019752; GO:0030170	kegg:ppu00350	Tyrosine metabolism	true	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/PP_2552	PRESENT	genes/PSEPK/PP_2552/PP_2552-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2552/PP_2552-deep-research-asta.md
hpd	PP_3433	Q88HC7	Q88HC7_PSEPK	hpd	hpd PP_3433	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)	unreviewed	2.0	1.13.11.27	GO:0003868; GO:0006572; GO:0046872	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/hpd	PRESENT	genes/PSEPK/hpd/hpd-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hpd/hpd-deep-research-asta.md
peaE	PP_3463	Q88H97	Q88H97_PSEPK	peaE	peaE PP_3463	Phenylacetaldehyde dehydrogenase (EC 1.2.1.39)	unreviewed	1.0	1.2.1.39	GO:0008957	kegg:ppu00643	Styrene degradation	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/peaE	PRESENT	genes/PSEPK/peaE/peaE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/peaE/peaE-deep-research-asta.md
amaC	PP_3590	Q88GX7	Q88GX7_PSEPK	amaC	amaC PP_3590	Aminotransferase (EC 2.6.1.-)	unreviewed	2.0	2.6.1.-	GO:0004838; GO:0005829; GO:0030170; GO:0033585; GO:0042802	kegg:ppu00401	Novobiocin biosynthesis	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/amaC	PRESENT	genes/PSEPK/amaC/amaC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/amaC/amaC-deep-research-asta.md
adhP	PP_3839	Q88G86	Q88G86_PSEPK	adhP	adhP PP_3839	Short-chain alcohol dehydrogenase (EC 1.1.1.-, EC 1.1.1.1)	unreviewed	1.0	1.1.1.-; 1.1.1.1	GO:0004022; GO:0008270	kegg:ppu00626	Naphthalene degradation	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/adhP	PRESENT	genes/PSEPK/adhP/adhP-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/adhP/adhP-deep-research-asta.md
gabD-II	PP_4422	Q88EN2	Q88EN2_PSEPK	gabD-II	gabD-II PP_4422	Succinate-semialdehyde dehydrogenase (NADP+) (EC 1.2.1.79)	unreviewed	1.0	1.2.1.79	GO:0004777; GO:0009450; GO:0036243	kegg:ppu00350	Tyrosine metabolism	true	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/gabD-II	PRESENT	genes/PSEPK/gabD-II/gabD-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gabD-II/gabD-II-deep-research-asta.md
hmgC	PP_4619	Q88E49	Q88E49_PSEPK	hmgC	hmgC PP_4619	Maleylacetoacetate isomerase (EC 5.2.1.2)	unreviewed	2.0	5.2.1.2	GO:0004364; GO:0005737; GO:0006559; GO:0006749; GO:0016034	kegg:ppu00643	Styrene degradation	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/hmgC	PRESENT	genes/PSEPK/hmgC/hmgC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hmgC/hmgC-deep-research-asta.md
hmgB	PP_4620	Q88E48	Q88E48_PSEPK	hmgB	hmgB PP_4620	fumarylacetoacetase (EC 3.7.1.2)	unreviewed	2.0	3.7.1.2	GO:0004334; GO:0006559; GO:0006572; GO:0046872; GO:1902000	kegg:ppu00643	Styrene degradation	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/hmgB	PRESENT	genes/PSEPK/hmgB/hmgB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hmgB/hmgB-deep-research-asta.md
hmgA	PP_4621	Q88E47	HGD_PSEPK	hmgA	hmgA PP_4621	Homogentisate 1,2-dioxygenase (HGDO) (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)	reviewed	5.0	1.13.11.5	GO:0000976; GO:0001217; GO:0004411; GO:0005506; GO:0005737; GO:0006559; GO:0006572; GO:0032993; GO:0045892	kegg:ppu00643	Styrene degradation	false	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/hmgA	PRESENT	genes/PSEPK/hmgA/hmgA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hmgA/hmgA-deep-research-asta.md
PP_4983	PP_4983	Q88D45	Q88D45_PSEPK	PP_4983	PP_4983	Tryptophan 2-monooxygenase (EC 1.13.12.3)	unreviewed	2.0	1.13.12.3	GO:0009851; GO:0050361	kegg:ppu00350	Tyrosine metabolism	true	KEGG	ppu00350	Tyrosine metabolism	genes/PSEPK/PP_4983	PRESENT	genes/PSEPK/PP_4983/PP_4983-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4983/PP_4983-deep-research-asta.md
