suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
argH	PP_0184	P59618	ARLY_PSEPK	argH	argH PP_0184	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	reviewed	2.0	4.3.2.1	GO:0004056; GO:0005829; GO:0042450	kegg:ppu00220	Arginine biosynthesis	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/argH	PRESENT	genes/PSEPK/argH/argH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/argH/argH-deep-research-asta.md
davD	PP_0213	Q88RC0	DAVD_PSEPK	davD	davD PP_0213	Glutarate-semialdehyde dehydrogenase (EC 1.2.1.-)	reviewed	3.0	1.2.1.-	GO:0004777; GO:0005829; GO:0009450; GO:0019477; GO:0102810	kegg:ppu00350	Tyrosine metabolism	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/davD	PRESENT	genes/PSEPK/davD/davD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/davD/davD-deep-research-asta.md
davT	PP_0214	Q88RB9	DAVT_PSEPK	davT	davT PP_0214	5-aminovalerate aminotransferase DavT (EC 2.6.1.48) (5-aminovalerate transaminase) (Delta-aminovalerate aminotransferase)	reviewed	4.0	2.6.1.48	GO:0009448; GO:0019477; GO:0030170; GO:0034386; GO:0042802; GO:0047589	kegg:ppu00310	Lysine degradation	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/davT	PRESENT	genes/PSEPK/davT/davT-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/davT/davT-deep-research-asta.md
ansA	PP_0495	Q88QJ6	Q88QJ6_PSEPK	ansA	ansA PP_0495	Type 1 L-asparaginase (EC 3.5.1.1)	unreviewed	2.0	3.5.1.1	GO:0004067; GO:0005829; GO:0006520	kegg:ppu00460	Cyanoamino acid metabolism	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/ansA	PRESENT	genes/PSEPK/ansA/ansA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ansA/ansA-deep-research-asta.md
gdhA	PP_0675	Q88Q23	Q88Q23_PSEPK	gdhA	gdhA PP_0675	Glutamate dehydrogenase	unreviewed	2.0		GO:0000166; GO:0004354; GO:0005829; GO:0006537	kegg:ppu00910	Nitrogen metabolism	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/gdhA	PRESENT	genes/PSEPK/gdhA/gdhA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gdhA/gdhA-deep-research-asta.md
PP_0859	PP_0859	Q88PJ1	Q88PJ1_PSEPK	PP_0859	PP_0859	Omega-amidase YafV (EC 3.5.1.3)	unreviewed	1.0	3.5.1.3	GO:0106008	kegg:ppu00250	Alanine, aspartate and glutamate metabolism	true	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/PP_0859	PRESENT	genes/PSEPK/PP_0859/PP_0859-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0859/PP_0859-deep-research-asta.md
argG	PP_1088	P59604	ASSY_PSEPK	argG	argG PP_1088	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	reviewed	3.0	6.3.4.5	GO:0000050; GO:0000053; GO:0004055; GO:0005524; GO:0005737; GO:0006526	kegg:ppu00220	Arginine biosynthesis	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/argG	PRESENT	genes/PSEPK/argG/argG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/argG/argG-deep-research-asta.md
PP_1160	PP_1160	Q88NP7	Q88NP7_PSEPK	PP_1160	PP_1160	Asparaginase family protein	unreviewed	1.0		GO:0004067; GO:0006528	kegg:ppu00460	Cyanoamino acid metabolism	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/PP_1160	PRESENT	genes/PSEPK/PP_1160/PP_1160-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1160/PP_1160-deep-research-asta.md
nadB	PP_1426	Q88MZ2	Q88MZ2_PSEPK	nadB	nadB PP_1426	L-aspartate oxidase (EC 1.4.3.16)	unreviewed	3.0	1.4.3.16	GO:0000166; GO:0005737; GO:0008734; GO:0034628	kegg:ppu00760	Nicotinate and nicotinamide metabolism	false	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/nadB	PRESENT	genes/PSEPK/nadB/nadB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nadB/nadB-deep-research-asta.md
asnB	PP_1750	Q88M25	Q88M25_PSEPK	asnB	asnB PP_1750	asparagine synthase (glutamine-hydrolyzing) (EC 6.3.5.4)	unreviewed	2.0	6.3.5.4	GO:0004066; GO:0005524; GO:0005829; GO:0070981	kegg:ppu00250	Alanine, aspartate and glutamate metabolism	true	KEGG	ppu00250	Alanine, aspartate and glutamate metabolism	genes/PSEPK/asnB	PRESENT	genes/PSEPK/asnB/asnB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/asnB/asnB-deep-research-asta.md
