suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
aceF	PP_0338	Q88QZ6	Q88QZ6_PSEPK	aceF	aceF PP_0338	Acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	unreviewed	2.0	2.3.1.12	GO:0004742; GO:0005737; GO:0006086; GO:0016491; GO:0031405; GO:0045254	kegg:ppu00785	Lipoic acid metabolism	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/aceF	PRESENT	genes/PSEPK/aceF/aceF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aceF/aceF-deep-research-asta.md
aceE	PP_0339	Q88QZ5	Q88QZ5_PSEPK	aceE	aceE PP_0339	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	unreviewed	2.0	1.2.4.1	GO:0004739; GO:0046872	kegg:ppu00785	Lipoic acid metabolism	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/aceE	PRESENT	genes/PSEPK/aceE/aceE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aceE/aceE-deep-research-asta.md
aldB-I	PP_0545	Q88QE9	Q88QE9_PSEPK	aldB-I	aldB-I PP_0545	Aldehyde dehydrogenase (EC 1.2.1.3)	unreviewed	1.0	1.2.1.3	GO:0004029	kegg:ppu00010	Glycolysis / Gluconeogenesis	true	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/aldB-I	PRESENT	genes/PSEPK/aldB-I/aldB-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aldB-I/aldB-I-deep-research-asta.md
acoC	PP_0553	Q88QE1	Q88QE1_PSEPK	acoC	acoC PP_0553	Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system (EC 2.3.1.12)	unreviewed	1.0	2.3.1.12	GO:0004742	kegg:ppu00785	Lipoic acid metabolism	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/acoC	PRESENT	genes/PSEPK/acoC/acoC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/acoC/acoC-deep-research-asta.md
gapA	PP_1009	Q88P44	Q88P44_PSEPK	gapA	gapA PP_1009	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)	unreviewed	2.0	1.2.1.-	GO:0006006; GO:0016620; GO:0050661; GO:0051287	kegg:ppu00710	Carbon fixation by Calvin cycle	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/gapA	PRESENT	genes/PSEPK/gapA/gapA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gapA/gapA-deep-research-asta.md
glk	PP_1011	Q88P42	Q88P42_PSEPK	glk	glk PP_1011	Glucokinase (EC 2.7.1.2) (Glucose kinase)	unreviewed	2.0	2.7.1.2	GO:0004340; GO:0005524; GO:0005536; GO:0005829; GO:0006096	kegg:ppu00052	Galactose metabolism	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/glk	PRESENT	genes/PSEPK/glk/glk-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glk/glk-deep-research-asta.md
PP_1165	PP_1165	Q88NP2	Q88NP2_PSEPK	PP_1165	PP_1165	Aldose 1-epimerase	unreviewed	1.0		GO:0005975; GO:0016853; GO:0030246	kegg:ppu00052	Galactose metabolism	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/PP_1165	PRESENT	genes/PSEPK/PP_1165/PP_1165-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1165/PP_1165-deep-research-asta.md
pykA	PP_1362	Q88N54	Q88N54_PSEPK	pykA	pykA PP_1362	Pyruvate kinase (EC 2.7.1.40)	unreviewed	2.0	2.7.1.40	GO:0000287; GO:0004743; GO:0005524; GO:0016301; GO:0030955	kegg:ppu00010	Glycolysis / Gluconeogenesis	true	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/pykA	PRESENT	genes/PSEPK/pykA/pykA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pykA/pykA-deep-research-asta.md
eno	PP_1612	Q88MF9	ENO_PSEPK	eno	eno PP_1612	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	reviewed	3.0	4.2.1.11	GO:0000015; GO:0000287; GO:0004634; GO:0005576; GO:0006096; GO:0009986	kegg:ppu03018	RNA degradation	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/eno	PRESENT	genes/PSEPK/eno/eno-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/eno/eno-deep-research-asta.md
frmA	PP_1616	Q88MF5	Q88MF5_PSEPK	frmA	frmA PP_1616	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.1) (EC 1.1.1.284) (Alcohol dehydrogenase class-3) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase)	unreviewed	3.0	1.1.1.1; 1.1.1.284	GO:0004022; GO:0005829; GO:0008270; GO:0046294; GO:0080007; GO:0106321; GO:0106322	kegg:ppu00626	Naphthalene degradation	false	KEGG	ppu00010	Glycolysis / Gluconeogenesis	genes/PSEPK/frmA	PRESENT	genes/PSEPK/frmA/frmA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/frmA/frmA-deep-research-asta.md
