suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
thiL	PP_0519	Q88QH4	Q88QH4_PSEPK	thiL	thiL PP_0519	Thiamine-monophosphate kinase (TMP kinase) (Thiamine-phosphate kinase) (EC 2.7.4.16)	unreviewed	3.0	2.7.4.16	GO:0000287; GO:0005524; GO:0009030; GO:0009228; GO:0009229	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/thiL	MISSING		MISSING	MISSING	NO_FILE
dxs	PP_0527	Q88QG7	DXS_PSEPK	dxs	dxs PP_0527	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	reviewed	3.0	2.2.1.7	GO:0000287; GO:0005829; GO:0008661; GO:0009228; GO:0016114; GO:0019288; GO:0030976	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/dxs	MISSING		MISSING	MISSING	NO_FILE
thiO	PP_0612	Q88Q83	GLYOX_PSEPK	thiO	thiO PP_0612	Glycine oxidase (GO) (EC 1.4.3.19)	reviewed	5.0	1.4.3.19	GO:0005737; GO:0006520; GO:0009228; GO:0009229; GO:0043799; GO:0071949	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/thiO	PRESENT	genes/PSEPK/thiO/thiO-ai-review.yaml	CURATED	MISSING	NO_FILE
iscS	PP_0842	Q88PK8	ISCS_PSEPK	iscS	iscS PP_0842 PP0842	Cysteine desulfurase IscS (EC 2.8.1.7)	reviewed	3.0	2.8.1.7	GO:0030170; GO:0031071; GO:0044571; GO:0046872; GO:0051537; GO:1990221	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/iscS	MISSING		MISSING	MISSING	NO_FILE
adk	PP_1506	P0A136	KAD_PSEPK	adk	adk PP_1506	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	reviewed	3.0	2.7.4.3	GO:0004017; GO:0005524; GO:0005737; GO:0044209	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/adk	MISSING		MISSING	MISSING	NO_FILE
iscS-II	PP_2435	Q88K56	Q88K56_PSEPK	iscS-II	iscS-II PP_2435	cysteine desulfurase (EC 2.8.1.7)	unreviewed	2.0	2.8.1.7	GO:0031071; GO:0046872; GO:0051537	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/iscS-II	MISSING		MISSING	MISSING	NO_FILE
PP_3186	PP_3186	Q88I16	Q88I16_PSEPK	PP_3186	PP_3186	Aminopyrimidine aminohydrolase (EC 3.5.99.2)	unreviewed	2.0	3.5.99.2	GO:0005829; GO:0009228; GO:0009229; GO:0050334	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/PP_3186	MISSING		MISSING	MISSING	NO_FILE
thiD	PP_4782	Q88DP2	Q88DP2_PSEPK	thiD	thiD PP_4782	hydroxymethylpyrimidine kinase (EC 2.7.1.49)	unreviewed	2.0	2.7.1.49	GO:0005829; GO:0008902; GO:0008972; GO:0009228; GO:0009229	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/thiD	MISSING		MISSING	MISSING	NO_FILE
thiE	PP_4783	Q88DP1	THIE_PSEPK	thiE	thiE PP_4783	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	reviewed	3.0	2.5.1.3	GO:0000287; GO:0004789; GO:0005737; GO:0009228; GO:0009229	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/thiE	MISSING		MISSING	MISSING	NO_FILE
rsgA	PP_4903	Q88DC4	RSGA_PSEPK	rsgA	rsgA PP_4903	Small ribosomal subunit biogenesis GTPase RsgA (EC 3.6.1.-)	reviewed	3.0	3.6.1.-	GO:0003924; GO:0005525; GO:0005737; GO:0019843; GO:0042274; GO:0046872	kegg:ppu00730	Thiamine metabolism	true	KEGG	ppu00730	Thiamine metabolism	genes/PSEPK/rsgA	MISSING		MISSING	MISSING	NO_FILE
