suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
fur__Q88RL0	PP_0119	Q88RL0	Q88RL0_PSEPK	fur	fur PP_0119	Ferric uptake regulation protein	unreviewed	2.0		GO:0000976; GO:0003700; GO:0005829; GO:0006351; GO:0008270; GO:0045892; GO:1900376	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/fur__Q88RL0	MISSING		MISSING	MISSING	
potA	PP_0411	Q88QS7	Q88QS7_PSEPK	potA	potA PP_0411	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	unreviewed	2.0	7.6.2.11	GO:0005524; GO:0015594; GO:0016887; GO:0043190	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/potA	MISSING		MISSING	MISSING	
PP_0412	PP_0412	Q88QS6	Q88QS6_PSEPK	PP_0412	PP_0412	Polyamine ABC transporter, periplasmic polyamine-binding protein	unreviewed	1.0			kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0412	MISSING		MISSING	MISSING	
PP_0413	PP_0413	Q88QS5	Q88QS5_PSEPK	PP_0413	PP_0413	Polyamine ABC transporter, permease protein	unreviewed	1.0		GO:0005886; GO:0055085	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0413	MISSING		MISSING	MISSING	
PP_0414	PP_0414	Q88QS4	Q88QS4_PSEPK	PP_0414	PP_0414	Polyamine ABC transporter, permease protein	unreviewed	1.0		GO:0005886; GO:0055085	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0414	MISSING		MISSING	MISSING	
PP_0615	PP_0615	Q88Q80	Q88Q80_PSEPK	PP_0615	PP_0615	Branched-chain amino acid ABC transporter, ATP-binding protein	unreviewed	1.0		GO:0005524; GO:0015658; GO:0015807; GO:0016887	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0615	PRESENT	genes/PSEPK/PP_0615/PP_0615-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0615/PP_0615-deep-research-asta.md
PP_0616	PP_0616	Q88Q79	Q88Q79_PSEPK	PP_0616	PP_0616	Branched-chain amino acid ABC transporter, ATP binding protein	unreviewed	1.0		GO:0005524; GO:0005886; GO:0016887	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0616	PRESENT	genes/PSEPK/PP_0616/PP_0616-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0616/PP_0616-deep-research-asta.md
PP_0617	PP_0617	Q88Q78	Q88Q78_PSEPK	PP_0617	PP_0617	Branched-chain amino acid ABC transporter, permease protein	unreviewed	1.0		GO:0005886; GO:0015658	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0617	PRESENT	genes/PSEPK/PP_0617/PP_0617-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0617/PP_0617-deep-research-asta.md
PP_0618	PP_0618	Q88Q77	Q88Q77_PSEPK	PP_0618	PP_0618	Branched-chain amino acid ABC transporter, permease protein	unreviewed	1.0		GO:0005886; GO:0006865; GO:0022857	kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0618	PRESENT	genes/PSEPK/PP_0618/PP_0618-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0618/PP_0618-deep-research-asta.md
PP_0619	PP_0619	Q88Q76	Q88Q76_PSEPK	PP_0619	PP_0619	Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein	unreviewed	1.0			kegg:ppu02024	Quorum sensing	true	KEGG	ppu02024	Quorum sensing	genes/PSEPK/PP_0619	PRESENT	genes/PSEPK/PP_0619/PP_0619-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0619/PP_0619-deep-research-asta.md
