gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_0091	PP_0091	Q88RN8	Lipoprotein					Lipoprotein;Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_0092	PP_0092	Q88RN7	Lipoprotein					Lipoprotein;Reference proteome	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_0277	PP_0277	Q88R57	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_0677	PP_0677	Q88Q21	Lipoprotein					Lipoprotein;Reference proteome	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1204	PP_1204	Q88NK3	Lipoprotein					Lipoprotein;Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_1498	PP_1498	Q88MS1	Lipoprotein					Lipoprotein;Reference proteome	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2197	PP_2197	Q88KU2	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2252	PP_2252	Q88KN8	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2306	PP_2306	Q88KI4	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_2414	PP_2414	Q88K77	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3008	PP_3008	Q88IJ1	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
PP_3010	PP_3010	Q88II9	Lipoprotein					Reference proteome;Signal	generic_lipoprotein_signal_spillovers	Generic lipoprotein/signal-peptide spillovers	transport_envelope_spillover_boundary	NEW_OR_REUSE_BOUNDARY	CURATED	Generic lipoprotein or signal-peptide entries with little functional signal; all 30 are first-pass curated as broad membrane/envelope context in the transport/envelope spillover boundary module.	PRESENT	CURATED	PRESENT
