suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
folB	PP_0392	Q88QU4	Q88QU4_PSEPK	folB	folB PP_0392	7,8-dihydroneopterin aldolase (EC 4.1.2.25)	unreviewed	2.0	4.1.2.25	GO:0004150; GO:0005737; GO:0016853; GO:0046654; GO:0046656	kegg:ppu00790	Folate biosynthesis	true	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/folB	PRESENT	genes/PSEPK/folB/folB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/folB/folB-deep-research-asta.md
PP_0393	PP_0393	Q88QU3	Q88QU3_PSEPK	PP_0393	PP_0393	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase (EC 2.7.6.3)	unreviewed	2.0	2.7.6.3	GO:0003848; GO:0005524; GO:0016301; GO:0046654; GO:0046656	kegg:ppu00790	Folate biosynthesis	true	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/PP_0393	PRESENT	genes/PSEPK/PP_0393/PP_0393-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0393/PP_0393-deep-research-asta.md
ribAB-I	PP_0516	Q88QH7	Q88QH7_PSEPK	ribAB-I	ribAB-I ribB PP_0516	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	unreviewed	3.0	4.1.99.12	GO:0000287; GO:0003935; GO:0005829; GO:0008686; GO:0009231; GO:0030145	kegg:ppu00740	Riboflavin metabolism	false	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/ribAB-I	PRESENT	genes/PSEPK/ribAB-I/ribAB-I-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ribAB-I/ribAB-I-deep-research-asta.md
ribA	PP_0522	Q88QH1	RIBA_PSEPK	ribA	ribA PP_0522	GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)	reviewed	3.0	3.5.4.25	GO:0003935; GO:0005525; GO:0005829; GO:0008270; GO:0009231	kegg:ppu00740	Riboflavin metabolism	false	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/ribA	PRESENT	genes/PSEPK/ribA/ribA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ribA/ribA-deep-research-asta.md
queE	PP_1225	Q88NI4	Q88NI4_PSEPK	queE	queE PP_1225	7-carboxy-7-deazaguanine synthase (CDG synthase) (EC 4.3.99.3) (Queuosine biosynthesis protein QueE)	unreviewed	3.0	4.3.99.3	GO:0000287; GO:0008616; GO:0016840; GO:0051539; GO:1904047	kegg:ppu00790	Folate biosynthesis	true	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/queE	PRESENT	genes/PSEPK/queE/queE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/queE/queE-deep-research-asta.md
queC	PP_1226	Q88NI3	QUEC_PSEPK	queC	queC PP_1226	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)	reviewed	3.0	6.3.4.20	GO:0005524; GO:0008270; GO:0008616; GO:0016879	kegg:ppu00790	Folate biosynthesis	true	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/queC	PRESENT	genes/PSEPK/queC/queC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/queC/queC-deep-research-asta.md
moaC	PP_1292	Q88NC0	MOAC_PSEPK	moaC	moaC PP_1292	Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)	reviewed	3.0	4.6.1.17	GO:0006777; GO:0061799	kegg:ppu04122	Sulfur relay system	false	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/moaC	PRESENT	genes/PSEPK/moaC/moaC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/moaC/moaC-deep-research-asta.md
moaE	PP_1294	Q88NB8	Q88NB8_PSEPK	moaE	moaE PP_1294	Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MPT synthase subunit 2) (Molybdenum cofactor biosynthesis protein E) (Molybdopterin-converting factor large subunit) (Molybdopterin-converting factor subunit 2)	unreviewed	2.0	2.8.1.12	GO:0006777; GO:0030366	kegg:ppu04122	Sulfur relay system	false	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/moaE	PRESENT	genes/PSEPK/moaE/moaE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/moaE/moaE-deep-research-asta.md
folE1	PP_1823	Q88LV4	GCH11_PSEPK	folE1	folE1 PP_1823	GTP cyclohydrolase 1 1 (EC 3.5.4.16) (GTP cyclohydrolase I 1) (GTP-CH-I 1)	reviewed	3.0	3.5.4.16	GO:0003934; GO:0005525; GO:0005737; GO:0006729; GO:0006730; GO:0008270; GO:0046654	kegg:ppu00790	Folate biosynthesis	true	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/folE1	PRESENT	genes/PSEPK/folE1/folE1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/folE1/folE1-deep-research-asta.md
pabC	PP_1917	Q88LL3	Q88LL3_PSEPK	pabC	pabC PP_1917	Aminodeoxychorismate lyase (EC 4.1.3.38)	unreviewed	2.0	4.1.3.38	GO:0005829; GO:0008153; GO:0008696; GO:0030170; GO:0046656	kegg:ppu00790	Folate biosynthesis	true	KEGG	ppu00790	Folate biosynthesis	genes/PSEPK/pabC	PRESENT	genes/PSEPK/pabC/pabC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pabC/pabC-deep-research-asta.md
