suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_0024	PP_0024	Q88RV5	Q88RV5_PSEPK	PP_0024	PP_0024	Membrane-associated metal-dependent hydrolase	unreviewed	1.0		GO:0005886; GO:0009244; GO:0016776; GO:0016787	kegg:ppu00540	Lipopolysaccharide biosynthesis	false	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/PP_0024	PRESENT	genes/PSEPK/PP_0024/PP_0024-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0024/PP_0024-deep-research-asta.md
dsbA	PP_0127	Q88RK2	Q88RK2_PSEPK	dsbA	dsbA PP_0127	Thiol:disulfide interchange protein	unreviewed	2.0		GO:0015036; GO:0042597	kegg:ppu01503	Cationic antimicrobial peptide (CAMP) resistance	true	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/dsbA	PRESENT	genes/PSEPK/dsbA/dsbA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dsbA/dsbA-deep-research-asta.md
PP_0906	PP_0906	Q88PE4	Q88PE4_PSEPK	PP_0906	PP_0906	Multidrug efflux RND transporter	unreviewed	1.0		GO:0005886; GO:0042910	kegg:ppu01501	beta-Lactam resistance	false	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/PP_0906	PRESENT	genes/PSEPK/PP_0906/PP_0906-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0906/PP_0906-deep-research-asta.md
PP_0907	PP_0907	Q88PE3	Q88PE3_PSEPK	PP_0907	PP_0907	RND efflux membrane fusion protein-related protein	unreviewed	1.0		GO:0015562; GO:0030313; GO:1990281	kegg:ppu01501	beta-Lactam resistance	false	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/PP_0907	PRESENT	genes/PSEPK/PP_0907/PP_0907-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0907/PP_0907-deep-research-asta.md
phoP	PP_1186	Q88NM1	Q88NM1_PSEPK	phoP	phoP PP_1186	Two component system DNA-binding transcriptional dual regulator	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0009891; GO:0032993	kegg:ppu01503	Cationic antimicrobial peptide (CAMP) resistance	true	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/phoP	PRESENT	genes/PSEPK/phoP/phoP-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/phoP/phoP-deep-research-asta.md
phoQ	PP_1187	Q88NM0	Q88NM0_PSEPK	phoQ	phoQ PP_1187	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu01503	Cationic antimicrobial peptide (CAMP) resistance	true	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/phoQ	PRESENT	genes/PSEPK/phoQ/phoQ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/phoQ/phoQ-deep-research-asta.md
PP_1202	PP_1202	Q88NK5	Q88NK5_PSEPK	PP_1202	PP_1202	Phosphatidylglycerol lysyltransferase (EC 2.3.2.3) (Lysylphosphatidylglycerol synthase)	unreviewed	2.0	2.3.2.3	GO:0005886; GO:0006629; GO:0046677; GO:0047637; GO:0050071; GO:0055091	kegg:ppu01503	Cationic antimicrobial peptide (CAMP) resistance	true	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/PP_1202	PRESENT	genes/PSEPK/PP_1202/PP_1202-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1202/PP_1202-deep-research-asta.md
ttgB	PP_1385	Q88N31	TTGB_PSEPK	ttgB	ttgB PP_1385	Probable efflux pump membrane transporter TtgB	reviewed	2.0		GO:0005886; GO:0009636; GO:0015562; GO:0042910	kegg:ppu01501	beta-Lactam resistance	false	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/ttgB	PRESENT	genes/PSEPK/ttgB/ttgB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ttgB/ttgB-deep-research-asta.md
ttgA	PP_1386	Q88N30	TTGA_PSEPK	ttgA	ttgA PP_1386	Probable efflux pump periplasmic linker TtgA	reviewed	3.0		GO:0005886; GO:0009636; GO:0022857; GO:0042908; GO:0046677	kegg:ppu01501	beta-Lactam resistance	false	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/ttgA	PRESENT	genes/PSEPK/ttgA/ttgA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ttgA/ttgA-deep-research-asta.md
PP_1430	PP_1430	Q88MY8	Q88MY8_PSEPK	PP_1430	PP_1430	Probable periplasmic serine endoprotease DegP-like (EC 3.4.21.107) (Protease Do)	unreviewed	2.0	3.4.21.107	GO:0004252; GO:0006508; GO:0042597	kegg:ppu01503	Cationic antimicrobial peptide (CAMP) resistance	true	KEGG	ppu01503	Cationic antimicrobial peptide (CAMP) resistance	genes/PSEPK/PP_1430	PRESENT	genes/PSEPK/PP_1430/PP_1430-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1430/PP_1430-deep-research-asta.md
