suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
argH	PP_0184	P59618	ARLY_PSEPK	argH	argH PP_0184	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	reviewed	2.0	4.3.2.1	GO:0004056; GO:0005829; GO:0042450	kegg:ppu00220	Arginine biosynthesis	true	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/argH	PRESENT	genes/PSEPK/argH/argH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/argH/argH-deep-research-asta.md
aruC	PP_0372	Q88QW2	Q88QW2_PSEPK	aruC	aruC PP_0372	Acetylornithine aminotransferase 2 (EC 2.6.1.11, EC 2.6.1.13)	unreviewed	2.0	2.6.1.11; 2.6.1.13	GO:0003992; GO:0004587; GO:0030170; GO:0042802	kegg:ppu00300	Lysine biosynthesis	false	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/aruC	PRESENT	genes/PSEPK/aruC/aruC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/aruC/aruC-deep-research-asta.md
argC1	PP_0432	Q88QQ6	ARGC1_PSEPK	argC1	argC1 PP_0432	N-acetyl-gamma-glutamyl-phosphate reductase 1 (AGPR 1) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase 1) (NAGSA dehydrogenase 1)	reviewed	3.0	1.2.1.38	GO:0003942; GO:0005737; GO:0006526; GO:0051287; GO:0070401	kegg:ppu00220	Arginine biosynthesis	true	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/argC1	PRESENT	genes/PSEPK/argC1/argC1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/argC1/argC1-deep-research-asta.md
gdhA	PP_0675	Q88Q23	Q88Q23_PSEPK	gdhA	gdhA PP_0675	Glutamate dehydrogenase	unreviewed	2.0		GO:0000166; GO:0004354; GO:0005829; GO:0006537	kegg:ppu00910	Nitrogen metabolism	false	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/gdhA	PRESENT	genes/PSEPK/gdhA/gdhA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gdhA/gdhA-deep-research-asta.md
arcC	PP_0999	Q88P54	Q88P54_PSEPK	arcC	arcC PP_0999	Carbamate kinase	unreviewed	1.0		GO:0005829; GO:0008804; GO:0019546	kegg:ppu00910	Nitrogen metabolism	false	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/arcC	PRESENT	genes/PSEPK/arcC/arcC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/arcC/arcC-deep-research-asta.md
arcB	PP_1000	Q88P53	OTCC_PSEPK	arcB	arcB PP_1000	Ornithine carbamoyltransferase, catabolic (OTCase) (EC 2.1.3.3)	reviewed	3.0	2.1.3.3	GO:0004585; GO:0005737; GO:0016597; GO:0019240; GO:0042450	kegg:ppu00220	Arginine biosynthesis	true	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/arcB	PRESENT	genes/PSEPK/arcB/arcB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/arcB/arcB-deep-research-asta.md
arcA	PP_1001	Q88P52	ARCA_PSEPK	arcA	arcA PP_1001	Arginine deiminase (ADI) (EC 3.5.3.6) (Arginine dihydrolase) (AD)	reviewed	2.0	3.5.3.6	GO:0005737; GO:0016990; GO:0019546	kegg:ppu00220	Arginine biosynthesis	true	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/arcA	PRESENT	genes/PSEPK/arcA/arcA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/arcA/arcA-deep-research-asta.md
argF	PP_1079	Q88NX4	OTC_PSEPK	argF	argF PP_1079	Ornithine carbamoyltransferase (OTCase) (EC 2.1.3.3)	reviewed	3.0	2.1.3.3	GO:0004585; GO:0005737; GO:0016597; GO:0019240; GO:0042450	kegg:ppu00220	Arginine biosynthesis	true	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/argF	PRESENT	genes/PSEPK/argF/argF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/argF/argF-deep-research-asta.md
argG	PP_1088	P59604	ASSY_PSEPK	argG	argG PP_1088	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	reviewed	3.0	6.3.4.5	GO:0000050; GO:0000053; GO:0004055; GO:0005524; GO:0005737; GO:0006526	kegg:ppu00220	Arginine biosynthesis	true	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/argG	PRESENT	genes/PSEPK/argG/argG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/argG/argG-deep-research-asta.md
argJ	PP_1346	P59612	ARGJ_PSEPK	argJ	argJ PP_1346	Arginine biosynthesis bifunctional protein ArgJ [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Glutamate N-acetyltransferase (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGSase)]	reviewed	3.0	2.3.1.1; 2.3.1.35	GO:0004042; GO:0004358; GO:0005737; GO:0006526; GO:0006592	kegg:ppu00220	Arginine biosynthesis	true	KEGG	ppu00220	Arginine biosynthesis	genes/PSEPK/argJ	PRESENT	genes/PSEPK/argJ/argJ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/argJ/argJ-deep-research-asta.md
