suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
rpe	PP_0415	Q88QS3	Q88QS3_PSEPK	rpe	rpe PP_0415	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	unreviewed	3.0	5.1.3.1	GO:0004750; GO:0005737; GO:0006098; GO:0019323; GO:0046872	kegg:ppu00040	Pentose and glucuronate interconversions	false	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/rpe	PRESENT	genes/PSEPK/rpe/rpe-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/rpe/rpe-deep-research-asta.md
mdh	PP_0654	Q88Q44	MDH_PSEPK	mdh	mdh PP_0654	Probable malate dehydrogenase (EC 1.1.1.37)	reviewed	2.0	1.1.1.37	GO:0004459; GO:0006089; GO:0006099; GO:0030060	kegg:ppu00566	Sulfoquinovose metabolism	false	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/mdh	PRESENT	genes/PSEPK/mdh/mdh-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mdh/mdh-deep-research-asta.md
gapA	PP_1009	Q88P44	Q88P44_PSEPK	gapA	gapA PP_1009	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)	unreviewed	2.0	1.2.1.-	GO:0006006; GO:0016620; GO:0050661; GO:0051287	kegg:ppu00710	Carbon fixation by Calvin cycle	true	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/gapA	PRESENT	genes/PSEPK/gapA/gapA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gapA/gapA-deep-research-asta.md
ppc	PP_1505	Q88MR4	CAPP_PSEPK	ppc	ppc PP_1505	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	reviewed	2.0	4.1.1.31	GO:0000287; GO:0005829; GO:0006099; GO:0006107; GO:0008964; GO:0015977	kegg:ppu00710	Carbon fixation by Calvin cycle	true	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/ppc	PRESENT	genes/PSEPK/ppc/ppc-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ppc/ppc-deep-research-asta.md
gapB	PP_2149	Q88KZ0	Q88KZ0_PSEPK	gapB	gapB PP_2149	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)	unreviewed	2.0	1.2.1.-	GO:0006006; GO:0016620; GO:0050661; GO:0051287	kegg:ppu00710	Carbon fixation by Calvin cycle	true	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/gapB	PRESENT	genes/PSEPK/gapB/gapB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gapB/gapB-deep-research-asta.md
tal	PP_2168	Q88KX1	TAL_PSEPK	tal	tal PP_2168	Transaldolase (EC 2.2.1.2)	reviewed	3.0	2.2.1.2	GO:0004801; GO:0005829; GO:0005975; GO:0006098	kegg:ppu00710	Carbon fixation by Calvin cycle	true	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/tal	PRESENT	genes/PSEPK/tal/tal-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tal/tal-deep-research-asta.md
tpiA	PP_4715	Q88DV4	TPIS_PSEPK	tpiA	tpiA PP_4715	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	reviewed	3.0	5.3.1.1	GO:0004807; GO:0005829; GO:0006094; GO:0006096; GO:0019563; GO:0046166	kegg:ppu00562	Inositol phosphate metabolism	false	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/tpiA	PRESENT	genes/PSEPK/tpiA/tpiA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tpiA/tpiA-deep-research-asta.md
fba	PP_4960	Q88D67	Q88D67_PSEPK	fba	fba PP_4960	Fructose-1,6-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	unreviewed	2.0	4.1.2.13	GO:0004332; GO:0006096; GO:0008270	kegg:ppu00710	Carbon fixation by Calvin cycle	true	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/fba	PRESENT	genes/PSEPK/fba/fba-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fba/fba-deep-research-asta.md
pgk	PP_4963	Q88D64	PGK_PSEPK	pgk	pgk PP_4963	Phosphoglycerate kinase (EC 2.7.2.3)	reviewed	3.0	2.7.2.3	GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0043531	kegg:ppu00710	Carbon fixation by Calvin cycle	true	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/pgk	PRESENT	genes/PSEPK/pgk/pgk-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pgk/pgk-deep-research-asta.md
tktA	PP_4965	Q88D62	Q88D62_PSEPK	tktA	tktA PP_4965	Transketolase (EC 2.2.1.1)	unreviewed	3.0	2.2.1.1	GO:0004802; GO:0005829; GO:0009052; GO:0046872	kegg:ppu00710	Carbon fixation by Calvin cycle	true	KEGG	ppu00710	Carbon fixation by Calvin cycle	genes/PSEPK/tktA	PRESENT	genes/PSEPK/tktA/tktA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/tktA/tktA-deep-research-asta.md
