gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_0656	PP_0656	Q88Q42	Glutamate/aspartate import permease protein GltK		GO:0006865; GO:0022857; GO:0043190	IPR010065;IPR043429;IPR000515;IPR035906;	PF00528;	Amino-acid transport;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_0657	PP_0657	Q88Q41	Amino acid ABC transporter, periplasmic amino acid-binding protein		GO:0030313	IPR018313;IPR001638;	PF00497;	Reference proteome;Signal	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_2384	PP_2384	Q88KA6	Branched-chain amino acid ABC transporter			IPR008407;	PF05437;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_3593	PP_3593	Q88GX4	Amino acid ABC transporter, periplasmic binding protein		GO:0030313	IPR018313;IPR001638;	PF00497;	Reference proteome;Signal	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_3594	PP_3594	Q88GX3	Amino acid ABC transporter, membrane protein		GO:0006865; GO:0022857; GO:0043190	IPR010065;IPR051613;IPR000515;IPR035906;	PF00528;	Amino-acid transport;Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_3595	PP_3595	Q88GX2	Arginine ABC transporter permease protein ArtM		GO:0006865; GO:0022857; GO:0043190	IPR010065;IPR043429;IPR000515;IPR035906;	PF00528;	Amino-acid transport;Cell inner membrane;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_4426	PP_4426	Q88EM8	Amino acid ABC transporter, permease protein		GO:0006865; GO:0022857; GO:0043190	IPR010065;IPR043429;IPR014341;IPR000515;IPR035906;	PF00528;	Amino-acid transport;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_4427	PP_4427	Q88EM7	Amino acid ABC transporter, permease protein		GO:0006865; GO:0022857; GO:0043190	IPR010065;IPR043429;IPR014342;IPR000515;IPR035906;	PF00528;	Amino-acid transport;Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_4428	PP_4428	Q88EM6	Amino acid ABC transporter, periplasmic amino acid-binding protein		GO:0033294; GO:0051470	IPR014337;IPR001638;	PF00497;	Reference proteome;Signal	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
PP_4748	PP_4748	Q88DS5	Amino acid ABC transporter, periplasmic amino acid-binding protein			IPR001638;	PF00497;	Reference proteome;Signal	amino_acid_peptide_polyamine_abc_importers	Amino-acid, peptide, and polyamine ABC importers	amino_acid_peptide_polyamine_abc_transport_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 15 amino-acid, ectoine/osmoprotectant, and related ABC importer components. The new boundary module separates Glt/Gln-like permease/binding-protein pairs, arginine/amino-acid permeases, EhuB/EhuC/EhuD ectoine-family components, a branched-chain amino-acid membrane component, and a PP_4748-PP_4751 binding/permease/ATPase importer. PP_5024 ion-channel rows were modified toward ABC amino-acid importer context.	PRESENT	CURATED	PRESENT
