gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_0033	PP_0033	Q88RU6	Undecaprenyl-glycosyl transferase		GO:0000030; GO:0005886; GO:0006493; GO:0009103; GO:0010041; GO:0016763	IPR003342;IPR050297;	PF02366;	Cell membrane;Glycosyltransferase;Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_0034	PP_0034	Q88RU5	Bactoprenol glycosyl-transferase from phage origin		GO:0005886; GO:0016757	IPR001173;IPR050256;IPR029044;	PF00535;	Glycosyltransferase;Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_0035	PP_0035	Q88RU4	Bactoprenol-linked glycose transferase		GO:0000271; GO:0005886; GO:0016740	IPR051401;IPR007267;	PF04138;	Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
yceG	PP_1918	Q88LL2	Endolytic murein transglycosylase (EC 4.2.2.29) (Peptidoglycan lytic transglycosylase) (Peptidoglycan polymerization terminase)	4.2.2.29	GO:0005886; GO:0008932; GO:0009252; GO:0071555	IPR003770;	PF02618;	Cell inner membrane;Cell membrane;Cell wall biogenesis/degradation;Lyase;Membrane;Reference proteome;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_3127	PP_3127	Q88I74	Exopolysaccharide transport protein		GO:0004713; GO:0005886	IPR050445;IPR003856;	PF02706;	Cell membrane;Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_3131	PP_3131	Q88I70	O-antigen ligase-related domain-containing protein		GO:0016020	IPR007016;IPR051533;	PF04932;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_3132	PP_3132	Q88I69	Polysaccharide transporter		GO:0005886	IPR050833;	PF13440;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_3135	PP_3135	Q88I66	Glycosyl transferase		GO:0016740	IPR001173;IPR029044;	PF00535;	Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_3137	PP_3137	Q88I64	Glycosyl transferase, group 2 family protein		GO:0016740	IPR001173;IPR029044;	PF00535;	Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
PP_3140	PP_3140	Q88I61	Glycosyl transferase, group 2 family protein		GO:0016740	IPR050256;IPR029044;	PF13641;	Membrane;Reference proteome;Transferase;Transmembrane;Transmembrane helix	envelope_polysaccharide_export_and_flippase_context	Envelope polysaccharide export and flippase context	envelope_polysaccharide_export_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 13 envelope polysaccharide export/flippase-context genes. The new boundary module separates ArnT/GtrA and bactoprenol-linked glycan transfer context, Wzz/Wzy/O-antigen and polysaccharide export context, Wzy O-antigen polymerase, and peptidoglycan or unresolved transglycosylase side nodes.	PRESENT	CURATED	PRESENT
