suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
pntB	PP_0155	Q88RH4	Q88RH4_PSEPK	pntB	pntB PP_0155	NAD(P) transhydrogenase subunit beta (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit beta)	unreviewed	2.0	7.1.1.1	GO:0005886; GO:0008750; GO:0016491; GO:0050661	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/pntB	PRESENT	genes/PSEPK/pntB/pntB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pntB/pntB-deep-research-asta.md
pntAA	PP_0156	A0A140FVX4	A0A140FVX4_PSEPK	pntAA	pntAA PP_0156	NAD(P) transhydrogenase subunit alpha part 1 (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit alpha 1) (Pyridine nucleotide transhydrogenase subunit alpha 1)	unreviewed	2.0	7.1.1.1	GO:0005886; GO:0006740; GO:0008750; GO:0016491; GO:0050661	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/pntAA	PRESENT	genes/PSEPK/pntAA/pntAA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pntAA/pntAA-deep-research-asta.md
davD	PP_0213	Q88RC0	DAVD_PSEPK	davD	davD PP_0213	Glutarate-semialdehyde dehydrogenase (EC 1.2.1.-)	reviewed	3.0	1.2.1.-	GO:0004777; GO:0005829; GO:0009450; GO:0019477; GO:0102810	kegg:ppu00350	Tyrosine metabolism	false	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/davD	PRESENT	genes/PSEPK/davD/davD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/davD/davD-deep-research-asta.md
nadC	PP_0787	Q88PR1	Q88PR1_PSEPK	nadC	nadC PP_0787	Probable nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19) (Quinolinate phosphoribosyltransferase [decarboxylating])	unreviewed	3.0	2.4.2.19	GO:0004514; GO:0005737; GO:0009435; GO:0034213	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/nadC	PRESENT	genes/PSEPK/nadC/nadC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nadC/nadC-deep-research-asta.md
nadA	PP_1231	Q88NH8	Q88NH8_PSEPK	nadA	nadA PP_1231	Quinolinate synthase (EC 2.5.1.72)	unreviewed	2.0	2.5.1.72	GO:0005829; GO:0008987; GO:0034628; GO:0046872; GO:0051539	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/nadA	PRESENT	genes/PSEPK/nadA/nadA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nadA/nadA-deep-research-asta.md
ushA	PP_1414	Q88N04	Q88N04_PSEPK	ushA	ushA PP_1414	5'-nucleotidase-2',3'-cyclic phosphodiesterase (EC 3.1.3.5, EC 3.1.4.16, EC 3.6.1.45)	unreviewed	2.0	3.1.3.5; 3.1.4.16; 3.6.1.45	GO:0000166; GO:0008253; GO:0008663; GO:0008768; GO:0009166; GO:0030288; GO:0046872	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/ushA	PRESENT	genes/PSEPK/ushA/ushA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ushA/ushA-deep-research-asta.md
nadB	PP_1426	Q88MZ2	Q88MZ2_PSEPK	nadB	nadB PP_1426	L-aspartate oxidase (EC 1.4.3.16)	unreviewed	3.0	1.4.3.16	GO:0000166; GO:0005737; GO:0008734; GO:0034628	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/nadB	PRESENT	genes/PSEPK/nadB/nadB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/nadB/nadB-deep-research-asta.md
surE	PP_1620	Q88MF1	SURE_PSEPK	surE	surE PP_1620	5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase)	reviewed	3.0	3.1.3.5	GO:0000166; GO:0004309; GO:0005737; GO:0008253; GO:0008254; GO:0046872	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/surE	PRESENT	genes/PSEPK/surE/surE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/surE/surE-deep-research-asta.md
pncC	PP_1628	Q88ME5	Q88ME5_PSEPK	pncC	pncC PP_1628	NMN amidohydrolase (EC 3.5.1.42)	unreviewed	1.0	3.5.1.42	GO:0019159	kegg:ppu00760	Nicotinate and nicotinamide metabolism	true	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/pncC	PRESENT	genes/PSEPK/pncC/pncC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pncC/pncC-deep-research-asta.md
mazG	PP_1657	Q88MB7	Q88MB7_PSEPK	mazG	mazG PP_1657	Nucleoside triphosphate pyrophosphohydrolase (EC 3.6.1.8)	unreviewed	2.0	3.6.1.8	GO:0006203; GO:0006950; GO:0046047; GO:0046052; GO:0046061; GO:0046076; GO:0046081; GO:0047693	kegg:ppu00770	Pantothenate and CoA biosynthesis	false	KEGG	ppu00760	Nicotinate and nicotinamide metabolism	genes/PSEPK/mazG	PRESENT	genes/PSEPK/mazG/mazG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mazG/mazG-deep-research-asta.md
