suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
pbpC	PP_0572	Q88QC2	Q88QC2_PSEPK	pbpC	pbpC PP_0572	peptidoglycan glycosyltransferase (EC 2.4.99.28)	unreviewed	2.0	2.4.99.28	GO:0004180; GO:0006508; GO:0008658; GO:0008955; GO:0009252; GO:0030288	kegg:ppu00550	Peptidoglycan biosynthesis	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/pbpC	PRESENT	genes/PSEPK/pbpC/pbpC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pbpC/pbpC-deep-research-asta.md
murJ	PP_0601	Q88Q94	Q88Q94_PSEPK	murJ	murJ PP_0601	Probable lipid II flippase MurJ	unreviewed	2.0		GO:0005886; GO:0008360; GO:0009252; GO:0015648; GO:0034204; GO:0071555	unipathway:UPA00219	UniPathway UPA00219	true	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/murJ	PRESENT	genes/PSEPK/murJ/murJ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/murJ/murJ-deep-research-asta.md
murI	PP_0736	Q88PW2	MURI_PSEPK	murI	murI PP_0736	Glutamate racemase (EC 5.1.1.3)	reviewed	2.0	5.1.1.3	GO:0008360; GO:0008881; GO:0009252; GO:0071555	kegg:ppu00470	D-Amino acid metabolism	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/murI	PRESENT	genes/PSEPK/murI/murI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/murI/murI-deep-research-asta.md
murA	PP_0964	Q88P88	MURA_PSEPK	murA	murA PP_0964	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)	reviewed	3.0	2.5.1.7	GO:0005737; GO:0008360; GO:0008760; GO:0009252; GO:0019277; GO:0051301; GO:0071555	kegg:ppu00550	Peptidoglycan biosynthesis	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/murA	PRESENT	genes/PSEPK/murA/murA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/murA/murA-deep-research-asta.md
ftsI	PP_1331	Q88N82	Q88N82_PSEPK	ftsI	ftsI PP_1331	Peptidoglycan D,D-transpeptidase FtsI (EC 3.4.16.4) (Penicillin-binding protein 3) (PBP-3)	unreviewed	3.0	3.4.16.4	GO:0000917; GO:0005886; GO:0006508; GO:0008360; GO:0008658; GO:0008955; GO:0009002; GO:0009252; GO:0043093; GO:0071555	kegg:ppu01501	beta-Lactam resistance	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/ftsI	PRESENT	genes/PSEPK/ftsI/ftsI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ftsI/ftsI-deep-research-asta.md
murE	PP_1332	Q88N81	MURE_PSEPK	murE	murE PP_1332	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	reviewed	4.0	6.3.2.13	GO:0000287; GO:0005524; GO:0005737; GO:0008360; GO:0008765; GO:0009252; GO:0051301; GO:0071555	kegg:ppu00300	Lysine biosynthesis	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/murE	PRESENT	genes/PSEPK/murE/murE-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/murE/murE-deep-research-asta.md
murF	PP_1333	Q88N80	Q88N80_PSEPK	murF	murF PP_1333	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme)	unreviewed	3.0	6.3.2.10	GO:0005524; GO:0005737; GO:0008360; GO:0008766; GO:0009252; GO:0047480; GO:0051301; GO:0071555	kegg:ppu01502	Vancomycin resistance	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/murF	PRESENT	genes/PSEPK/murF/murF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/murF/murF-deep-research-asta.md
mraY	PP_1334	Q88N79	MRAY_PSEPK	mraY	mraY PP_1334	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	reviewed	3.0	2.7.8.13	GO:0005886; GO:0008360; GO:0008963; GO:0009252; GO:0046872; GO:0051301; GO:0051992; GO:0071555	kegg:ppu01502	Vancomycin resistance	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/mraY	PRESENT	genes/PSEPK/mraY/mraY-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mraY/mraY-deep-research-asta.md
murD	PP_1335	Q88N78	MURD_PSEPK	murD	murD PP_1335	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	reviewed	3.0	6.3.2.9	GO:0005524; GO:0005737; GO:0008360; GO:0008764; GO:0009252; GO:0051301; GO:0071555	kegg:ppu00470	D-Amino acid metabolism	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/murD	PRESENT	genes/PSEPK/murD/murD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/murD/murD-deep-research-asta.md
ftsW	PP_1336	Q88N77	Q88N77_PSEPK	ftsW	ftsW PP_1336	Probable peptidoglycan glycosyltransferase FtsW (PGT) (EC 2.4.99.28) (Cell division protein FtsW) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase)	unreviewed	3.0	2.4.99.28	GO:0005886; GO:0008360; GO:0008955; GO:0009252; GO:0015648; GO:0032153; GO:0043093; GO:0071555	kegg:ppu00550	Peptidoglycan biosynthesis	false	UniPathway	UPA00219	UniPathway UPA00219	genes/PSEPK/ftsW	PRESENT	genes/PSEPK/ftsW/ftsW-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ftsW/ftsW-deep-research-asta.md
