suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
fliY	PP_0227	Q88RA6	Q88RA6_PSEPK	fliY	fliY PP_0227	Periplasmic cystine-binding protein	unreviewed	1.0		GO:0015276; GO:0016020	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliY	PRESENT	genes/PSEPK/fliY/fliY-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fliY/fliY-deep-research-asta.md
rpoD	PP_0387	Q88QU7	Q88QU7_PSEPK	rpoD	rpoD PP_0387	RNA polymerase sigma factor RpoD (Sigma-70)	unreviewed	2.0		GO:0003677; GO:0005737; GO:0006352; GO:0016987	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/rpoD	PRESENT	genes/PSEPK/rpoD/rpoD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/rpoD/rpoD-deep-research-asta.md
rpoN	PP_0952	P0A171	RP54_PSEPK	rpoN	rpoN ntrA PP_0952	RNA polymerase sigma-54 factor	reviewed	4.0		GO:0000428; GO:0000976; GO:0001216; GO:0006352; GO:0016779; GO:0016987; GO:0032993; GO:0042802; GO:0045893	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/rpoN	PRESENT	genes/PSEPK/rpoN/rpoN-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/rpoN/rpoN-deep-research-asta.md
PP_1087	PP_1087	Q88NW6	Q88NW6_PSEPK	PP_1087	PP_1087	Outer membrane protein, OmpA family	unreviewed	1.0		GO:0016020	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/PP_1087	PRESENT	genes/PSEPK/PP_1087/PP_1087-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1087/PP_1087-deep-research-asta.md
PP_4335	PP_4335	Q88EW7	Q88EW7_PSEPK	PP_4335	PP_4335	Flagellar motor protein	unreviewed	1.0		GO:0005886	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/PP_4335	PRESENT	genes/PSEPK/PP_4335/PP_4335-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4335/PP_4335-deep-research-asta.md
PP_4336	PP_4336	Q88EW6	Q88EW6_PSEPK	PP_4336	PP_4336	Flagellar motor rotation protein	unreviewed	1.0		GO:0005886; GO:0006935; GO:0015031; GO:0071978	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/PP_4336	PRESENT	genes/PSEPK/PP_4336/PP_4336-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4336/PP_4336-deep-research-asta.md
fliA	PP_4341	Q88EW1	Q88EW1_PSEPK	fliA	fliA PP_4341	RNA polymerase sigma factor FliA (RNA polymerase sigma factor for flagellar operon) (Sigma F) (Sigma-28)	unreviewed	2.0		GO:0003677; GO:0003899; GO:0005737; GO:0006352; GO:0016987	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliA	PRESENT	genes/PSEPK/fliA/fliA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fliA/fliA-deep-research-asta.md
flhA	PP_4344	Q88EV8	Q88EV8_PSEPK	flhA	flhA PP_4344	Flagellar biosynthesis protein FlhA	unreviewed	2.0		GO:0005886; GO:0009306; GO:0044780	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/flhA	PRESENT	genes/PSEPK/flhA/flhA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/flhA/flhA-deep-research-asta.md
flhB	PP_4352	Q88EV1	Q88EV1_PSEPK	flhB	flhB PP_4352	Flagellar biosynthetic protein FlhB	unreviewed	2.0		GO:0005886; GO:0009306; GO:0044780	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/flhB	PRESENT	genes/PSEPK/flhB/flhB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/flhB/flhB-deep-research-asta.md
fliR	PP_4353	Q88EV0	Q88EV0_PSEPK	fliR	fliR PP_4353	Flagellar biosynthetic protein FliR	unreviewed	2.0		GO:0005886; GO:0006605; GO:0009425; GO:0044780	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliR	PRESENT	genes/PSEPK/fliR/fliR-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fliR/fliR-deep-research-asta.md
