suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
gcdH	PP_0158	Q88RH2	Q88RH2_PSEPK	gcdH	gcdH PP_0158	glutaryl-CoA dehydrogenase (ETF) (EC 1.3.8.6)	unreviewed	2.0	1.3.8.6	GO:0000062; GO:0004361; GO:0033539; GO:0046949; GO:0050660	kegg:ppu00380	Tryptophan metabolism	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/gcdH	PRESENT	genes/PSEPK/gcdH/gcdH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/gcdH/gcdH-deep-research-asta.md
PP_0582	PP_0582	Q88QB2	Q88QB2_PSEPK	PP_0582	PP_0582	Thiolase family protein	unreviewed	1.0		GO:0003988; GO:0005829	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_0582	PRESENT	genes/PSEPK/PP_0582/PP_0582-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0582/PP_0582-deep-research-asta.md
fdx	PP_0847	Q88PK3	Q88PK3_PSEPK	fdx	fdx PP_0847	2Fe-2S ferredoxin	unreviewed	2.0		GO:0005829; GO:0009055; GO:0046872; GO:0051537; GO:0140647	kegg:ppu00362	Benzoate degradation	true	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/fdx	PRESENT	genes/PSEPK/fdx/fdx-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fdx/fdx-deep-research-asta.md
PP_1218	PP_1218	Q88NI9	Q88NI9_PSEPK	PP_1218	PP_1218	Acyl-CoA thioesterase (EC 3.1.2.-)	unreviewed	1.0	3.1.2.-	GO:0047617	kegg:ppu00130	Ubiquinone and other terpenoid-quinone biosynthesis	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_1218	PRESENT	genes/PSEPK/PP_1218/PP_1218-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1218/PP_1218-deep-research-asta.md
pcaF-I	PP_1377	Q88N39	Q88N39_PSEPK	pcaF-I	pcaF-I PP_1377	Beta-ketoadipyl-CoA thiolase (EC 2.3.1.174) (3-oxoadipyl-CoA thiolase)	unreviewed	2.0	2.3.1.174	GO:0019619; GO:0033812	kegg:ppu00362	Benzoate degradation	true	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/pcaF	PRESENT	genes/PSEPK/pcaF/pcaF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pcaF/pcaF-deep-research-asta.md
pcaB	PP_1379	Q88N37	Q88N37_PSEPK	pcaB	pcaB PP_1379	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	unreviewed	2.0	5.5.1.2	GO:0016829; GO:0019619; GO:0047472	kegg:ppu01220	Degradation of aromatic compounds	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/pcaB	PRESENT	genes/PSEPK/pcaB/pcaB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pcaB/pcaB-deep-research-asta.md
pcaD	PP_1380	Q88N36	Q88N36_PSEPK	pcaD	pcaD PP_1380	3-oxoadipate enol-lactonase 2 (EC 3.1.1.24)	unreviewed	1.0	3.1.1.24	GO:0042952; GO:0047570	kegg:ppu01220	Degradation of aromatic compounds	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/pcaD	PRESENT	genes/PSEPK/pcaD/pcaD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pcaD/pcaD-deep-research-asta.md
pcaC	PP_1381	Q88N35	Q88N35_PSEPK	pcaC	pcaC PP_1381	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	unreviewed	1.0	4.1.1.44	GO:0047575; GO:0051920	kegg:ppu01220	Degradation of aromatic compounds	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/pcaC	PRESENT	genes/PSEPK/pcaC/pcaC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pcaC/pcaC-deep-research-asta.md
PP_1791	PP_1791	Q88LY5	Q88LY5_PSEPK	PP_1791	PP_1791	Aldolase/synthase	unreviewed	1.0		GO:0003852; GO:0009098	kegg:ppu00621	Dioxin degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_1791	PRESENT	genes/PSEPK/PP_1791/PP_1791-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1791/PP_1791-deep-research-asta.md
PP_1950	PP_1950	Q88LI2	Q88LI2_PSEPK	PP_1950	PP_1950	Cytochrome P450	unreviewed	1.0		GO:0004497; GO:0005506; GO:0016705; GO:0020037	kegg:ppu00362	Benzoate degradation	true	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_1950	PRESENT	genes/PSEPK/PP_1950/PP_1950-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_1950/PP_1950-deep-research-asta.md
fadA__Q88L84	PP_2051	Q88L84	Q88L84_PSEPK	fadA	fadA PP_2051	3-ketoacyl-CoA thiolase (Thiolase I) (EC 2.3.1.16)	unreviewed	2.0	2.3.1.16	GO:0005737; GO:0006635; GO:0010124; GO:0033812	kegg:ppu00592	alpha-Linolenic acid metabolism	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/fadA__Q88L84	PRESENT	genes/PSEPK/fadA__Q88L84/fadA__Q88L84-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadA__Q88L84/fadA__Q88L84-deep-research-asta.md
fadB	PP_2136	Q88L02	FADB_PSEPK	fadB	fadB PP_2136	Fatty acid oxidation complex subunit alpha [Includes: Enoyl-CoA hydratase/Delta(3)-cis-Delta(2)-trans-enoyl-CoA isomerase/3-hydroxybutyryl-CoA epimerase (EC 4.2.1.17) (EC 5.1.2.3) (EC 5.3.3.8); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]	reviewed	5.0	1.1.1.35; 4.2.1.17; 5.1.2.3; 5.3.3.8	GO:0004165; GO:0006635; GO:0008692; GO:0016509; GO:0018812; GO:0036125; GO:0070403	kegg:ppu00930	Caprolactam degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/fadB	PRESENT	genes/PSEPK/fadB/fadB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadB/fadB-deep-research-asta.md
fadA__Q88L01	PP_2137	Q88L01	FADA_PSEPK	fadA	fadA PP_2137	3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase) (Fatty acid oxidation complex subunit beta)	reviewed	3.0	2.3.1.16	GO:0003988; GO:0005737; GO:0006635; GO:0010124	kegg:ppu00592	alpha-Linolenic acid metabolism	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/fadA__Q88L01	PRESENT	genes/PSEPK/fadA__Q88L01/fadA__Q88L01-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fadA__Q88L01/fadA__Q88L01-deep-research-asta.md
PP_2215	PP_2215	Q88KS4	Q88KS4_PSEPK	PP_2215	PP_2215	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	unreviewed	2.0	2.3.1.9	GO:0003985; GO:0033812; GO:0044281	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_2215	PRESENT	genes/PSEPK/PP_2215/PP_2215-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2215/PP_2215-deep-research-asta.md
PP_2217	PP_2217	Q88KS2	Q88KS2_PSEPK	PP_2217	PP_2217	enoyl-CoA hydratase (EC 4.2.1.17)	unreviewed	2.0	4.2.1.17	GO:0006635; GO:0018812	kegg:ppu00930	Caprolactam degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_2217	PRESENT	genes/PSEPK/PP_2217/PP_2217-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2217/PP_2217-deep-research-asta.md
PP_2504	PP_2504	Q88JY9	Q88JY9_PSEPK	PP_2504	PP_2504	2-hydroxymuconate tautomerase (EC 5.3.2.6) (4-oxalocrotonate tautomerase)	unreviewed	2.0	5.3.2.6	GO:0016853	kegg:ppu00621	Dioxin degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_2504	PRESENT	genes/PSEPK/PP_2504/PP_2504-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2504/PP_2504-deep-research-asta.md
galD	PP_2513	Q88JY0	GALD_PSEPK	galD	galD PP_2513	4-oxalomesaconate tautomerase (EC 5.3.2.8) (Gallate degradation protein D)	reviewed	3.0	5.3.2.8	GO:0016863; GO:0019396	kegg:ppu00362	Benzoate degradation	true	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/galD	PRESENT	genes/PSEPK/galD/galD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/galD/galD-deep-research-asta.md
galC	PP_2514	Q88JX9	GALC_PSEPK	galC	galC PP_2514	4-carboxy-4-hydroxy-2-oxoadipic acid aldolase (CHA aldolase) (EC 4.1.3.17) (Gallate degradation protein C)	reviewed	4.0	4.1.3.17	GO:0016833; GO:0019396; GO:0046872; GO:0047443	kegg:ppu00660	C5-Branched dibasic acid metabolism	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/galC	PRESENT	genes/PSEPK/galC/galC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/galC/galC-deep-research-asta.md
galB	PP_2515	Q88JX8	GALB_PSEPK	galB	galB PP_2515	4-oxalmesaconate hydratase (OMA hydratase) (EC 4.2.1.83) (Gallate degradation protein B)	reviewed	4.0	4.2.1.83	GO:0016811; GO:0019396; GO:0046872; GO:0047584	kegg:ppu00362	Benzoate degradation	true	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/galB	PRESENT	genes/PSEPK/galB/galB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/galB/galB-deep-research-asta.md
benA	PP_3161	Q88I40	Q88I40_PSEPK	benA	benA PP_3161	Benzoate 1,2-dioxygenase subunit alpha (EC 1.14.12.10)	unreviewed	1.0	1.14.12.10	GO:0005506; GO:0018623; GO:0051537	kegg:ppu00622	Xylene degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/bena	PRESENT	genes/PSEPK/bena/bena-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/bena/benA-deep-research-asta.md
benB	PP_3162	Q88I39	Q88I39_PSEPK	benB	benB PP_3162	Benzoate 1,2-dioxygenase subunit beta (EC 1.14.12.10)	unreviewed	1.0	1.14.12.10	GO:0018623; GO:0019380	kegg:ppu00622	Xylene degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/benB	PRESENT	genes/PSEPK/benB/benB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/benB/benB-deep-research-asta.md
benC	PP_3163	Q88I38	Q88I38_PSEPK	benC	benC PP_3163	Benzoate 1,2-dioxygenase electron transfer component (EC 1.14.12.10, EC 1.18.1.3)	unreviewed	1.0	1.14.12.10; 1.18.1.3	GO:0008860; GO:0018623; GO:0051537	kegg:ppu00622	Xylene degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/benC	PRESENT	genes/PSEPK/benC/benC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/benC/benC-deep-research-asta.md
benD	PP_3164	Q88I37	Q88I37_PSEPK	benD	benD PP_3164	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase (EC 1.3.1.25)	unreviewed	1.0	1.3.1.25	GO:0016616; GO:0030497; GO:0047116	kegg:ppu00622	Xylene degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/benD	PRESENT	genes/PSEPK/benD/benD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/benD/benD-deep-research-asta.md
catA-II	PP_3166	Q88I35	Q88I35_PSEPK	catA-II	catA-II PP_3166	catechol 1,2-dioxygenase (EC 1.13.11.1)	unreviewed	2.0	1.13.11.1	GO:0008199; GO:0018576; GO:0019614; GO:0042952	kegg:ppu00361	Chlorocyclohexane and chlorobenzene degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/catA-II	PRESENT	genes/PSEPK/catA-II/catA-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/catA-II/catA-II-deep-research-asta.md
paaJ	PP_3280	Q88HS3	Q88HS3_PSEPK	paaJ	paaJ PP_3280	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase (EC 2.3.1.-, EC 2.3.1.174)	unreviewed	2.0	2.3.1.-; 2.3.1.174	GO:0005737; GO:0006635; GO:0010124; GO:0019619; GO:0033812	kegg:ppu00362	Benzoate degradation	true	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/paaJ	PRESENT	genes/PSEPK/paaJ/paaJ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/paaJ/paaJ-deep-research-asta.md
paaH	PP_3282	Q88HS1	Q88HS1_PSEPK	paaH	paaH PP_3282	3-hydroxyadipyl-CoA dehydrogenase (EC 1.1.1.35)	unreviewed	2.0	1.1.1.35	GO:0003857; GO:0006635; GO:0008691; GO:0010124; GO:0070403	kegg:ppu00360	Phenylalanine metabolism	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/paaH	PRESENT	genes/PSEPK/paaH/paaH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/paaH/paaH-deep-research-asta.md
paaF	PP_3284	Q88HR9	Q88HR9_PSEPK	paaF	paaF PP_3284	Enoyl-CoA hydratase-isomerase (EC 4.2.1.17)	unreviewed	1.0	4.2.1.17	GO:0004300; GO:0006635	kegg:ppu00930	Caprolactam degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/paaF	PRESENT	genes/PSEPK/paaF/paaF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/paaF/paaF-deep-research-asta.md
PP_3355	PP_3355	Q88HK1	Q88HK1_PSEPK	PP_3355	PP_3355	Beta-ketothiolase	unreviewed	1.0		GO:0003985; GO:0006635	kegg:ppu00900	Terpenoid backbone biosynthesis	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_3355	PRESENT	genes/PSEPK/PP_3355/PP_3355-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3355/PP_3355-deep-research-asta.md
pobA	PP_3537	Q88H28	Q88H28_PSEPK	pobA	pobA PP_3537	4-hydroxybenzoate 3-monooxygenase (EC 1.14.13.2)	unreviewed	1.0	1.14.13.2	GO:0018659; GO:0043639; GO:0071949	kegg:ppu01220	Degradation of aromatic compounds	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/pobA	PRESENT	genes/PSEPK/pobA/pobA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pobA/pobA-deep-research-asta.md
PP_3648	PP_3648	Q88GS0	Q88GS0_PSEPK	PP_3648	PP_3648	Carboxymuconolactone decarboxylase family protein	unreviewed	1.0		GO:0051920	kegg:ppu01220	Degradation of aromatic compounds	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/PP_3648	PRESENT	genes/PSEPK/PP_3648/PP_3648-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3648/PP_3648-deep-research-asta.md
catA-I	PP_3713	Q88GK8	Q88GK8_PSEPK	catA-I	catA-I PP_3713	catechol 1,2-dioxygenase (EC 1.13.11.1)	unreviewed	2.0	1.13.11.1	GO:0008199; GO:0018576; GO:0019614; GO:0042952	kegg:ppu00361	Chlorocyclohexane and chlorobenzene degradation	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/catA	PRESENT	genes/PSEPK/catA/catA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/catA/catA-deep-research-asta.md
catC	PP_3714	Q88GK7	Q88GK7_PSEPK	catC	catC PP_3714	Muconolactone Delta-isomerase (MIase) (EC 5.3.3.4)	unreviewed	2.0	5.3.3.4	GO:0016159; GO:0042952	kegg:ppu01220	Degradation of aromatic compounds	false	KEGG	ppu00362	Benzoate degradation	genes/PSEPK/catC	PRESENT	genes/PSEPK/catC/catC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/catC/catC-deep-research-asta.md
