suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
dnaN	PP_0011	P0A120	DPO3B_PSEPK	dnaN	dnaN PP_0011	Beta sliding clamp (Beta clamp) (Sliding clamp) (Beta-clamp processivity factor) (DNA polymerase III beta sliding clamp subunit) (DNA polymerase III subunit beta)	reviewed	3.0		GO:0003677; GO:0003887; GO:0005737; GO:0006271; GO:0008408; GO:0009360; GO:0042802	kegg:ppu03030	DNA replication	false	KEGG	ppu03440	Homologous recombination	genes/PSEPK/dnaN	PRESENT	genes/PSEPK/dnaN/dnaN-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/dnaN/dnaN-deep-research-asta.md
recF	PP_0012	Q88RW7	RECF_PSEPK	recF	recF PP_0012	DNA replication and repair protein RecF	reviewed	2.0		GO:0000731; GO:0003697; GO:0005524; GO:0005737; GO:0006260; GO:0006302; GO:0009432	kegg:ppu03440	Homologous recombination	true	KEGG	ppu03440	Homologous recombination	genes/PSEPK/recF	PRESENT	genes/PSEPK/recF/recF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/recF/recF-deep-research-asta.md
polA	PP_0123	Q88RK6	Q88RK6_PSEPK	polA	polA PP_0123	DNA polymerase I (EC 2.7.7.7)	unreviewed	2.0	2.7.7.7	GO:0003677; GO:0003887; GO:0006261; GO:0006302; GO:0008408; GO:0008409	kegg:ppu03420	Nucleotide excision repair	false	KEGG	ppu03440	Homologous recombination	genes/PSEPK/polA	PRESENT	genes/PSEPK/polA/polA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/polA/polA-deep-research-asta.md
PP_0353	PP_0353	Q88QY1	Q88QY1_PSEPK	PP_0353	PP_0353	Exonuclease	unreviewed	1.0		GO:0003676; GO:0005829; GO:0006259; GO:0008408	kegg:ppu03030	DNA replication	false	KEGG	ppu03440	Homologous recombination	genes/PSEPK/PP_0353	PRESENT	genes/PSEPK/PP_0353/PP_0353-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_0353/PP_0353-deep-research-asta.md
ssb	PP_0485	Q88QK5	SSB_PSEPK	ssb	ssb PP_0485	Single-stranded DNA-binding protein (SSB)	reviewed	2.0		GO:0003697; GO:0006260; GO:0006281; GO:0006310; GO:0009295	kegg:ppu03030	DNA replication	false	KEGG	ppu03440	Homologous recombination	genes/PSEPK/ssb	PRESENT	genes/PSEPK/ssb/ssb-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ssb/ssb-deep-research-asta.md
holC	PP_0979	Q88P74	Q88P74_PSEPK	holC	holC PP_0979	DNA polymerase III subunit chi (EC 2.7.7.7)	unreviewed	1.0	2.7.7.7	GO:0003677; GO:0003887; GO:0006260; GO:0032298	kegg:ppu03030	DNA replication	false	KEGG	ppu03440	Homologous recombination	genes/PSEPK/holC	PRESENT	genes/PSEPK/holC/holC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/holC/holC-deep-research-asta.md
ruvC	PP_1215	Q88NJ2	RUVC_PSEPK	ruvC	ruvC PP_1215	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.21.10) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC)	reviewed	3.0	3.1.21.10	GO:0000287; GO:0003677; GO:0005737; GO:0006281; GO:0006310; GO:0008821; GO:0048476	kegg:ppu03440	Homologous recombination	true	KEGG	ppu03440	Homologous recombination	genes/PSEPK/ruvC	PRESENT	genes/PSEPK/ruvC/ruvC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ruvC/ruvC-deep-research-asta.md
ruvA	PP_1216	Q88NJ1	RUVA_PSEPK	ruvA	ruvA PP_1216	Holliday junction branch migration complex subunit RuvA	reviewed	2.0		GO:0000400; GO:0005524; GO:0005737; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0048476	kegg:ppu03440	Homologous recombination	true	KEGG	ppu03440	Homologous recombination	genes/PSEPK/ruvA	PRESENT	genes/PSEPK/ruvA/ruvA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ruvA/ruvA-deep-research-asta.md
ruvB	PP_1217	Q88NJ0	RUVB_PSEPK	ruvB	ruvB PP_1217	Holliday junction branch migration complex subunit RuvB (EC 3.6.4.-)	reviewed	3.0	3.6.4.-	GO:0000400; GO:0005524; GO:0005737; GO:0006281; GO:0006310; GO:0009378; GO:0016887; GO:0048476	kegg:ppu03440	Homologous recombination	true	KEGG	ppu03440	Homologous recombination	genes/PSEPK/ruvB	PRESENT	genes/PSEPK/ruvB/ruvB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ruvB/ruvB-deep-research-asta.md
recO	PP_1435	Q88MY3	RECO_PSEPK	recO	recO PP_1435	DNA repair protein RecO (Recombination protein O)	reviewed	2.0		GO:0006302; GO:0006310; GO:0043590	kegg:ppu03440	Homologous recombination	true	KEGG	ppu03440	Homologous recombination	genes/PSEPK/recO	PRESENT	genes/PSEPK/recO/recO-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/recO/recO-deep-research-asta.md
