suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	openscientist_research_status	openscientist_research_file
fliA	PP_4341	Q88EW1	Q88EW1_PSEPK	fliA	fliA PP_4341	RNA polymerase sigma factor FliA (RNA polymerase sigma factor for flagellar operon) (Sigma F) (Sigma-28)	unreviewed	2.0		GO:0003677; GO:0003899; GO:0005737; GO:0006352; GO:0016987	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliA	PRESENT	genes/PSEPK/fliA/fliA-ai-review.yaml	CURATED	MISSING
flhA	PP_4344	Q88EV8	Q88EV8_PSEPK	flhA	flhA PP_4344	Flagellar biosynthesis protein FlhA	unreviewed	2.0		GO:0005886; GO:0009306; GO:0044780	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/flhA	PRESENT	genes/PSEPK/flhA/flhA-ai-review.yaml	CURATED	MISSING
fliP	PP_4355	Q88EU8	Q88EU8_PSEPK	fliP	fliP PP_4355	Flagellar biosynthetic protein FliP	unreviewed	2.0		GO:0005886; GO:0009306; GO:0009425; GO:0044781	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliP	PRESENT	genes/PSEPK/fliP/fliP-ai-review.yaml	CURATED	MISSING
fliK	PP_4361	Q88EU2	Q88EU2_PSEPK	fliK	fliK PP_4361	Flagellar hook-length control protein FliK	unreviewed	1.0			kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliK	PRESENT	genes/PSEPK/fliK/fliK-ai-review.yaml	NO_ANNOTATIONS	MISSING
fliI	PP_4366	Q88ET7	Q88ET7_PSEPK	fliI	fliI PP_4366	Flagellum-specific ATP synthase (EC 7.1.2.2)	unreviewed	2.0	7.1.2.2	GO:0005524; GO:0005737; GO:0008564; GO:0016887; GO:0030254; GO:0030257; GO:0044780; GO:0046933; GO:0071973	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliI	PRESENT	genes/PSEPK/fliI/fliI-ai-review.yaml	CURATED	MISSING
fliG	PP_4368	Q88ET5	Q88ET5_PSEPK	fliG	fliG PP_4368	Flagellar motor switch protein FliG	unreviewed	2.0		GO:0003774; GO:0005886; GO:0006935; GO:0009425; GO:0071973	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliG	PRESENT	genes/PSEPK/fliG/fliG-ai-review.yaml	CURATED	MISSING
fliF	PP_4369	Q88ET4	Q88ET4_PSEPK	fliF	fliF PP_4369	Flagellar M-ring protein	unreviewed	2.0		GO:0003774; GO:0005886; GO:0009431; GO:0071973	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliF	PRESENT	genes/PSEPK/fliF/fliF-ai-review.yaml	CURATED	MISSING
fliD	PP_4376	Q88ES7	Q88ES7_PSEPK	fliD	fliD PP_4376	Flagellar hook-associated protein 2 (HAP2) (Flagellar cap protein)	unreviewed	2.0		GO:0005576; GO:0007155; GO:0009421; GO:0009424; GO:0071973	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliD	PRESENT	genes/PSEPK/fliD/fliD-ai-review.yaml	PENDING	MISSING
fliC	PP_4378	Q88ES5	Q88ES5_PSEPK	fliC	fliC PP_4378	Flagellin	unreviewed	2.0		GO:0005198; GO:0005576; GO:0009288	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/fliC	PRESENT	genes/PSEPK/fliC/fliC-ai-review.yaml	CURATED	MISSING
flgK	PP_4381	Q88ES2	Q88ES2_PSEPK	flgK	flgK PP_4381	Flagellar hook-associated protein 1	unreviewed	2.0		GO:0005198; GO:0005576; GO:0009424; GO:0044780	kegg:ppu02040	Flagellar assembly	true	KEGG	ppu02040	Flagellar assembly	genes/PSEPK/flgK	PRESENT	genes/PSEPK/flgK/flgK-ai-review.yaml	CURATED	MISSING
