suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
glyA1	PP_0322	Q88R12	GLYA1_PSEPK	glyA1	glyA1 glyA-1 PP_0322	Serine hydroxymethyltransferase 1 (SHMT 1) (Serine methylase 1) (EC 2.1.2.1)	reviewed	3.0	2.1.2.1	GO:0004372; GO:0005829; GO:0019264; GO:0030170; GO:0035999	kegg:ppu04981	Folate transport and metabolism	false	KEGG	ppu00680	Methane metabolism	genes/PSEPK/glyA1	PRESENT	genes/PSEPK/glyA1/glyA1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glyA1/glyA1-deep-research-asta.md
fdhA	PP_0328	Q88R06	Q88R06_PSEPK	fdhA	fdhA PP_0328	Formaldehyde dehydrogenase (EC 1.2.1.46)	unreviewed	1.0	1.2.1.46	GO:0008270; GO:0018467	kegg:ppu00625	Chloroalkane and chloroalkene degradation	false	KEGG	ppu00680	Methane metabolism	genes/PSEPK/fdhA	PRESENT	genes/PSEPK/fdhA/fdhA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fdhA/fdhA-deep-research-asta.md
fdoG	PP_0489	A0A140FVZ1	A0A140FVZ1_PSEPK	fdoG	fdoG PP_0489	Formate dehydrogenase-O major subunit (EC 1.2.1.2)	unreviewed	2.0	1.2.1.2	GO:0008863; GO:0009055; GO:0009061; GO:0030151; GO:0042597; GO:0043546; GO:0047111; GO:0051539	kegg:ppu00680	Methane metabolism	true	KEGG	ppu00680	Methane metabolism	genes/PSEPK/fdoG	PRESENT	genes/PSEPK/fdoG/fdoG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fdoG/fdoG-deep-research-asta.md
fdoH	PP_0490	Q88QK1	Q88QK1_PSEPK	fdoH	fdoH PP_0490	Formate dehydrogenase iron-sulfur subunit	unreviewed	2.0		GO:0005886; GO:0015944; GO:0016491; GO:0045333; GO:0046872; GO:0051539	kegg:ppu00680	Methane metabolism	true	KEGG	ppu00680	Methane metabolism	genes/PSEPK/fdoH	PRESENT	genes/PSEPK/fdoH/fdoH-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fdoH/fdoH-deep-research-asta.md
fdoI	PP_0491	Q88QK0	Q88QK0_PSEPK	fdoI	fdoI PP_0491	Formate dehydrogenase-O, gamma subunit (EC 1.2.1.2)	unreviewed	2.0	1.2.1.2	GO:0005886; GO:0008863; GO:0009055; GO:0009061; GO:0009326; GO:0015944; GO:0022904; GO:0036397; GO:0046872	kegg:ppu00680	Methane metabolism	true	KEGG	ppu00680	Methane metabolism	genes/PSEPK/fdoI	PRESENT	genes/PSEPK/fdoI/fdoI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fdoI/fdoI-deep-research-asta.md
mdh	PP_0654	Q88Q44	MDH_PSEPK	mdh	mdh PP_0654	Probable malate dehydrogenase (EC 1.1.1.37)	reviewed	2.0	1.1.1.37	GO:0004459; GO:0006089; GO:0006099; GO:0030060	kegg:ppu00566	Sulfoquinovose metabolism	false	KEGG	ppu00680	Methane metabolism	genes/PSEPK/mdh	PRESENT	genes/PSEPK/mdh/mdh-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mdh/mdh-deep-research-asta.md
glyA2	PP_0671	Q88Q27	GLYA2_PSEPK	glyA2	glyA2 glyA-2 PP_0671	Serine hydroxymethyltransferase 2 (SHMT 2) (Serine methylase 2) (EC 2.1.2.1)	reviewed	3.0	2.1.2.1	GO:0004372; GO:0005829; GO:0019264; GO:0030170; GO:0035999	kegg:ppu04981	Folate transport and metabolism	false	KEGG	ppu00680	Methane metabolism	genes/PSEPK/glyA2	PRESENT	genes/PSEPK/glyA2/glyA2-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glyA2/glyA2-deep-research-asta.md
hprA	PP_0762	Q88PT6	Q88PT6_PSEPK	hprA	hprA PP_0762	Glycerate dehydrogenase	unreviewed	1.0		GO:0016616; GO:0051287	kegg:ppu00680	Methane metabolism	true	KEGG	ppu00680	Methane metabolism	genes/PSEPK/hprA	PRESENT	genes/PSEPK/hprA/hprA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/hprA/hprA-deep-research-asta.md
pta	PP_0774	Q88PS4	PTA_PSEPK	pta	pta PP_0774	Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase)	reviewed	3.0	2.3.1.8	GO:0005737; GO:0006085; GO:0008959	kegg:ppu00430	Taurine and hypotaurine metabolism	false	KEGG	ppu00680	Methane metabolism	genes/PSEPK/pta	PRESENT	genes/PSEPK/pta/pta-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pta/pta-deep-research-asta.md
ppc	PP_1505	Q88MR4	CAPP_PSEPK	ppc	ppc PP_1505	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	reviewed	2.0	4.1.1.31	GO:0000287; GO:0005829; GO:0006099; GO:0006107; GO:0008964; GO:0015977	kegg:ppu00710	Carbon fixation by Calvin cycle	false	KEGG	ppu00680	Methane metabolism	genes/PSEPK/ppc	PRESENT	genes/PSEPK/ppc/ppc-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ppc/ppc-deep-research-asta.md
