suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
glk	PP_1011	Q88P42	Q88P42_PSEPK	glk	glk PP_1011	Glucokinase (EC 2.7.1.2) (Glucose kinase)	unreviewed	2.0	2.7.1.2	GO:0004340; GO:0005524; GO:0005536; GO:0005829; GO:0006096	kegg:ppu00052	Galactose metabolism	false	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/glk	PRESENT	genes/PSEPK/glk/glk-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glk/glk-deep-research-asta.md
bglX	PP_1403	Q88N13	Q88N13_PSEPK	bglX	bglX PP_1403	Periplasmic beta-glucosidase (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase) (Cellobiase) (Gentiobiase)	unreviewed	2.0	3.2.1.21	GO:0008422; GO:0009251; GO:0042597	kegg:ppu00999	Biosynthesis of various plant secondary metabolites	false	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/bglX	PRESENT	genes/PSEPK/bglX/bglX-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/bglX/bglX-deep-research-asta.md
cpsG	PP_1777	Q88LZ9	Q88LZ9_PSEPK	cpsG	cpsG PP_1777	phosphomannomutase (EC 5.4.2.8)	unreviewed	2.0	5.4.2.8	GO:0000287; GO:0004615; GO:0005975	kegg:ppu00052	Galactose metabolism	false	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/cpsG	PRESENT	genes/PSEPK/cpsG/cpsG-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cpsG/cpsG-deep-research-asta.md
pgi1	PP_1808	Q88LW9	G6PI1_PSEPK	pgi1	pgi1 pgi-1 PP_1808	Glucose-6-phosphate isomerase 1 (GPI 1) (EC 5.3.1.9) (Phosphoglucose isomerase 1) (PGI 1) (Phosphohexose isomerase 1) (PHI 1)	reviewed	3.0	5.3.1.9	GO:0004347; GO:0005829; GO:0006094; GO:0006096; GO:0048029; GO:0051156; GO:0097367	kegg:ppu00500	Starch and sucrose metabolism	true	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/pgi1	PRESENT	genes/PSEPK/pgi1/pgi1-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pgi1/pgi1-deep-research-asta.md
bcsA	PP_2635	Q88JL4	Q88JL4_PSEPK	bcsA	bcsA PP_2635	Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)	unreviewed	2.0	2.4.1.12	GO:0005886; GO:0006011; GO:0016760; GO:0030244; GO:0035438	kegg:ppu00500	Starch and sucrose metabolism	true	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/bcsA	PRESENT	genes/PSEPK/bcsA/bcsA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/bcsA/bcsA-deep-research-asta.md
pgm	PP_3578	Q88GY7	Q88GY7_PSEPK	pgm	pgm PP_3578	Phosphoglucomutase (EC 5.4.2.2)	unreviewed	2.0	5.4.2.2	GO:0000287; GO:0004614; GO:0005975; GO:0006166; GO:0008973	kegg:ppu00052	Galactose metabolism	false	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/pgm	PRESENT	genes/PSEPK/pgm/pgm-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/pgm/pgm-deep-research-asta.md
galU	PP_3821	Q88GA4	Q88GA4_PSEPK	galU	galU PP_3821	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase)	unreviewed	2.0	2.7.7.9	GO:0003983; GO:0006011	kegg:ppu00040	Pentose and glucuronate interconversions	false	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/galU	PRESENT	genes/PSEPK/galU/galU-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/galU/galU-deep-research-asta.md
glgA	PP_4050	Q88FN9	GLGA_PSEPK	glgA	glgA PP_4050	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	reviewed	3.0	2.4.1.21	GO:0004373; GO:0005978; GO:0009011	kegg:ppu00500	Starch and sucrose metabolism	true	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/glgA	PRESENT	genes/PSEPK/glgA/glgA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glgA/glgA-deep-research-asta.md
treZ	PP_4051	Q88FN8	Q88FN8_PSEPK	treZ	treZ PP_4051	Malto-oligosyltrehalose trehalohydrolase (MTHase) (EC 3.2.1.141) (4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase) (Maltooligosyl trehalose trehalohydrolase)	unreviewed	2.0	3.2.1.141	GO:0005737; GO:0005992; GO:0033942	kegg:ppu00500	Starch and sucrose metabolism	true	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/treZ	PRESENT	genes/PSEPK/treZ/treZ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/treZ/treZ-deep-research-asta.md
malQ	PP_4052	Q88FN7	Q88FN7_PSEPK	malQ	malQ PP_4052	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme)	unreviewed	2.0	2.4.1.25	GO:0004134; GO:0005975	kegg:ppu00500	Starch and sucrose metabolism	true	KEGG	ppu00500	Starch and sucrose metabolism	genes/PSEPK/malQ	PRESENT	genes/PSEPK/malQ/malQ-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/malQ/malQ-deep-research-asta.md
